Filename,Buggy/Deleted,Fixed/Added
MoreTypes.java,TypeMirror nextMirrorA = aIterator.next();,if (aIterator != null ) TypeMirror nextMirrorA = aIterator.next();
MoreTypes.java,TypeMirror nextMirrorB = bIterator.next();,if (bIterator != null ) TypeMirror nextMirrorB = bIterator.next();
MoreTypes.java,int nArguments = aArguments.size();,if (aArguments != null ) int nArguments = aArguments.size();
MoreTypes.java,TypeParameterElement aElement = (TypeParameterElement) a.asElement();,if (a != null ) TypeParameterElement aElement = (TypeParameterElement) a.asElement();
MoreTypes.java,TypeParameterElement bElement = (TypeParameterElement) b.asElement();,if (b != null ) TypeParameterElement bElement = (TypeParameterElement) b.asElement();
MoreTypes.java,List<TypeMirror> noArguments = List.of();,if (List != null ) List<TypeMirror> noArguments = List.of();
MoreTypes.java,result += t.getKind().hashCode();,if (t != null ) result += t.getKind().hashCode();
MoreTypes.java,result += t.asElement().hashCode();,if (t != null ) result += t.asElement().hashCode();
MoreTypes.java,TypeParameterElement element = (TypeParameterElement) t.asElement();,if (t != null ) TypeParameterElement element = (TypeParameterElement) t.asElement();
MoreTypes.java,TypeElement typeElement = MoreElements.asType(type.asElement());,if (MoreElements != null ) TypeElement typeElement = MoreElements.asType(type.asElement());
GeneratedTypes.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
GeneratedTypes.java,this.generatedClass = commandRepresentation.sourceElement().generatedClass();,if (commandRepresentation != null ) this.generatedClass = commandRepresentation.sourceElement().generatedClass();
OptEnum.java,this.options = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.options = commandRepresentation.namedOptions();
OptEnum.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
OptEnum.java,TypeSpec.Builder spec = TypeSpec.enumBuilder(sourceElement.optionEnumType());,if (TypeSpec != null ) TypeSpec.Builder spec = TypeSpec.enumBuilder(sourceElement.optionEnumType());
ParserClass.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
ParserClass.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
ParserClass.java,this.optionNames = commandRepresentation.optionNames();,if (commandRepresentation != null ) this.optionNames = commandRepresentation.optionNames();
ParserClass.java,TypeSpec.Builder spec = TypeSpec.classBuilder(sourceElement.generatedClass());,if (TypeSpec != null ) TypeSpec.Builder spec = TypeSpec.classBuilder(sourceElement.generatedClass());
HarvestMethod.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
HarvestMethod.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
HarvestMethod.java,this.positionalParameters = commandRepresentation.positionalParameters();,if (commandRepresentation != null ) this.positionalParameters = commandRepresentation.positionalParameters();
HarvestMethod.java,this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();,if (commandRepresentation != null ) this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();
HarvestMethod.java,ParameterSpec parser = parserTypeFactory.define().asParam();,if (parserTypeFactory != null ) ParameterSpec parser = parserTypeFactory.define().asParam();
HarvestMethod.java,ParameterSpec parser = parserTypeFactory.define().asParam();,if (parserTypeFactory != null ) ParameterSpec parser = parserTypeFactory.define().asParam();
HarvestMethod.java,ParameterSpec parser = parserTypeFactory.define().asParam();,if (parserTypeFactory != null ) ParameterSpec parser = parserTypeFactory.define().asParam();
OptionNamesMethod.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
OptionNamesMethod.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
OptionNamesMethod.java,this.optionNames = commandRepresentation.optionNames();,if (commandRepresentation != null ) this.optionNames = commandRepresentation.optionNames();
OptionStatesMethod.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
OptionStatesMethod.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
OptionStatesMethod.java,this.optType = commandRepresentation.optType();,if (commandRepresentation != null ) this.optType = commandRepresentation.optType();
ParserTypeFactory.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
ParserTypeFactory.java,this.positionalParameters = commandRepresentation.positionalParameters();,if (commandRepresentation != null ) this.positionalParameters = commandRepresentation.positionalParameters();
ParserTypeFactory.java,this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();,if (commandRepresentation != null ) this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();
ParserTypeFactory.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
ParserTypeFactory.java,this.optionNames = commandRepresentation.optionNames();,if (commandRepresentation != null ) this.optionNames = commandRepresentation.optionNames();
ParserTypeFactory.java,this.optType = commandRepresentation.optType();,if (commandRepresentation != null ) this.optType = commandRepresentation.optType();
ParserTypeFactory.java,int numParams = positionalParameters.size();,if (positionalParameters != null ) int numParams = positionalParameters.size();
ParseMethod.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
ParseMethod.java,ParserType parserType = parserTypeFactory.get();,if (parserTypeFactory != null ) ParserType parserType = parserTypeFactory.get();
CreateModelMethod.java,this.sourceElement = commandRepresentation.sourceElement();,if (commandRepresentation != null ) this.sourceElement = commandRepresentation.sourceElement();
CreateModelMethod.java,this.namedOptions = commandRepresentation.namedOptions();,if (commandRepresentation != null ) this.namedOptions = commandRepresentation.namedOptions();
CreateModelMethod.java,this.positionalParameters = commandRepresentation.positionalParameters();,if (commandRepresentation != null ) this.positionalParameters = commandRepresentation.positionalParameters();
CreateModelMethod.java,this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();,if (commandRepresentation != null ) this.repeatablePositionalParameters = commandRepresentation.repeatablePositionalParameters();
HarvestMethod.java,ParameterSpec parser = parserTypeFactory.define().asParam();,if (parserTypeFactory != null ) ParameterSpec parser = parserTypeFactory.define().asParam();
GeneratedTypes.java,this.generatedClass = sourceElement.generatedClass();,if (sourceElement != null ) this.generatedClass = sourceElement.generatedClass();
SuperficialValidation.java,TypeMirror expectedType = valueEntry.getKey().getReturnType();,if (valueEntry != null ) TypeMirror expectedType = valueEntry.getKey().getReturnType();
SuperficialValidation.java,TypeMirror componentType = MoreTypes.asArray(expectedType).getComponentType();,if (MoreTypes != null ) TypeMirror componentType = MoreTypes.asArray(expectedType).getComponentType();
AnnotatedMethodsFactory.java,String simpleName = method.simpleName().toString();,if (method != null ) String simpleName = method.simpleName().toString();
BaseAnnotationProcessor.java,this.elements = processingEnv.getElementUtils();,if (processingEnv != null ) this.elements = processingEnv.getElementUtils();
BasicAnnotationProcessor.java,this.elements = processingEnv.getElementUtils();,if (processingEnv != null ) this.elements = processingEnv.getElementUtils();
BasicAnnotationProcessor.java,this.messager = processingEnv.getMessager();,if (processingEnv != null ) this.messager = processingEnv.getMessager();
BasicAnnotationProcessor.java,"Set<Element> prevRoundElements = deferredElementsByAnnotation.getOrDefault(annotationType, Set.of());","if (Set != null ) Set<Element> prevRoundElements = deferredElementsByAnnotation.getOrDefault(annotationType, Set.of());"
BasicAnnotationProcessor.java,this.name = name.toString();,if (name != null ) this.name = name.toString();
BasicAnnotationProcessor.java,this.messager = processingEnv.getMessager();,if (processingEnv != null ) this.messager = processingEnv.getMessager();
BasicAnnotationProcessor.java,this.name = name.toString();,if (name != null ) this.name = name.toString();
AnnotatedMethodsBuilder.java,Set<String> names = new HashSet<>(methods.size());,if (HashSet<>(methods != null ) Set<String> names = new HashSet<>(methods.size());
AnnotatedMethodsBuilder.java,String enumName = createEnumName(method.simpleName().toString());,if (createEnumName(method != null ) String enumName = createEnumName(method.simpleName().toString());
AnnotatedMethodsBuilder.java,Set<String> names = new HashSet<>(methods.size());,if (HashSet<>(methods != null ) Set<String> names = new HashSet<>(methods.size());
AnnotatedMethodsBuilder.java,enumName = enumName.makeLonger();,if (enumName != null ) enumName = enumName.makeLonger();
OptEnum.java,EnumName enumName = option.enumName();,if (option != null ) EnumName enumName = option.enumName();
OptEnum.java,String enumConstant = enumName.enumConstant();,if (enumName != null ) String enumConstant = enumName.enumConstant();
OptionNamesMethod.java,String enumConstant = namedOption.enumName().enumConstant();,if (namedOption != null ) String enumConstant = namedOption.enumName().enumConstant();
OptionStatesMethod.java,String enumConstant = namedOption.enumName().enumConstant();,if (namedOption != null ) String enumConstant = namedOption.enumName().enumConstant();
ParserTypeFactory.java,FieldSpec optionNames = commonFields.optionNames();,if (commonFields != null ) FieldSpec optionNames = commonFields.optionNames();
ParserTypeFactory.java,MethodSpec optionStates = optionStatesMethod.get();,if (optionStatesMethod != null ) MethodSpec optionStates = optionStatesMethod.get();
SubParser.java,String token = it.next();,if (it != null ) String token = it.next();
SuperParser.java,String token = it.next();,if (it != null ) String token = it.next();
ParseMethod.java,FieldSpec optionNames = commonFields.optionNames();,if (commonFields != null ) FieldSpec optionNames = commonFields.optionNames();
ParseMethod.java,MethodSpec optionStates = optionStatesMethod.get();,if (optionStatesMethod != null ) MethodSpec optionStates = optionStatesMethod.get();
ParseMethod.java,int numParams = positionalParameters.size();,if (positionalParameters != null ) int numParams = positionalParameters.size();
Mapping.java,String fieldName = match.sourceMethod().methodName();,if (match != null ) String fieldName = match.sourceMethod().methodName();
AutoOrEnumMapper.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
AutoOrEnumMapper.java,TypeMirror type = baseType.asType();,if (baseType != null ) TypeMirror type = baseType.asType();
AutoMappings.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
StatefulParseMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
StatefulParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
StatefulParser.java,String enumConstant = namedOption.enumName().enumConstant();,if (namedOption != null ) String enumConstant = namedOption.enumName().enumConstant();
TryReadOptionMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
FlagParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
FlagParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
OptionParser.java,TypeSpec.Builder spec = TypeSpec.classBuilder(generatedTypes.optionParserType());,if (TypeSpec != null ) TypeSpec.Builder spec = TypeSpec.classBuilder(generatedTypes.optionParserType());
ReadOptionArgumentMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
ReadOptionNameMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
RegularOptionParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
RepeatableOptionParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
TryReadOptionMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
StandardErrorHandler.java,CommandModel model = parsingFailed.commandModel();,if (parsingFailed != null ) CommandModel model = parsingFailed.commandModel();
AtFileReader.java,current = it.next();,if (it != null ) current = it.next();
AtFileReader.java,int length = line.length();,if (line != null ) int length = line.length();
CpArgumentsTest.java,FileSystem fs = Jimfs.newFileSystem(Configuration.unix());,if (Jimfs != null ) FileSystem fs = Jimfs.newFileSystem(Configuration.unix());
CommonFields.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
StandardErrorHandler.java,CommandModel model = notSuccess.commandModel();,if (notSuccess != null ) CommandModel model = notSuccess.commandModel();
Util.java,List<ExecutableElement> constructors = ElementFilter.constructorsIn(classToCheck.getEnclosedElements());,if (ElementFilter != null ) List<ExecutableElement> constructors = ElementFilter.constructorsIn(classToCheck.getEnclosedElements());
Util.java,String base = el.getSimpleName().toString();,if (el != null ) String base = el.getSimpleName().toString();
GeneratedTypes.java,String name = item.enumName().original();,if (item != null ) String name = item.enumName().original();
AutoMappings.java,CodeBlock code = conversion.code();,if (conversion != null ) CodeBlock code = conversion.code();
AutoMappings.java,boolean multiline = conversion.multiline();,if (conversion != null ) boolean multiline = conversion.multiline();
ConverterMapper.java,M sourceMethod = match.sourceMethod();,if (match != null ) M sourceMethod = match.sourceMethod();
ListMatcher.java,TypeMirror returnType = parameter.returnType();,if (parameter != null ) TypeMirror returnType = parameter.returnType();
OptionalMatcher.java,TypeMirror returnType = parameter.returnType();,if (parameter != null ) TypeMirror returnType = parameter.returnType();
AutoOrEnumMapper.java,TypeMirror baseType = match.baseType();,if (match != null ) TypeMirror baseType = match.baseType();
ExecutableElementsFinder.java,List<ExecutableElement> methods = findParameterlessMethodsIn(sourceElement.element().asType());,if (findParameterlessMethodsIn(sourceElement != null ) List<ExecutableElement> methods = findParameterlessMethodsIn(sourceElement.element().asType());
ExecutableElementsFinder.java,TypeElement el = element.orElseThrow();,if (element != null ) TypeElement el = element.orElseThrow();
ExecutableElementsFinder.java,List<ExecutableElement> methods = parameterlessMethodsIn(el.getEnclosedElements());,if (parameterlessMethodsIn(el != null ) List<ExecutableElement> methods = parameterlessMethodsIn(el.getEnclosedElements());
ExecutableElementsFinder.java,mirror = el.getSuperclass();,if (el != null ) mirror = el.getSuperclass();
ExecutableElementsFinder.java,Set<Name> abstractNames = allAbstractByName.keySet();,if (allAbstractByName != null ) Set<Name> abstractNames = allAbstractByName.keySet();
ExecutableElementsFinder.java,Set<Name> names = allAbstractByName.keySet();,if (allAbstractByName != null ) Set<Name> names = allAbstractByName.keySet();
ExecutableElementsFinder.java,List<ExecutableElement> methods = findMethodsIn(sourceElement.element().asType());,if (findMethodsIn(sourceElement != null ) List<ExecutableElement> methods = findMethodsIn(sourceElement.element().asType());
AnnotatedMethodsFactory.java,EnumName enumName = enumNames.get(sourceMethod.simpleName());,if (enumNames != null ) EnumName enumName = enumNames.get(sourceMethod.simpleName());
AnnotatedMethodsFactory.java,ExecutableElement method = annotatedMethod.method();,if (annotatedMethod != null ) ExecutableElement method = annotatedMethod.method();
ExecutableElements.java,enumName = enumName.makeLonger();,if (enumName != null ) enumName = enumName.makeLonger();
AnnotatedMethodFactory.java,EnumName enumName = enumNames.get(sourceMethod.getSimpleName());,if (enumNames != null ) EnumName enumName = enumNames.get(sourceMethod.getSimpleName());
AnnotatedMethodFactory.java,Annotation annotation = sourceMethod.annotation();,if (sourceMethod != null ) Annotation annotation = sourceMethod.annotation();
ExecutableElementsFinder.java,List<ExecutableElement> methodsIn = findMethodsIn(sourceElement.element().asType());,if (findMethodsIn(sourceElement != null ) List<ExecutableElement> methodsIn = findMethodsIn(sourceElement.element().asType());
SourceParameterValidator.java,int index = sourceParameter.annotatedMethod().index();,if (sourceParameter != null ) int index = sourceParameter.annotatedMethod().index();
MethodsFactory.java,name = name.makeLonger();,if (name != null ) name = name.makeLonger();
TypeToolTest.java,"DeclaredType listOfString = types.getDeclaredType(list, string.asType());","if (string != null ) DeclaredType listOfString = types.getDeclaredType(list, string.asType());"
SourceFileGenerator.java,String packageName = sourceElement.generatedClass().packageName();,if (sourceElement != null ) String packageName = sourceElement.generatedClass().packageName();
OptionEnum.java,EnumName enumName = param.enumName();,if (param != null ) EnumName enumName = param.enumName();
Util.java,Element enclosingElement = current.getEnclosingElement();,if (current != null ) Element enclosingElement = current.getEnclosingElement();
Util.java,current = opt.orElseThrow();,if (opt != null ) current = opt.orElseThrow();
SourceParameterValidator.java,int index = item.annotatedMethod().index();,if (item != null ) int index = item.annotatedMethod().index();
AbstractMethodsFinder.java,List<ExecutableElement> methods = methodsIn(el.getEnclosedElements());,if (methodsIn(el != null ) List<ExecutableElement> methods = methodsIn(el.getEnclosedElements());
AbstractMethodsFinder.java,List<ExecutableElement> methods = allMethodsFinder.findMethodsInSourceElement();,if (allMethodsFinder != null ) List<ExecutableElement> methods = allMethodsFinder.findMethodsInSourceElement();
AbstractMethodsUtil.java,Name name = abstractMethod.getSimpleName();,if (abstractMethod != null ) Name name = abstractMethod.getSimpleName();
AllMethodsFinder.java,TypeMirror mirror = sourceElement.element().asType();,if (sourceElement != null ) TypeMirror mirror = sourceElement.element().asType();
AllMethodsFinder.java,TypeElement el = element.orElseThrow();,if (element != null ) TypeElement el = element.orElseThrow();
AllMethodsFinder.java,List<ExecutableElement> methods = methodsIn(el.getEnclosedElements());,if (methodsIn(el != null ) List<ExecutableElement> methods = methodsIn(el.getEnclosedElements());
AllMethodsFinder.java,mirror = el.getSuperclass();,if (el != null ) mirror = el.getSuperclass();
MultilineConverter.java,MapExpr mapExpr = item.mapExpr();,if (item != null ) MapExpr mapExpr = item.mapExpr();
Mapping.java,TypeName fieldType = TypeName.get(parameter.returnType());,if (TypeName != null ) TypeName fieldType = TypeName.get(parameter.returnType());
Mapping.java,String fieldName = parameter.enumName().original();,if (parameter != null ) String fieldName = parameter.enumName().original();
Mapping.java,String fieldName = namedOption.enumName().original();,if (namedOption != null ) String fieldName = namedOption.enumName().original();
AutoMappingFinder.java,Match m = match.orElseThrow();,if (match != null ) Match m = match.orElseThrow();
ConverterValidator.java,Match m = match.orElseThrow();,if (match != null ) Match m = match.orElseThrow();
OptionalMatcher.java,String wrapped = optionalPrimitive.wrappedObjectType();,if (optionalPrimitive != null ) String wrapped = optionalPrimitive.wrappedObjectType();
OptionalMatcher.java,TypeMirror baseType = el.asType();,if (el != null ) TypeMirror baseType = el.asType();
OptionalPrimitive.java,this.wrappedObjectType = wrappedObjectType.getCanonicalName();,if (wrappedObjectType != null ) this.wrappedObjectType = wrappedObjectType.getCanonicalName();
CommandProcessor.java,int index = item.annotatedMethod().index();,if (item != null ) int index = item.annotatedMethod().index();
NamedOptionFactory.java,Optional<TypeElement> converter = sourceMethod.annotatedMethod().converter();,if (sourceMethod != null ) Optional<TypeElement> converter = sourceMethod.annotatedMethod().converter();
NamedOptionFactory.java,Optional<TypeElement> converter = annotationUtil.getConverter(sourceMethod.method());,if (annotationUtil != null ) Optional<TypeElement> converter = annotationUtil.getConverter(sourceMethod.method());
Mapped.java,TypeName fieldType = parameter.returnType();,if (parameter != null ) TypeName fieldType = parameter.returnType();
PositionalParamFactory.java,int position = sourceMethod.annotatedMethod().index();,if (sourceMethod != null ) int position = sourceMethod.annotatedMethod().index();
PositionalParamFactory.java,int position = sourceMethod.index();,if (sourceMethod != null ) int position = sourceMethod.index();
ListMatcher.java,TypeMirror returnType = parameter.sourceMethod().returnType();,if (parameter != null ) TypeMirror returnType = parameter.sourceMethod().returnType();
OptionalMatcher.java,TypeMirror returnType = parameter.sourceMethod().returnType();,if (parameter != null ) TypeMirror returnType = parameter.sourceMethod().returnType();
PositionalParamFactory.java,int position = sourceMethod.getIndex();,if (sourceMethod != null ) int position = sourceMethod.getIndex();
CommandProcessor.java,PositionalParameter item = allPositionalParameters.get(i).item();,if (allPositionalParameters != null ) PositionalParameter item = allPositionalParameters.get(i).item();
PositionalParamFactory.java,int position = sourceMethod.index().orElseThrow();,if (sourceMethod != null ) int position = sourceMethod.index().orElseThrow();
OptionalMatcherTest.java,TypeMirror baseType = match.baseType();,if (match != null ) TypeMirror baseType = match.baseType();
OptionalMatcherTest.java,TypeMirror baseType = match.baseType();,if (match != null ) TypeMirror baseType = match.baseType();
ListMatcher.java,TypeMirror returnType = sourceMethod.returnType();,if (sourceMethod != null ) TypeMirror returnType = sourceMethod.returnType();
OptionalMatcher.java,TypeMirror returnType = sourceMethod.returnType();,if (sourceMethod != null ) TypeMirror returnType = sourceMethod.returnType();
ParameterAnnotation.java,this.index = annotatedParameter.index();,if (annotatedParameter != null ) this.index = annotatedParameter.index();
SourceMethod.java,ParameterStyle parameterStyle = ParameterStyle.getStyle(annotatedMethod.sourceMethod());,if (ParameterStyle != null ) ParameterStyle parameterStyle = ParameterStyle.getStyle(annotatedMethod.sourceMethod());
MethodsFactory.java,resultName = resultName.makeLonger();,if (resultName != null ) resultName = resultName.makeLonger();
ExactMatcher.java,TypeMirror sourceType = sourceMethod.returnType();,if (sourceMethod != null ) TypeMirror sourceType = sourceMethod.returnType();
ConvertModule.java,result = result.makeLonger();,if (result != null ) result = result.makeLonger();
SourceMethodValidator.java,Element el = declared.asElement();,if (declared != null ) Element el = declared.asElement();
Util.java,CodeBlock.Builder args = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder args = CodeBlock.builder();
Util.java,CodeBlock.Builder result = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder result = CodeBlock.builder();
SourceElement.java,String[] description = get().description();,if (get() != null ) String[] description = get().description();
ParameterStyle.java,String[] description = get(method).description();,if (get(method) != null ) String[] description = get(method).description();
ParameterStyle.java,String[] description = get(method).description();,if (get(method) != null ) String[] description = get(method).description();
ParameterStyle.java,String[] description = get(method).description();,if (get(method) != null ) String[] description = get(method).description();
ParseMethodOverloadRequest.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
ParseMethod.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
AtFileReader.java,List<String> tokens = new ArrayList<>(lines.size());,if (ArrayList<>(lines != null ) List<String> tokens = new ArrayList<>(lines.size());
Util.java,List<ExecutableElement> constructors = ElementFilter.constructorsIn(classToCheck.getEnclosedElements());,if (ElementFilter != null ) List<ExecutableElement> constructors = ElementFilter.constructorsIn(classToCheck.getEnclosedElements());
Util.java,Element enclosingElement = current.getEnclosingElement();,if (current != null ) Element enclosingElement = current.getEnclosingElement();
Util.java,current = opt.orElseThrow();,if (opt != null ) current = opt.orElseThrow();
Util.java,String base = el.getSimpleName().toString();,if (el != null ) String base = el.getSimpleName().toString();
Util.java,CodeBlock.Builder args = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder args = CodeBlock.builder();
Util.java,CodeBlock.Builder result = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder result = CodeBlock.builder();
CommonFields.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
FlagParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
FlagParser.java,CodeBlock.Builder code = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder code = CodeBlock.builder();
GeneratedTypes.java,this.generatedClass = sourceElement.generatedClass();,if (sourceElement != null ) this.generatedClass = sourceElement.generatedClass();
GeneratedTypes.java,String name = item.enumName().original();,if (item != null ) String name = item.enumName().original();
Impl.java,TypeSpec.Builder spec = TypeSpec.classBuilder(generatedTypes.implType());,if (TypeSpec != null ) TypeSpec.Builder spec = TypeSpec.classBuilder(generatedTypes.implType());
Impl.java,MethodSpec.Builder spec = MethodSpec.constructorBuilder();,if (MethodSpec != null ) MethodSpec.Builder spec = MethodSpec.constructorBuilder();
MultilineConverter.java,MapExpr mapExpr = item.mapExpr();,if (item != null ) MapExpr mapExpr = item.mapExpr();
