Filename,Buggy/Deleted,Fixed/Added
JavaGenerator.java,"AnnotationSpec annotationSpec = extensionFieldAnnotation(entry.getKey(), entry.getValue());","if (entry != null ) AnnotationSpec annotationSpec = extensionFieldAnnotation(entry.getKey(), entry.getValue());"
JavaGenerator.java,String wirePackage = protoFile.wirePackage();,if (protoFile != null ) String wirePackage = protoFile.wirePackage();
JavaGenerator.java,ProtoType type = field.getType();,if (field != null ) ProtoType type = field.getType();
Redacted.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
Redacted.java,result += value.unknownFields().size();,if (value != null ) result += value.unknownFields().size();
Redacted.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
Redacted.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
Redacted.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
Redacted.java,result += value.unknownFields().size();,if (value != null ) result += value.unknownFields().size();
Redacted.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
Redacted.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
JavaGenerator.java,String javaPackage = protoFile.javaPackage();,if (protoFile != null ) String javaPackage = protoFile.javaPackage();
JavaGenerator.java,TypeName optionJavaType = typeName(optionField.getType());,if (typeName(optionField != null ) TypeName optionJavaType = typeName(optionField.getType());
GsonTest.java,AllTypes allTypes = createBuilder().build();,if (createBuilder() != null ) AllTypes allTypes = createBuilder().build();
GsonTest.java,AllTypes allTypes = createBuilder().build();,if (createBuilder() != null ) AllTypes allTypes = createBuilder().build();
GsonTest.java,AllTypes allTypes = builder.build();,if (builder != null ) AllTypes allTypes = builder.build();
MoshiTest.java,AllTypes allTypes = createBuilder().build();,if (createBuilder() != null ) AllTypes allTypes = createBuilder().build();
MoshiTest.java,AllTypes allTypes = createBuilder().build();,if (createBuilder() != null ) AllTypes allTypes = createBuilder().build();
MoshiTest.java,AllTypes allTypes = createIdentityBuilder().build();,if (createIdentityBuilder() != null ) AllTypes allTypes = createIdentityBuilder().build();
MoshiTest.java,AllTypes allTypes = createIdentityBuilder().build();,if (createIdentityBuilder() != null ) AllTypes allTypes = createIdentityBuilder().build();
MoshiTest.java,AllTypes allTypes = builder.build();,if (builder != null ) AllTypes allTypes = builder.build();
Dinosaur.java,FieldEncoding fieldEncoding = reader.peekFieldEncoding();,if (reader != null ) FieldEncoding fieldEncoding = reader.peekFieldEncoding();
KeywordJava.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
KeywordJava.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
KeywordJava.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
KeywordJava.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
KeywordJava.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
KeywordJava.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
ProfileLoader.java,Path base = entry.getKey();,if (entry != null ) Path base = entry.getKey();
ProfileLoader.java,base = getOnlyElement(sourceFs.getRootDirectories());,if (getOnlyElement(sourceFs != null ) base = getOnlyElement(sourceFs.getRootDirectories());
ProfileLoader.java,Path base = fileSystem.getPath(location.getBase());,if (fileSystem != null ) Path base = fileSystem.getPath(location.getBase());
ProfileLoader.java,String path = location.getPath();,if (location != null ) String path = location.getPath();
ProfileLoader.java,String requiredImport = resolvedType.getLocation().getPath();,if (resolvedType != null ) String requiredImport = resolvedType.getLocation().getPath();
Keyword.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
Keyword.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
Keyword.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
Keyword.java,result = unknownFields().hashCode();,if (unknownFields() != null ) result = unknownFields().hashCode();
Keyword.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
Keyword.java,Builder builder = value.newBuilder();,if (value != null ) Builder builder = value.newBuilder();
JavaGenerator.java,CodeBlock.Builder result = singleAdapterFor(field).toBuilder();,if (singleAdapterFor(field) != null ) CodeBlock.Builder result = singleAdapterFor(field).toBuilder();
JavaGenerator.java,CodeBlock.Builder initializer = CodeBlock.builder();,if (CodeBlock != null ) CodeBlock.Builder initializer = CodeBlock.builder();
JavaGenerator.java,Field optionField = schema.getField(entry.getKey());,if (schema != null ) Field optionField = schema.getField(entry.getKey());
SchemaProtoAdapterFactory.java,Field field = fieldsByName.get(entry.getKey());,if (fieldsByName != null ) Field field = fieldsByName.get(entry.getKey());
SchemaProtoAdapterFactory.java,Field field = fieldsByName.get(entry.getKey());,if (fieldsByName != null ) Field field = fieldsByName.get(entry.getKey());
SchemaProtoAdapterFactory.java,long token = reader.beginMessage();,if (reader != null ) long token = reader.beginMessage();
Schema.java,Type type = getType(protoMember.getType());,if (getType(protoMember != null ) Type type = getType(protoMember.getType());
Schema.java,ProtoType protoType = type.getType();,if (type != null ) ProtoType protoType = type.getType();
Schema.java,Type type = getType(protoMember.getType());,if (getType(protoMember != null ) Type type = getType(protoMember.getType());
CodegenSampleMojo.java,PruningRules.Builder pruningRulesBuilder = new PruningRules.Builder();,if (PruningRules != null ) PruningRules.Builder pruningRulesBuilder = new PruningRules.Builder();
WireGenerateSourcesMojo.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
WireGenerateSourcesMojo.java,PruningRules.Builder pruningRulesBuilder = new PruningRules.Builder();,if (PruningRules != null ) PruningRules.Builder pruningRulesBuilder = new PruningRules.Builder();
WireGenerateSourcesMojo.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
WireGenerateSourcesMojo.java,result += protoFile.getTypes().size();,if (protoFile != null ) result += protoFile.getTypes().size();
WireGenerateSourcesMojo.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
WireGenerateSourcesMojo.java,Schema schema = schemaLoader.load();,if (schemaLoader != null ) Schema schema = schemaLoader.load();
WireGenerateSourcesMojo.java,JavaFile javaFile = builder.build();,if (builder != null ) JavaFile javaFile = builder.build();
Exemplar.java,byte[] dogeBytes = doge.encode();,if (doge != null ) byte[] dogeBytes = doge.encode();
CodegenSampleMojo.java,PruningRules.Builder identifierSetBuilder = new PruningRules.Builder();,if (PruningRules != null ) PruningRules.Builder identifierSetBuilder = new PruningRules.Builder();
WireGenerateSourcesMojo.java,PruningRules.Builder identifierSetBuilder = new PruningRules.Builder();,if (PruningRules != null ) PruningRules.Builder identifierSetBuilder = new PruningRules.Builder();
CodegenSampleMojo.java,IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();,if (IdentifierSet != null ) IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();
WireGenerateSourcesMojo.java,IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();,if (IdentifierSet != null ) IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();
Util.java,int count = options.size();,if (options != null ) int count = options.size();
CodegenSample.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
CodegenSample.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
CodegenSample.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
CodegenSample.java,Schema schema = loader.load();,if (loader != null ) Schema schema = loader.load();
CodegenSample.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
CodegenSample.java,JavaFile javaFile = builder.build();,if (builder != null ) JavaFile javaFile = builder.build();
CodegenSample.java,result += protoFile.getTypes().size();,if (protoFile != null ) result += protoFile.getTypes().size();
CodegenSampleMojo.java,IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();,if (IdentifierSet != null ) IdentifierSet.Builder identifierSetBuilder = new IdentifierSet.Builder();
ProfileLoaderTest.java,FileSystem fileSystem = Jimfs.newFileSystem(Configuration.unix());,if (Jimfs != null ) FileSystem fileSystem = Jimfs.newFileSystem(Configuration.unix());
ProfileLoaderTest.java,FileSystem fileSystem = FileSystems.getDefault();,if (FileSystems != null ) FileSystem fileSystem = FileSystems.getDefault();
ProfileLoaderTest.java,FileSystem fileSystem = FileSystems.getDefault();,if (FileSystems != null ) FileSystem fileSystem = FileSystems.getDefault();
CodegenSample.java,result += protoFile.types().size();,if (protoFile != null ) result += protoFile.types().size();
WireGenerateSourcesMojo.java,result += protoFile.types().size();,if (protoFile != null ) result += protoFile.types().size();
ProtoFile.java,String packageName = protoFileElement.getPackageName();,if (protoFileElement != null ) String packageName = protoFileElement.getPackageName();
ProtoFile.java,"ImmutableList<Type> types = Type.fromElements(packageName, protoFileElement.getTypes());","if (protoFileElement != null ) ImmutableList<Type> types = Type.fromElements(packageName, protoFileElement.getTypes());"
ProtoFile.java,String result = location().getPath();,if (location() != null ) String result = location().getPath();
ProtoFile.java,ImmutableList<Service> retainedServices = ImmutableList.of();,if (ImmutableList != null ) ImmutableList<Service> retainedServices = ImmutableList.of();
ProtoFile.java,ImmutableList<Extend> retainedExtends = ImmutableList.of();,if (ImmutableList != null ) ImmutableList<Extend> retainedExtends = ImmutableList.of();
ProtoFile.java,Options retainedOptions = options.retainLinked();,if (options != null ) Options retainedOptions = options.retainLinked();
ProtoFile.java,ImmutableList<String> retainedImports = retainedImportsBuilder.build();,if (retainedImportsBuilder != null ) ImmutableList<String> retainedImports = retainedImportsBuilder.build();
Service.java,ImmutableList<Rpc> rpcs = Rpc.fromElements(element.getRpcs());,if (Rpc != null ) ImmutableList<Rpc> rpcs = Rpc.fromElements(element.getRpcs());
Service.java,"ProtoType protoType = ProtoType.get(packageName, service.getName());","if (service != null ) ProtoType protoType = ProtoType.get(packageName, service.getName());"
Linker.java,this.contextStack = Collections.emptyList();,if (Collections != null ) this.contextStack = Collections.emptyList();
Linker.java,Type result = protoTypeNames.get(protoType.toString());,if (protoTypeNames != null ) Type result = protoTypeNames.get(protoType.toString());
Linker.java,result = protoTypeNames.get(protoType.toString());,if (protoTypeNames != null ) result = protoTypeNames.get(protoType.toString());
Linker.java,FileLinker fileLinker = getFileLinker(result.getLocation().getPath());,if (getFileLinker(result != null ) FileLinker fileLinker = getFileLinker(result.getLocation().getPath());
Linker.java,Type type = get(self.getType());,if (get(self != null ) Type type = get(self.getType());
Linker.java,int tag = field.getTag();,if (field != null ) int tag = field.getTag();
Linker.java,Field first = collidingFields.iterator().next();,if (collidingFields != null ) Field first = collidingFields.iterator().next();
Linker.java,String constant = entry.getKey();,if (entry != null ) String constant = entry.getKey();
Linker.java,String path = location.getPath();,if (location != null ) String path = location.getPath();
Linker.java,ProtoType type = extend.getType();,if (extend != null ) ProtoType type = extend.getType();
Pruner.java,Type type = schema.getType(protoMember.getType());,if (schema != null ) Type type = schema.getType(protoMember.getType());
Pruner.java,Service service = schema.getService(protoMember.getType());,if (schema != null ) Service service = schema.getService(protoMember.getType());
Pruner.java,options = field.getOptions();,if (field != null ) options = field.getOptions();
Pruner.java,options = constant.getOptions();,if (constant != null ) options = constant.getOptions();
Pruner.java,options = rpc.getOptions();,if (rpc != null ) options = rpc.getOptions();
Pruner.java,options = type.getOptions();,if (type != null ) options = type.getOptions();
Pruner.java,options = type.getOptions();,if (type != null ) options = type.getOptions();
Pruner.java,options = service.options();,if (service != null ) options = service.options();
Pruner.java,Type type = schema.getType(protoMember.getType());,if (schema != null ) Type type = schema.getType(protoMember.getType());
ProtoParser.java,String documentation = reader.readDocumentation();,if (reader != null ) String documentation = reader.readDocumentation();
ProtoParser.java,Location location = reader.location();,if (reader != null ) Location location = reader.location();
ProtoParser.java,String label = reader.readWord();,if (reader != null ) String label = reader.readWord();
ProtoParser.java,packageName = reader.readName();,if (reader != null ) packageName = reader.readName();
ProtoParser.java,String importString = reader.readString();,if (reader != null ) String importString = reader.readString();
ProtoParser.java,String syntaxString = reader.readQuotedString();,if (reader != null ) String syntaxString = reader.readQuotedString();
ProtoParser.java,String name = reader.readName();,if (reader != null ) String name = reader.readName();
ProtoParser.java,String nestedDocumentation = reader.readDocumentation();,if (reader != null ) String nestedDocumentation = reader.readDocumentation();
ProtoParser.java,String name = reader.readName();,if (reader != null ) String name = reader.readName();
ProtoParser.java,String nestedDocumentation = reader.readDocumentation();,if (reader != null ) String nestedDocumentation = reader.readDocumentation();
ProtoParser.java,String name = reader.readName();,if (reader != null ) String name = reader.readName();
ProtoParser.java,String rpcDocumentation = reader.readDocumentation();,if (reader != null ) String rpcDocumentation = reader.readDocumentation();
