Filename,Buggy/Deleted,Fixed/Added
DB.java,ManagedProcess mysqlInstallProcess = builder.build();,if (builder != null ) ManagedProcess mysqlInstallProcess = builder.build();
ManagedProcess.java,File exec = new File(commandLine.getExecutable());,if (File(commandLine != null ) File exec = new File(commandLine.getExecutable());
DB.java,mysqldProcess = builder.build();,if (builder != null ) mysqldProcess = builder.build();
DBConfigurationBuilderTest.java,int port = config.getPort();,if (config != null ) int port = config.getPort();
ManagedProcessBuilder.java,File exec = new File(commonsExecCommandLine.getExecutable());,if (File(commonsExecCommandLine != null ) File exec = new File(commonsExecCommandLine.getExecutable());
ManagedProcessBuilder.java,File dir = exec.getParentFile();,if (exec != null ) File dir = exec.getParentFile();
MariaDB4jService.java,configBuilder = DBConfigurationBuilder.newBuilder();,if (DBConfigurationBuilder != null ) configBuilder = DBConfigurationBuilder.newBuilder();
MariaDB4jService.java,db = DB.newEmbeddedDB(configBuilder.build());,if (DB != null ) db = DB.newEmbeddedDB(configBuilder.build());
MariaDB4jSampleTutorialTest.java,conn = db.getConnection();,if (db != null ) conn = db.getConnection();
MariaDB4jSampleTutorialTest.java,conn = db.getConnection();,if (db != null ) conn = db.getConnection();
ManagedProcess.java,ExecuteException e = resultHandler.getException();,if (resultHandler != null ) ExecuteException e = resultHandler.getException();
ManagedProcess.java,File exec = new File(commandLine.getExecutable());,if (File(commandLine != null ) File exec = new File(commandLine.getExecutable());
ManagedProcess.java,procShortName = exec.getName();,if (exec != null ) procShortName = exec.getName();
DB.java,ManagedProcess mysqlInstallProcess = builder.build();,if (builder != null ) ManagedProcess mysqlInstallProcess = builder.build();
DB.java,mysqldProcess = builder.build();,if (builder != null ) mysqldProcess = builder.build();
DB.java,ManagedProcess process = builder.build();,if (builder != null ) ManagedProcess process = builder.build();
ManagedProcessBuilderTest.java,File cwd = mbp.getWorkingDirectory();,if (mbp != null ) File cwd = mbp.getWorkingDirectory();
DB.java,File destination = Util.getDirectory(config.getBaseDir());,if (Util != null ) File destination = Util.getDirectory(config.getBaseDir());
MariaDB4jSampleTutorialTest.java,Connection conn = db.getConnection();,if (db != null ) Connection conn = db.getConnection();
MariaDB4jSampleTutorialTest.java,Statement stmt = conn.createStatement();,if (conn != null ) Statement stmt = conn.createStatement();
ClasspathUnpacker.java,URL url = resource.getURL();,if (resource != null ) URL url = resource.getURL();
ClasspathUnpacker.java,String path = url.toString();,if (url != null ) String path = url.toString();
ClasspathUnpacker.java,int p = path.lastIndexOf(packagePath) + packagePath.length();,if (packagePath != null ) int p = path.lastIndexOf(packagePath) + packagePath.length();
ClasspathUnpacker.java,long len = resource.contentLength();,if (resource != null ) long len = resource.contentLength();
DBFactory.java,File dataDir = new File(options.getDataDirectory());,if (File(options != null ) File dataDir = new File(options.getDataDirectory());
MariaDB4jSampleTutorialTest.java,DB db = DBFactory.newEmbeddedTemporaryDB();,if (DBFactory != null ) DB db = DBFactory.newEmbeddedTemporaryDB();
ManagedProcessBuilderTest.java,File cwd = mbp.directory();,if (mbp != null ) File cwd = mbp.directory();
ManagedProcessTest.java,ManagedProcess p = pb.build();,if (pb != null ) ManagedProcess p = pb.build();
MariaDB4jSampleTutorialTest.java,DB db = DBFactory.newEmbeddedTemporaryDB();,if (DBFactory != null ) DB db = DBFactory.newEmbeddedTemporaryDB();
ManagedProcess.java,proc = pb.start();,if (pb != null ) proc = pb.start();
ManagedProcess.java,final InputStream stdout = proc.getInputStream();,if (proc != null ) final InputStream stdout = proc.getInputStream();
ManagedProcess.java,int nextByte = stdout.read();,if (stdout != null ) int nextByte = stdout.read();
ManagedProcess.java,exitValue = proc.waitFor();,if (proc != null ) exitValue = proc.waitFor();
ManagedProcess.java,exitValue = proc.exitValue();,if (proc != null ) exitValue = proc.exitValue();
ManagedProcessBuilder.java,File dir = exec.getParentFile();,if (exec != null ) File dir = exec.getParentFile();
ManagedProcessBuilderTest.java,File cwd = mbp.getProcessBuilder().directory();,if (mbp != null ) File cwd = mbp.getProcessBuilder().directory();
ManagedProcess.java,r = proc.waitFor();,if (proc != null ) r = proc.waitFor();
ManagedProcessBuilderTest.java,RunningProcess shortProc = pf.exec();,if (pf != null ) RunningProcess shortProc = pf.exec();
ManagedProcessBuilderTest.java,RunningProcess blockingProc = pf.exec();,if (pf != null ) RunningProcess blockingProc = pf.exec();
