Filename,Buggy/Deleted,Fixed/Added
AssembleDirectoriesTest.java,Path tmp = filesystem.getRootPath();,if (filesystem != null ) Path tmp = filesystem.getRootPath();
DexProducedFromJavaLibraryTest.java,Path root = filesystem.getRootPath();,if (filesystem != null ) Path root = filesystem.getRootPath();
DexProducedFromJavaLibraryThatContainsClassFilesTest.java,Path root = filesystem.getRootPath();,if (filesystem != null ) Path root = filesystem.getRootPath();
AppleToolchainIntegrationTest.java,Path rootPath = workspace.getProjectFileSystem().getRootPath();,if (workspace != null ) Path rootPath = workspace.getProjectFileSystem().getRootPath();
AppleToolchainIntegrationTest.java,Path rootPath = workspace.getProjectFileSystem().getRootPath();,if (workspace != null ) Path rootPath = workspace.getProjectFileSystem().getRootPath();
AppleToolchainIntegrationTest.java,Path rootPath = workspace.getProjectFileSystem().getRootPath();,if (workspace != null ) Path rootPath = workspace.getProjectFileSystem().getRootPath();
AuditClasspathCommandTest.java,Path root = projectFilesystem.getRootPath();,if (projectFilesystem != null ) Path root = projectFilesystem.getRootPath();
AuditClasspathCommandTest.java,Path root = projectFilesystem.getRootPath();,if (projectFilesystem != null ) Path root = projectFilesystem.getRootPath();
AuditClasspathCommandTest.java,Path root = projectFilesystem.getRootPath();,if (projectFilesystem != null ) Path root = projectFilesystem.getRootPath();
AuditClasspathCommandTest.java,Path root = projectFilesystem.getRootPath();,if (projectFilesystem != null ) Path root = projectFilesystem.getRootPath();
PathArgumentsTest.java,Path projectRoot = tmp.getRoot();,if (tmp != null ) Path projectRoot = tmp.getRoot();
TestRunningTest.java,Path rootPath = javaLibrary.getProjectFilesystem().getRootPath();,if (javaLibrary != null ) Path rootPath = javaLibrary.getProjectFilesystem().getRootPath();
UIMessagesFormatterTest.java,Path tempPath = temporaryFolder.newFolder().toPath();,if (temporaryFolder != null ) Path tempPath = temporaryFolder.newFolder().toPath();
CellMappingsFactoryTest.java,Path root = filesystem.getRootPath();,if (filesystem != null ) Path root = filesystem.getRootPath();
CellMappingsFactoryTest.java,Path root = filesystem.getRootPath();,if (filesystem != null ) Path root = filesystem.getRootPath();
CellMappingsFactoryTest.java,Path root = filesystem.getRootPath();,if (filesystem != null ) Path root = filesystem.getRootPath();
WatchmanBuildPackageComputationTest.java,ImmutableSet<Path> watchedProjects = ImmutableSet.of(filesystem.getRootPath());,if (ImmutableSet != null ) ImmutableSet<Path> watchedProjects = ImmutableSet.of(filesystem.getRootPath());
CxxBinaryIntegrationTest.java,Path basePath = filesystem.getRootPath().toRealPath();,if (filesystem != null ) Path basePath = filesystem.getRootPath().toRealPath();
CxxBinaryIntegrationTest.java,Path basePath = filesystem.getRootPath().toRealPath();,if (filesystem != null ) Path basePath = filesystem.getRootPath().toRealPath();
CxxBinaryIntegrationTest.java,Path basePath = filesystem.getRootPath().toRealPath();,if (filesystem != null ) Path basePath = filesystem.getRootPath().toRealPath();
CxxBinaryIntegrationTest.java,Path basePath = filesystem.getRootPath().toRealPath();,if (filesystem != null ) Path basePath = filesystem.getRootPath().toRealPath();
OCamlIntegrationTest.java,Config rawConfig = Configs.createDefaultConfig(filesystem.getRootPath());,if (Configs != null ) Config rawConfig = Configs.createDefaultConfig(filesystem.getRootPath());
DefaultJavaLibraryTest.java,Path root = libraryOneRule.getProjectFilesystem().getRootPath();,if (libraryOneRule != null ) Path root = libraryOneRule.getProjectFilesystem().getRootPath();
DefaultJavaLibraryTest.java,Path root = parent.getProjectFilesystem().getRootPath();,if (parent != null ) Path root = parent.getProjectFilesystem().getRootPath();
SourcePathTypeCoercerTest.java,Path rootPath = projectFilesystem.getRootPath();,if (projectFilesystem != null ) Path rootPath = projectFilesystem.getRootPath();
BuckFixSpecParserTest.java,BuckFixSpec spec = BuckFixSpecParser.parseFromFixSpecFile(fixSpecPath).getLeft();,if (BuckFixSpecParser != null ) BuckFixSpec spec = BuckFixSpecParser.parseFromFixSpecFile(fixSpecPath).getLeft();
UntarTest.java,Path outDir = filesystem.getRootPath();,if (filesystem != null ) Path outDir = filesystem.getRootPath();
TargetNodeMaybeIncompatible.java,ImmutableList<UnconfiguredBuildTargetView> compatibleWith = ImmutableList.of();,if (ImmutableList != null ) ImmutableList<UnconfiguredBuildTargetView> compatibleWith = ImmutableList.of();
ReflectionParamInfo.java,Type[] parameterTypes = setter.getGenericParameterTypes();,if (setter != null ) Type[] parameterTypes = setter.getGenericParameterTypes();
SkylarkParamInfoTest.java,Type listParamTypes = listInfo.getGenericParameterType();,if (listInfo != null ) Type listParamTypes = listInfo.getGenericParameterType();
SkylarkParamInfoTest.java,Type mapParamTypes = mapInfo.getGenericParameterType();,if (mapInfo != null ) Type mapParamTypes = mapInfo.getGenericParameterType();
ProjectGenerator.java,Path prefixHeaderRelative = resolveSourcePath(prefixHeaderOptional.get());,if (resolveSourcePath(prefixHeaderOptional != null ) Path prefixHeaderRelative = resolveSourcePath(prefixHeaderOptional.get());
DefaultProjectFilesystem.java,Path path = matcher.getPath();,if (matcher != null ) Path path = matcher.getPath();
CopyResourcesStep.java,relativeSymlinkPath = relativePathToResource.getFileName();,if (relativePathToResource != null ) relativeSymlinkPath = relativePathToResource.getFileName();
KnownUserDefinedRuleTypesTest.java,RuleType ruleType = knownRules.getRuleType(rule.getName());,if (knownRules != null ) RuleType ruleType = knownRules.getRuleType(rule.getName());
KnownUserDefinedRuleTypesTest.java,SkylarkUserDefinedRule rule = FakeSkylarkUserDefinedRuleFactory.createSimpleRule();,if (FakeSkylarkUserDefinedRuleFactory != null ) SkylarkUserDefinedRule rule = FakeSkylarkUserDefinedRuleFactory.createSimpleRule();
KnownUserDefinedRuleTypesTest.java,RuleType ruleType = knownRules.getRuleType(rule.getName());,if (knownRules != null ) RuleType ruleType = knownRules.getRuleType(rule.getName());
IjModuleGraphFactory.java,IjModule module = ruleAndModule.getValue();,if (ruleAndModule != null ) IjModule module = ruleAndModule.getValue();
CachingBuildEngine.java,CachingBuildRuleBuilder builder = value.get();,if (value != null ) CachingBuildRuleBuilder builder = value.get();
AbstractCommand.java,UnconfiguredBuildTargetView targetView = target.getUnconfiguredBuildTargetView();,if (target != null ) UnconfiguredBuildTargetView targetView = target.getUnconfiguredBuildTargetView();
AndroidLibraryDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
AndroidPrebuiltAarDescription.java,ImmutableSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSet<Flavor> flavors = buildTarget.getFlavors();
AndroidResourceDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
AppleBinaryDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
AppleDescriptions.java,ImmutableSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSet<Flavor> flavors = buildTarget.getFlavors();
AppleLibraryDescription.java,SortedSet<Flavor> flavors = node.getBuildTarget().getFlavors();,if (node != null ) SortedSet<Flavor> flavors = node.getBuildTarget().getFlavors();
CxxBinaryFactory.java,ImmutableSet<Flavor> flavors = ImmutableSet.copyOf(target.getFlavors());,if (ImmutableSet != null ) ImmutableSet<Flavor> flavors = ImmutableSet.copyOf(target.getFlavors());
CxxLibraryDescription.java,Set<Flavor> flavors = Sets.newHashSet(buildTarget.getFlavors());,if (Sets != null ) Set<Flavor> flavors = Sets.newHashSet(buildTarget.getFlavors());
HalideLibraryDescription.java,ImmutableSet<Flavor> flavors = ImmutableSet.copyOf(buildTarget.getFlavors());,if (ImmutableSet != null ) ImmutableSet<Flavor> flavors = ImmutableSet.copyOf(buildTarget.getFlavors());
JsBundle.java,ImmutableSortedSet<Flavor> flavors = getBuildTarget().getFlavors();,if (getBuildTarget() != null ) ImmutableSortedSet<Flavor> flavors = getBuildTarget().getFlavors();
JsBundleDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
JsBundleDescription.java,ImmutableSortedSet<Flavor> bundleFlavors = bundleTarget.getFlavors();,if (bundleTarget != null ) ImmutableSortedSet<Flavor> bundleFlavors = bundleTarget.getFlavors();
JsBundleGenruleDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
JsDependenciesFile.java,ImmutableSortedSet<Flavor> flavors = getBuildTarget().getFlavors();,if (getBuildTarget() != null ) ImmutableSortedSet<Flavor> flavors = getBuildTarget().getFlavors();
JsLibrary.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
JsLibrary.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
JavaLibraryDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
KotlinLibraryDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
ScalaLibraryDescription.java,ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> flavors = buildTarget.getFlavors();
SwiftLibraryDescription.java,ImmutableSortedSet<Flavor> buildFlavors = buildTarget.getFlavors();,if (buildTarget != null ) ImmutableSortedSet<Flavor> buildFlavors = buildTarget.getFlavors();
SwiftLibraryDescription.java,Set<Flavor> flavors = Sets.newHashSet(buildTarget.getFlavors());,if (Sets != null ) Set<Flavor> flavors = Sets.newHashSet(buildTarget.getFlavors());
WindowsClangCxxIntegrationTest.java,BuckBuildLog buildLog = workspace.getBuildLog();,if (workspace != null ) BuckBuildLog buildLog = workspace.getBuildLog();
DefaultConstructorArgMarshaller.java,coercer = argumentInfo.getTypeCoercer();,if (argumentInfo != null ) coercer = argumentInfo.getTypeCoercer();
SelectorListCoercerTest.java,List<Object> traversedObjects = Lists.newArrayList();,if (Lists != null ) List<Object> traversedObjects = Lists.newArrayList();
SkylarkParamInfoTest.java,Type[] listParamTypes = listInfo.getGenericParameterTypes();,if (listInfo != null ) Type[] listParamTypes = listInfo.getGenericParameterTypes();
SkylarkParamInfoTest.java,Type[] mapParamTypes = mapInfo.getGenericParameterTypes();,if (mapInfo != null ) Type[] mapParamTypes = mapInfo.getGenericParameterTypes();
ParserWithConfigurableAttributes.java,BuildRuleArg argWithTargetCompatible = (BuildRuleArg) targetNode.getConstructorArg();,if (targetNode != null ) BuildRuleArg argWithTargetCompatible = (BuildRuleArg) targetNode.getConstructorArg();
TargetCompatibilityChecker.java,ConstraintResolver constraintResolver = configurationRuleRegistry.getConstraintResolver();,if (configurationRuleRegistry != null ) ConstraintResolver constraintResolver = configurationRuleRegistry.getConstraintResolver();
UnconfiguredTargetNodeToTargetNodeParsePipeline.java,UnconfiguredBuildTarget unconfiguredTarget = from.getBuildTarget();,if (from != null ) UnconfiguredBuildTarget unconfiguredTarget = from.getBuildTarget();
CachingProjectBuildFileParserDecorator.java,Optional<BuildFileManifest> buildFileManifestFromCache = Optional.empty();,if (Optional != null ) Optional<BuildFileManifest> buildFileManifestFromCache = Optional.empty();
HybridCacheStorage.java,timer = Stopwatch.createStarted();,if (Stopwatch != null ) timer = Stopwatch.createStarted();
HybridCacheStorage.java,timer = Stopwatch.createStarted();,if (Stopwatch != null ) timer = Stopwatch.createStarted();
LocalCacheStorage.java,Path localCachePath = parserCacheConfig.getDirCacheLocation().get();,if (parserCacheConfig != null ) Path localCachePath = parserCacheConfig.getDirCacheLocation().get();
LocalCacheStorage.java,timer = Stopwatch.createStarted();,if (Stopwatch != null ) timer = Stopwatch.createStarted();
LocalCacheStorage.java,Path weakFingerprintCachePath = localCachePath.resolve(weakFingerprint.toString());,if (localCachePath != null ) Path weakFingerprintCachePath = localCachePath.resolve(weakFingerprint.toString());
LocalCacheStorage.java,timer = Stopwatch.createStarted();,if (Stopwatch != null ) timer = Stopwatch.createStarted();
LocalCacheStorage.java,Path weakFingerprintCachePath = localCachePath.resolve(weakFingerprint.toString());,if (localCachePath != null ) Path weakFingerprintCachePath = localCachePath.resolve(weakFingerprint.toString());
ParserCacheConfig.java,result = ParserCacheAccessMode.valueOf(cacheMode.toUpperCase());,if (ParserCacheAccessMode != null ) result = ParserCacheAccessMode.valueOf(cacheMode.toUpperCase());
ParserCacheConfig.java,ProjectFilesystem filesystem = getDelegate().getFilesystem();,if (getDelegate() != null ) ProjectFilesystem filesystem = getDelegate().getFilesystem();
CachingProjectBuildFileParserDecoratorTest.java,FakeBuckConfig.Builder builder = FakeBuckConfig.builder();,if (FakeBuckConfig != null ) FakeBuckConfig.Builder builder = FakeBuckConfig.builder();
CachingProjectBuildFileParserDecoratorTest.java,filesystem = FakeProjectFilesystem.createRealTempFilesystem();,if (FakeProjectFilesystem != null ) filesystem = FakeProjectFilesystem.createRealTempFilesystem();
CachingProjectBuildFileParserDecoratorTest.java,BuckConfig emptyBuckConfig = FakeBuckConfig.builder().build();,if (FakeBuckConfig != null ) BuckConfig emptyBuckConfig = FakeBuckConfig.builder().build();
FingerprinterTest.java,Config config = getConfigForTest().getConfig();,if (getConfigForTest() != null ) Config config = getConfigForTest().getConfig();
FingerprinterTest.java,HashCode expectedHash = hasher.hash();,if (hasher != null ) HashCode expectedHash = hasher.hash();
HybridCacheStorageTest.java,eventBus = BuckEventBusForTests.newInstance();,if (BuckEventBusForTests != null ) eventBus = BuckEventBusForTests.newInstance();
LocalCacheStorageTest.java,FakeBuckConfig.Builder builder = FakeBuckConfig.builder();,if (FakeBuckConfig != null ) FakeBuckConfig.Builder builder = FakeBuckConfig.builder();
LocalCacheStorageTest.java,ImmutableList<GlobSpecWithResult> globSpecMap = globSpecBuilder.build();,if (globSpecBuilder != null ) ImmutableList<GlobSpecWithResult> globSpecMap = globSpecBuilder.build();
ParserCacheTest.java,ImmutableList<GlobSpecWithResult> globSpecs = globSpecsBuilder.build();,if (globSpecsBuilder != null ) ImmutableList<GlobSpecWithResult> globSpecs = globSpecsBuilder.build();
StreamingWebSocketServlet.java,this.connections = Collections.newSetFromMap(Maps.newConcurrentMap());,if (Collections != null ) this.connections = Collections.newSetFromMap(Maps.newConcurrentMap());
StreamingWebSocketServlet.java,subscribedEvents = Sets.newHashSet();,if (Sets != null ) subscribedEvents = Sets.newHashSet();
Cells.java,Path cellRoot = getRootCell().getRoot();,if (getRootCell() != null ) Path cellRoot = getRootCell().getRoot();
Cells.java,Path path = cellRoot.getRoot();,if (cellRoot != null ) Path path = cellRoot.getRoot();
DaemonicCellState.java,this.cellRoot = AbsPath.of(cell.getRoot());,if (AbsPath != null ) this.cellRoot = AbsPath.of(cell.getRoot());
PackagePipeline.java,AbsPath cellRoot = AbsPath.of(cell.getRoot());,if (AbsPath != null ) AbsPath cellRoot = AbsPath.of(cell.getRoot());
ModernBuildRuleRemoteExecutionHelper.java,this.projectRoot = cellPathPrefix.relativize(rootCell.getRoot());,if (cellPathPrefix != null ) this.projectRoot = cellPathPrefix.relativize(rootCell.getRoot());
ManifestRuleKeyServiceImpl.java,path = file.get();,if (file != null ) path = file.get();
RemoteManifestServiceCacheStorage.java,this.cacheAccessMode = parserConfig.getRemoteCacheAccessMode();,if (parserConfig != null ) this.cacheAccessMode = parserConfig.getRemoteCacheAccessMode();
RemoteManifestServiceCacheStorage.java,Stopwatch timer = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch timer = Stopwatch.createStarted();
RemoteManifestServiceCacheStorage.java,Stopwatch timer = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch timer = Stopwatch.createStarted();
ManifestRuleKeyServiceFactoryTest.java,Capture<Manifest> manifestCapture = EasyMock.newCapture();,if (EasyMock != null ) Capture<Manifest> manifestCapture = EasyMock.newCapture();
ManifestRuleKeyServiceFactoryTest.java,Path artifactPath = getArtifactPath().getUnchecked();,if (getArtifactPath() != null ) Path artifactPath = getArtifactPath().getUnchecked();
ManifestRuleKeyServiceFactoryTest.java,Manifest manifest = manifestCapture.getValue();,if (manifestCapture != null ) Manifest manifest = manifestCapture.getValue();
ManifestRuleKeyServiceFactoryTest.java,Path artifactPath = getArtifactPath().getUnchecked();,if (getArtifactPath() != null ) Path artifactPath = getArtifactPath().getUnchecked();
ManifestRuleKeyServiceFactoryTest.java,Path artifactPath = getArtifactPath().getUnchecked();,if (getArtifactPath() != null ) Path artifactPath = getArtifactPath().getUnchecked();
