Filename,Buggy/Deleted,Fixed/Added
JedisClusterInfoCache.java,List<Object> slots = jedis.clusterSlots();,if (jedis != null ) List<Object> slots = jedis.clusterSlots();
JedisClusterInfoCache.java,JedisPool pool = entry.getValue();,if (entry != null ) JedisPool pool = entry.getValue();
JedisClusterInfoCache.java,List<JedisPool> pools = new ArrayList<>(nodes.values());,if (ArrayList<>(nodes != null ) List<JedisPool> pools = new ArrayList<>(nodes.values());
JedisFactory.java,final BinaryJedis jedis = pooledJedis.getObject();,if (pooledJedis != null ) final BinaryJedis jedis = pooledJedis.getObject();
JedisFactory.java,final BinaryJedis jedis = pooledJedis.getObject();,if (pooledJedis != null ) final BinaryJedis jedis = pooledJedis.getObject();
JedisFactory.java,final BinaryJedis jedis = pooledJedis.getObject();,if (pooledJedis != null ) final BinaryJedis jedis = pooledJedis.getObject();
JedisFactory.java,String host = jedisSocketFactory.getHost();,if (jedisSocketFactory != null ) String host = jedisSocketFactory.getHost();
JedisFactory.java,int port = jedisSocketFactory.getPort();,if (jedisSocketFactory != null ) int port = jedisSocketFactory.getPort();
JedisFactory.java,String connectionHost = jedis.getClient().getHost();,if (jedis != null ) String connectionHost = jedis.getClient().getHost();
JedisFactory.java,int connectionPort = jedis.getClient().getPort();,if (jedis != null ) int connectionPort = jedis.getClient().getPort();
JedisShardInfo.java,this.host = uri.getHost();,if (uri != null ) this.host = uri.getHost();
JedisShardInfo.java,this.port = uri.getPort();,if (uri != null ) this.port = uri.getPort();
JedisShardInfo.java,this.host = uri.getHost();,if (uri != null ) this.host = uri.getHost();
JedisShardInfo.java,this.port = uri.getPort();,if (uri != null ) this.port = uri.getPort();
JedisSlotBasedConnectionHandler.java,List<JedisPool> pools = cache.getShuffledNodesPool();,if (cache != null ) List<JedisPool> pools = cache.getShuffledNodesPool();
JedisSlotBasedConnectionHandler.java,jedis = pool.getResource();,if (pool != null ) jedis = pool.getResource();
Pipeline.java,builtResponse = response.get();,if (response != null ) builtResponse = response.get();
ShardedJedisPool.java,ShardedJedis jedis = super.getResource();,if (super != null ) ShardedJedis jedis = super.getResource();
ShardedJedisPool.java,final ShardedJedis shardedJedis = pooledShardedJedis.getObject();,if (pooledShardedJedis != null ) final ShardedJedis shardedJedis = pooledShardedJedis.getObject();
ShardedJedisPool.java,ShardedJedis jedis = pooledShardedJedis.getObject();,if (pooledShardedJedis != null ) ShardedJedis jedis = pooledShardedJedis.getObject();
Transaction.java,List<Object> unformatted = client.getObjectMultiBulkReply();,if (client != null ) List<Object> unformatted = client.getObjectMultiBulkReply();
Transaction.java,List<Object> unformatted = client.getObjectMultiBulkReply();,if (client != null ) List<Object> unformatted = client.getObjectMultiBulkReply();
ListDirection.java,raw = SafeEncoder.encode(this.name());,if (SafeEncoder != null ) raw = SafeEncoder.encode(this.name());
JedisClusterTest.java,Collection<JedisPool> values = clusterNodes.values();,if (clusterNodes != null ) Collection<JedisPool> values = clusterNodes.values();
JedisClusterTest.java,Jedis jedis = jedisPool.getResource();,if (jedisPool != null ) Jedis jedis = jedisPool.getResource();
JedisClusterTest.java,Jedis jedis = pool.getResource();,if (pool != null ) Jedis jedis = pool.getResource();
PipeliningTest.java,Pipeline p = jedis.pipelined();,if (jedis != null ) Pipeline p = jedis.pipelined();
PipeliningTest.java,Pipeline p = jedis.pipelined();,if (jedis != null ) Pipeline p = jedis.pipelined();
PipeliningTest.java,Pipeline p = jedis.pipelined();,if (jedis != null ) Pipeline p = jedis.pipelined();
PipeliningTest.java,Pipeline p = jedis.pipelined();,if (jedis != null ) Pipeline p = jedis.pipelined();
PipeliningTest.java,Pipeline pipe = jedis.pipelined();,if (jedis != null ) Pipeline pipe = jedis.pipelined();
PipeliningTest.java,Pipeline pipe = jedis.pipelined();,if (jedis != null ) Pipeline pipe = jedis.pipelined();
PipeliningTest.java,Pipeline pipeline = jedis.pipelined();,if (jedis != null ) Pipeline pipeline = jedis.pipelined();
PipeliningTest.java,Pipeline pipeline = jedis.pipelined();,if (jedis != null ) Pipeline pipeline = jedis.pipelined();
PipeliningTest.java,Pipeline pipeline = jedis.pipelined();,if (jedis != null ) Pipeline pipeline = jedis.pipelined();
PipeliningTest.java,Pipeline pipeline = jedis.pipelined();,if (jedis != null ) Pipeline pipeline = jedis.pipelined();
PipeliningTest.java,Response<String> discard = pipeline.discard();,if (pipeline != null ) Response<String> discard = pipeline.discard();
PipeliningTest.java,Pipeline pipeline = jedis.pipelined();,if (jedis != null ) Pipeline pipeline = jedis.pipelined();
PipeliningTest.java,List<Object> result = response.get();,if (response != null ) List<Object> result = response.get();
PipeliningTest.java,Iterator<String> iterator = hashMapReceived.keySet().iterator();,if (hashMapReceived != null ) Iterator<String> iterator = hashMapReceived.keySet().iterator();
PipeliningTest.java,Pipeline pipe = jedis.pipelined();,if (jedis != null ) Pipeline pipe = jedis.pipelined();
PipeliningTest.java,String status = jedis.scriptKill();,if (jedis != null ) String status = jedis.scriptKill();
ControlCommandsTest.java,resp = jedis.debug(DebugParams.RELOAD());,if (jedis != null ) resp = jedis.debug(DebugParams.RELOAD());
TransactionCommandsTest.java,String status = jedis.unwatch();,if (jedis != null ) String status = jedis.unwatch();
TransactionCommandsTest.java,status = jedis.unwatch();,if (jedis != null ) status = jedis.unwatch();
TransactionCommandsTest.java,Transaction t = jedis.multi();,if (jedis != null ) Transaction t = jedis.multi();
TransactionCommandsTest.java,Transaction t = jedis.multi();,if (jedis != null ) Transaction t = jedis.multi();
TransactionCommandsTest.java,Pipeline p = jedis.pipelined();,if (jedis != null ) Pipeline p = jedis.pipelined();
TransactionCommandsTest.java,Transaction t = jedis.multi();,if (jedis != null ) Transaction t = jedis.multi();
SSLJedisTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisTest.java,TrustManager[] trustManagers = trustManagerFactory.getTrustManagers();,if (trustManagerFactory != null ) TrustManager[] trustManagers = trustManagerFactory.getTrustManagers();
SSLJedisTest.java,String subjectDN = peerCertificate.getSubjectDN().getName();,if (peerCertificate != null ) String subjectDN = peerCertificate.getSubjectDN().getName();
SSLJedisTest.java,dnComponent = dnComponent.trim();,if (dnComponent != null ) dnComponent = dnComponent.trim();
SSLJedisWithCompleteCredentialsTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisWithCompleteCredentialsTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisWithCompleteCredentialsTest.java,final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();,if (SSLSocketFactory != null ) final SSLSocketFactory sslSocketFactory = (SSLSocketFactory) SSLSocketFactory.getDefault();
SSLJedisWithCompleteCredentialsTest.java,TrustManager[] trustManagers = trustManagerFactory.getTrustManagers();,if (trustManagerFactory != null ) TrustManager[] trustManagers = trustManagerFactory.getTrustManagers();
SSLJedisWithCompleteCredentialsTest.java,String subjectDN = peerCertificate.getSubjectDN().getName();,if (peerCertificate != null ) String subjectDN = peerCertificate.getSubjectDN().getName();
SSLJedisWithCompleteCredentialsTest.java,dnComponent = dnComponent.trim();,if (dnComponent != null ) dnComponent = dnComponent.trim();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,jedis = pool.getResource();,if (pool != null ) jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,jedis = pool.getResource();,if (pool != null ) jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis newJedis = pool.getResource();,if (pool != null ) ShardedJedis newJedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,jedis = pool.getResource();,if (pool != null ) jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,jedis = pool.getResource();,if (pool != null ) jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis newJedis = pool.getResource();,if (pool != null ) ShardedJedis newJedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisTest.java,Iterator<Jedis> it = shardedJedis.getAllShards().iterator();,if (shardedJedis != null ) Iterator<Jedis> it = shardedJedis.getAllShards().iterator();
ShardedJedisTest.java,Jedis deadClient = it.next();,if (it != null ) Jedis deadClient = it.next();
UdsTest.java,Socket socket = AFUNIXSocket.newStrictInstance();,if (AFUNIXSocket != null ) Socket socket = AFUNIXSocket.newStrictInstance();
HashingBenchmark.java,Collection<Jedis> allShards = jedis.getAllShards();,if (jedis != null ) Collection<Jedis> allShards = jedis.getAllShards();
HashingBenchmark.java,long begin = Calendar.getInstance().getTimeInMillis();,if (Calendar != null ) long begin = Calendar.getInstance().getTimeInMillis();
JedisClusterInfoCache.java,List<Object> slots = jedis.clusterSlots();,if (jedis != null ) List<Object> slots = jedis.clusterSlots();
Protocol.java,raw = SafeEncoder.encode(this.name());,if (SafeEncoder != null ) raw = SafeEncoder.encode(this.name());
JedisSentinelPoolWithCompleteCredentialsTest.java,HostAndPort oldMaster = pool.getCurrentHostMaster();,if (pool != null ) HostAndPort oldMaster = pool.getCurrentHostMaster();
JedisSentinelPoolWithCompleteCredentialsTest.java,Jedis beforeFailoverJedis = pool.getResource();,if (pool != null ) Jedis beforeFailoverJedis = pool.getResource();
JedisSentinelPoolWithCompleteCredentialsTest.java,Jedis afterFailoverJedis = pool.getResource();,if (pool != null ) Jedis afterFailoverJedis = pool.getResource();
JedisSentinelPoolWithCompleteCredentialsTest.java,HostAndPort currentHostMaster = pool.getCurrentHostMaster();,if (pool != null ) HostAndPort currentHostMaster = pool.getCurrentHostMaster();
AllKindOfValuesCommandsTest.java,long size = jedis.dbSize();,if (jedis != null ) long size = jedis.dbSize();
AllKindOfValuesCommandsTest.java,size = jedis.dbSize();,if (jedis != null ) size = jedis.dbSize();
AllKindOfValuesCommandsTest.java,size = jedis.dbSize();,if (jedis != null ) size = jedis.dbSize();
ClientCommandsTest.java,Long clientId = client.clientId();,if (client != null ) Long clientId = client.clientId();
ClientCommandsTest.java,Long id = client.clientId();,if (client != null ) Long id = client.clientId();
JedisClusterInfoCache.java,j = jp.getResource();,if (jp != null ) j = jp.getResource();
JedisSentinelPoolTest.java,Jedis crashingJedis = pool.getResource();,if (pool != null ) Jedis crashingJedis = pool.getResource();
ShardedJedisPipeline.java,Client client = jedis.getShard(key).getClient();,if (jedis != null ) Client client = jedis.getShard(key).getClient();
ShardedJedisPipeline.java,Client client = jedis.getShard(key).getClient();,if (jedis != null ) Client client = jedis.getShard(key).getClient();
ShardedJedisPipelineTest.java,ShardedJedisPipeline p = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline p = jedis.pipelined();
ShardedJedisPipelineTest.java,ShardedJedisPipeline p = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline p = jedis.pipelined();
ShardedJedisPipelineTest.java,ShardedJedisPipeline p = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline p = jedis.pipelined();
ShardedJedisPipelineTest.java,ShardedJedisPipeline p = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline p = jedis.pipelined();
ShardedJedisPipelineTest.java,List<Object> resp = pipeline.syncAndReturnAll();,if (pipeline != null ) List<Object> resp = pipeline.syncAndReturnAll();
ShardedJedisPoolTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolTest.java,ShardedJedisPipeline pipeline = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline pipeline = jedis.pipelined();
ShardedJedisPoolTest.java,pipeline = jedis.pipelined();,if (jedis != null ) pipeline = jedis.pipelined();
ShardedJedisPoolTest.java,List<Object> results = pipeline.syncAndReturnAll();,if (pipeline != null ) List<Object> results = pipeline.syncAndReturnAll();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedis jedis = pool.getResource();,if (pool != null ) ShardedJedis jedis = pool.getResource();
ShardedJedisPoolWithCompleteCredentialsTest.java,ShardedJedisPipeline pipeline = jedis.pipelined();,if (jedis != null ) ShardedJedisPipeline pipeline = jedis.pipelined();
ShardedJedisPoolWithCompleteCredentialsTest.java,pipeline = jedis.pipelined();,if (jedis != null ) pipeline = jedis.pipelined();
ShardedJedisPoolWithCompleteCredentialsTest.java,List<Object> results = pipeline.syncAndReturnAll();,if (pipeline != null ) List<Object> results = pipeline.syncAndReturnAll();
JedisFactory.java,final HostAndPort hostPort = this.hostAndPort.get();,if (this != null ) final HostAndPort hostPort = this.hostAndPort.get();
JedisFactory.java,HostAndPort hostAndPort = this.hostAndPort.get();,if (this != null ) HostAndPort hostAndPort = this.hostAndPort.get();
BuilderFactory.java,List<Object> listResult = new ArrayList<>(list.size());,if (ArrayList<>(list != null ) List<Object> listResult = new ArrayList<>(list.size());
BuilderFactory.java,List<Object> listResult = new ArrayList<>(list.size());,if (ArrayList<>(list != null ) List<Object> listResult = new ArrayList<>(list.size());
BuilderFactory.java,List<Boolean> booleans = new ArrayList<>(longs.size());,if (ArrayList<>(longs != null ) List<Boolean> booleans = new ArrayList<>(longs.size());
BuilderFactory.java,List<Double> doubles = new ArrayList<>(values.size());,if (ArrayList<>(values != null ) List<Double> doubles = new ArrayList<>(values.size());
Jedis.java,List<Object> streamsEntries = client.getObjectMultiBulkReply();,if (client != null ) List<Object> streamsEntries = client.getObjectMultiBulkReply();
Connection.java,this.soTimeout = clientConfig.getSoTimeoutMillis();,if (clientConfig != null ) this.soTimeout = clientConfig.getSoTimeoutMillis();
Connection.java,this.infiniteSoTimeout = clientConfig.getInfiniteSoTimeoutMillis();,if (clientConfig != null ) this.infiniteSoTimeout = clientConfig.getInfiniteSoTimeoutMillis();
DefaultJedisSocketFactory.java,this.soTimeout = config.getSoTimeoutMillis();,if (config != null ) this.soTimeout = config.getSoTimeoutMillis();
JedisByteHashMapTest.java,ByteArrayInputStream byteIn = new ByteArrayInputStream(byteOut.toByteArray());,if (ByteArrayInputStream(byteOut != null ) ByteArrayInputStream byteIn = new ByteArrayInputStream(byteOut.toByteArray());
JedisByteHashMapTest.java,JedisByteHashMap mapRead = (JedisByteHashMap)objIn.readObject();,if ((JedisByteHashMap)objIn != null ) JedisByteHashMap mapRead = (JedisByteHashMap)objIn.readObject();
Connection.java,this.soTimeout = clientConfig.getSoTimeout();,if (clientConfig != null ) this.soTimeout = clientConfig.getSoTimeout();
Connection.java,this.infiniteSoTimeout = clientConfig.getInfiniteSoTimeout();,if (clientConfig != null ) this.infiniteSoTimeout = clientConfig.getInfiniteSoTimeout();
DefaultJedisSocketFactory.java,this.connectionTimeout = config.getConnectionTimeout();,if (config != null ) this.connectionTimeout = config.getConnectionTimeout();
DefaultJedisSocketFactory.java,this.soTimeout = config.getSoTimeout();,if (config != null ) this.soTimeout = config.getSoTimeout();
Jedis.java,List<Object> listResult = new ArrayList<>(list.size());,if (ArrayList<>(list != null ) List<Object> listResult = new ArrayList<>(list.size());
JedisClusterTest.java,Collection<JedisPool> values = clusterNodes.values();,if (clusterNodes != null ) Collection<JedisPool> values = clusterNodes.values();
JedisClusterTest.java,Jedis jedis = jedisPool.getResource();,if (jedisPool != null ) Jedis jedis = jedisPool.getResource();
JedisClusterTest.java,Jedis jedis = pool.getResource();,if (pool != null ) Jedis jedis = pool.getResource();
Connection.java,socket = jedisSocketFactory.createSocket();,if (jedisSocketFactory != null ) socket = jedisSocketFactory.createSocket();
