Filename,Buggy/Deleted,Fixed/Added
SourceCode.java,encoding = inputStream.getBOMCharsetName();,if (inputStream != null ) encoding = inputStream.getBOMCharsetName();
ArrayIsStoredDirectlyRule.java,final String varName = vid.getImage();,if (vid != null ) final String varName = vid.getImage();
TreeExportCliTest.java,PropertySource properties = TreeRenderers.XML.newPropertyBundle();,if (TreeRenderers != null ) PropertySource properties = TreeRenderers.XML.newPropertyBundle();
TreeExportCliTest.java,PropertySource bundle = TreeRenderers.XML.newPropertyBundle();,if (TreeRenderers != null ) PropertySource bundle = TreeRenderers.XML.newPropertyBundle();
SaxonDomXPathQuery.java,lastUri = wrapper.getURI();,if (wrapper != null ) lastUri = wrapper.getURI();
SaxonDomXPathQuery.java,Object value = properties.getProperty(entry.getKey());,if (properties != null ) Object value = properties.getProperty(entry.getKey());
SaxonDomXPathQuery.java,final XPathStaticContext xpathStaticContext = xpathEvaluator.getStaticContext();,if (xpathEvaluator != null ) final XPathStaticContext xpathStaticContext = xpathEvaluator.getStaticContext();
SaxonDomXPathQuery.java,configuration = xpathStaticContext.getConfiguration();,if (xpathStaticContext != null ) configuration = xpathStaticContext.getConfiguration();
SaxonDomXPathQuery.java,Object value = properties.getProperty(entry.getKey());,if (properties != null ) Object value = properties.getProperty(entry.getKey());
PmdAnalysis.java,Renderer renderer = config.createRenderer();,if (config != null ) Renderer renderer = config.createRenderer();
PMDTaskImpl.java,Throwable cause = pmde.getCause();,if (pmde != null ) Throwable cause = pmde.getCause();
PMDTaskImpl.java,RuleSet[] ruleSets = rules.getAllRuleSets();,if (rules != null ) RuleSet[] ruleSets = rules.getAllRuleSets();
PMDTaskImpl.java,String ruleSetString = configuration.getRuleSets();,if (configuration != null ) String ruleSetString = configuration.getRuleSets();
PMDTaskImpl.java,List<RuleSet> rulesetList = Arrays.asList(ruleSets.getAllRuleSets());,if (Arrays != null ) List<RuleSet> rulesetList = Arrays.asList(ruleSets.getAllRuleSets());
PMDTaskImpl.java,String[] srcFiles = ds.getIncludedFiles();,if (ds != null ) String[] srcFiles = ds.getIncludedFiles();
PMDTaskImpl.java,final String commonInputPath = ds.getBasedir().getPath();,if (ds != null ) final String commonInputPath = ds.getBasedir().getPath();
PMDTaskImpl.java,Renderer renderer = formatter.getRenderer();,if (formatter != null ) Renderer renderer = formatter.getRenderer();
PMDTaskImpl.java,problemCount += report.getViolations().size();,if (report != null ) problemCount += report.getViolations().size();
PmdAnalysis.java,final RuleSetLoader ruleSetLoader = builder.newRuleSetLoader();,if (builder != null ) final RuleSetLoader ruleSetLoader = builder.newRuleSetLoader();
PmdAnalysis.java,Renderer renderer = config.createRenderer();,if (config != null ) Renderer renderer = config.createRenderer();
AmbiguousResolutionRule.java,ResolutionResult<ResolvableEntity> candidates = node.getResolutionCandidates();,if (node != null ) ResolutionResult<ResolvableEntity> candidates = node.getResolutionCandidates();
ConnectUsingNonConnector.java,ResolutionResult<ResolvableEntity> resolution = ref.getResolutionCandidates();,if (ref != null ) ResolutionResult<ResolvableEntity> resolution = ref.getResolutionCandidates();
ConnectUsingNonConnector.java,ResolutionResult componentTypes = componentDecl.getTypeCandidates();,if (componentDecl != null ) ResolutionResult componentTypes = componentDecl.getTypeCandidates();
ConnectUsingNonConnector.java,ModelicaClassSpecialization restriction = classDecl.getSpecialization();,if (classDecl != null ) ModelicaClassSpecialization restriction = classDecl.getSpecialization();
PMDConfiguration.java,classLoader = PMDConfiguration.class.getClassLoader();,if (PMDConfiguration != null ) classLoader = PMDConfiguration.class.getClassLoader();
Benchmarker.java,RuleSetFactory factory = RulesetsFactoryUtils.defaultFactory();,if (RulesetsFactoryUtils != null ) RuleSetFactory factory = RulesetsFactoryUtils.defaultFactory();
Benchmarker.java,Iterator<RuleSet> i = factory.getRegisteredRuleSets();,if (factory != null ) Iterator<RuleSet> i = factory.getRegisteredRuleSets();
Benchmarker.java,String contents = ds.readContents();,if (ds != null ) String contents = ds.readContents();
Benchmarker.java,String source = ds.readContents();,if (ds != null ) String source = ds.readContents();
PMD.java,Report report = pmd.performAnalysis();,if (pmd != null ) Report report = pmd.performAnalysis();
PMD.java,Report report = pmd.performAnalysis();,if (pmd != null ) Report report = pmd.performAnalysis();
PMD.java,final RuleSetFactory ruleSetFactory = RuleSetLoader.fromPmdConfig(configuration).toFactory();,if (RuleSetLoader != null ) final RuleSetFactory ruleSetFactory = RuleSetLoader.fromPmdConfig(configuration).toFactory();
PMD.java,renderer = configuration.createRenderer();,if (configuration != null ) renderer = configuration.createRenderer();
PMD.java,final LanguageVersionDiscoverer discoverer = configuration.getLanguageVersionDiscoverer();,if (configuration != null ) final LanguageVersionDiscoverer discoverer = configuration.getLanguageVersionDiscoverer();
PMD.java,final Language ruleLanguage = rule.getLanguage();,if (rule != null ) final Language ruleLanguage = rule.getLanguage();
Benchmarker.java,RuleSetFactory factory = RulesetsFactoryUtils.defaultFactory();,if (RulesetsFactoryUtils != null ) RuleSetFactory factory = RulesetsFactoryUtils.defaultFactory();
Benchmarker.java,Iterator<RuleSet> i = factory.getRegisteredRuleSets();,if (factory != null ) Iterator<RuleSet> i = factory.getRegisteredRuleSets();
FileCollector.java,TextFile file = iterator.next();,if (iterator != null ) TextFile file = iterator.next();
FileCollector.java,Language lang = file.getLanguageVersion().getLanguage();,if (file != null ) Language lang = file.getLanguageVersion().getLanguage();
FileCollectorTest.java,public ExpectedException exception = ExpectedException.none();,if (ExpectedException != null ) public ExpectedException exception = ExpectedException.none();
PMD.java,FileCollector collector = FileCollector.newCollector();,if (FileCollector != null ) FileCollector collector = FileCollector.newCollector();
PMD.java,String uriString = configuration.getInputUri();,if (configuration != null ) String uriString = configuration.getInputUri();
PMD.java,String inputFilePath = configuration.getInputFilePath();,if (configuration != null ) String inputFilePath = configuration.getInputFilePath();
PMD.java,String ignoreFilePath = configuration.getIgnoreFilePath();,if (configuration != null ) String ignoreFilePath = configuration.getIgnoreFilePath();
Benchmarker.java,languageVersion = language.getDefaultVersion();,if (language != null ) languageVersion = language.getDefaultVersion();
FileCollector.java,List<Language> languages = discoverer.getLanguagesForFile(file.toFile());,if (discoverer != null ) List<Language> languages = discoverer.getLanguagesForFile(file.toFile());
CpdExecutor.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
CpdExecutor.java,int result = process.waitFor();,if (process != null ) int result = process.waitFor();
CpdExecutor.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
CpdExecutor.java,int result = process.waitFor();,if (process != null ) int result = process.waitFor();
MavenWrapperDownloader.java,rbc = Channels.newChannel(website.openStream());,if (Channels != null ) rbc = Channels.newChannel(website.openStream());
AbstractJUnitRule.java,JavaNode declarationNode = nested.getDeclarationNode();,if (nested != null ) JavaNode declarationNode = nested.getDeclarationNode();
ApexTreeBuilder.java,"CommentInformation commentInformation = extractInformationFromComments(sourceCode, parserOptions.getSuppressMarker());","if (parserOptions != null ) CommentInformation commentInformation = extractInformationFromComments(sourceCode, parserOptions.getSuppressMarker());"
ApexTreeBuilder.java,int beginLine = commentContainer.getBeginLine();,if (commentContainer != null ) int beginLine = commentContainer.getBeginLine();
ApexTreeBuilder.java,int commentTokenLine = commentToken.getLine();,if (commentToken != null ) int commentTokenLine = commentToken.getLine();
ApexUnitTestClassShouldHaveAssertsRule.java,final String fullMethodName = methodCallExpression.getFullMethodName();,if (methodCallExpression != null ) final String fullMethodName = methodCallExpression.getFullMethodName();
ApexCRUDViolationRule.java,typeToDMLOperationMapping = ArrayListMultimap.create();,if (ArrayListMultimap != null ) typeToDMLOperationMapping = ArrayListMultimap.create();
ApexCRUDViolationRule.java,checkedTypeToDMLOperationsViaAuthPattern = ArrayListMultimap.create();,if (ArrayListMultimap != null ) checkedTypeToDMLOperationsViaAuthPattern = ArrayListMultimap.create();
ApexCRUDViolationRule.java,final boolean hasMapping = checkedTypeToDMLOperationViaESAPI.containsKey(typeToCheck.toString());,if (checkedTypeToDMLOperationViaESAPI != null ) final boolean hasMapping = checkedTypeToDMLOperationViaESAPI.containsKey(typeToCheck.toString());
HardCodedCryptoKeyRule.java,VariableNameDeclaration varDecl = (VariableNameDeclaration) namedVar.getNameDeclaration();,if (namedVar != null ) VariableNameDeclaration varDecl = (VariableNameDeclaration) namedVar.getNameDeclaration();
RuleSetFactory.java,priority = parseTextNode(child).trim();,if (parseTextNode(child) != null ) priority = parseTextNode(child).trim();
RuleSetFactory.java,final int nodeCount = node.getChildNodes().getLength();,if (node != null ) final int nodeCount = node.getChildNodes().getLength();
LanguageFactory.java,Iterator<Language> iterator = languageLoader.iterator();,if (languageLoader != null ) Iterator<Language> iterator = languageLoader.iterator();
LanguageFactory.java,Language language = iterator.next();,if (iterator != null ) Language language = iterator.next();
LanguageRegistry.java,Iterator<Language> iterator = languageLoader.iterator();,if (languageLoader != null ) Iterator<Language> iterator = languageLoader.iterator();
LanguageRegistry.java,Language language = iterator.next();,if (iterator != null ) Language language = iterator.next();
RuleFactory.java,final int nodeCount = node.getChildNodes().getLength();,if (node != null ) final int nodeCount = node.getChildNodes().getLength();
CyclomaticComplexityRule.java,Entry classEntry = entryStack.peek();,if (entryStack != null ) Entry classEntry = entryStack.peek();
CyclomaticComplexityRule.java,Entry classEntry = entryStack.peek();,if (entryStack != null ) Entry classEntry = entryStack.peek();
LocalScope.java,ImageFinderFunction finder = new ImageFinderFunction(occurrence.getImage());,if (ImageFinderFunction(occurrence != null ) ImageFinderFunction finder = new ImageFinderFunction(occurrence.getImage());
MethodScope.java,ImageFinderFunction finder = new ImageFinderFunction(occurrence.getImage());,if (ImageFinderFunction(occurrence != null ) ImageFinderFunction finder = new ImageFinderFunction(occurrence.getImage());
SourceCodeProcessor.java,LanguageVersion languageVersion = ctx.getLanguageVersion();,if (ctx != null ) LanguageVersion languageVersion = ctx.getLanguageVersion();
SourceCodeProcessor.java,languageVersion = configuration.getForceLanguageVersion();,if (configuration != null ) languageVersion = configuration.getForceLanguageVersion();
SourceCodeProcessor.java,LanguageVersion languageVersion = configuration.getLanguageVersionOfFile(ctx.getSourceCodeFilename());,if (configuration != null ) LanguageVersion languageVersion = configuration.getLanguageVersionOfFile(ctx.getSourceCodeFilename());
CPD.java,TokenEntry.State savedTokenEntry = new TokenEntry.State();,if (TokenEntry != null ) TokenEntry.State savedTokenEntry = new TokenEntry.State();
CPD.java,TokenEntry.State savedTokenEntry = new TokenEntry.State(tokens.getTokens());,if (TokenEntry != null ) TokenEntry.State savedTokenEntry = new TokenEntry.State(tokens.getTokens());
IOUtil.java,Path path = new File(reportFile).toPath();,if (File(reportFile) != null ) Path path = new File(reportFile).toPath();
GenerateRuleDocsCmd.java,List<RuleSet> registeredRuleSets = new RuleSetLoader().getStandardRuleSets();,if (RuleSetLoader() != null ) List<RuleSet> registeredRuleSets = new RuleSetLoader().getStandardRuleSets();
InaccessibleAuraEnabledGetterRule.java,ASTModifierNode propModifiers = node.getModifiers();,if (node != null ) ASTModifierNode propModifiers = node.getModifiers();
InaccessibleAuraEnabledGetterRule.java,ASTModifierNode methodModifiers = method.getModifiers();,if (method != null ) ASTModifierNode methodModifiers = method.getModifiers();
AbstractAnalysisCache.java,final AnalysisResult analysisResult = fileResultsCache.get(sourceFile.getPath());,if (fileResultsCache != null ) final AnalysisResult analysisResult = fileResultsCache.get(sourceFile.getPath());
AbstractAnalysisCache.java,currentAuxClassPathChecksum = computeClassPathHash(urlClassLoader.getURLs());,if (computeClassPathHash(urlClassLoader != null ) currentAuxClassPathChecksum = computeClassPathHash(urlClassLoader.getURLs());
AbstractAnalysisCache.java,rulesetChecksum = ruleSets.getChecksum();,if (ruleSets != null ) rulesetChecksum = ruleSets.getChecksum();
FileAnalysisCache.java,final String cacheVersion = inputStream.readUTF();,if (inputStream != null ) final String cacheVersion = inputStream.readUTF();
FileAnalysisCache.java,rulesetChecksum = inputStream.readLong();,if (inputStream != null ) rulesetChecksum = inputStream.readLong();
FileAnalysisCache.java,auxClassPathChecksum = inputStream.readLong();,if (inputStream != null ) auxClassPathChecksum = inputStream.readLong();
FileAnalysisCache.java,executionClassPathChecksum = inputStream.readLong();,if (inputStream != null ) executionClassPathChecksum = inputStream.readLong();
FileAnalysisCache.java,final String fileName = inputStream.readUTF();,if (inputStream != null ) final String fileName = inputStream.readUTF();
FileAnalysisCache.java,final long checksum = inputStream.readLong();,if (inputStream != null ) final long checksum = inputStream.readLong();
FileAnalysisCache.java,final int countViolations = inputStream.readInt();,if (inputStream != null ) final int countViolations = inputStream.readInt();
FileAnalysisCache.java,boolean cacheFileShouldBeCreated = !cacheFile.exists();,if (!cacheFile != null ) boolean cacheFileShouldBeCreated = !cacheFile.exists();
FileAnalysisCache.java,final File parentFile = cacheFile.getAbsoluteFile().getParentFile();,if (cacheFile != null ) final File parentFile = cacheFile.getAbsoluteFile().getParentFile();
FileAnalysisCacheTest.java,final File classpathFile = tempFolder.newFile();,if (tempFolder != null ) final File classpathFile = tempFolder.newFile();
FileAnalysisCacheTest.java,final File classpathFile = tempFolder.newFile();,if (tempFolder != null ) final File classpathFile = tempFolder.newFile();
FileAnalysisCacheTest.java,final File classpathFile = tempFolder.newFile();,if (tempFolder != null ) final File classpathFile = tempFolder.newFile();
FileAnalysisCacheTest.java,final File classpathFile = tempFolder.newFile();,if (tempFolder != null ) final File classpathFile = tempFolder.newFile();
MoreThanOneLoggerRule.java,count = stack.pop();,if (stack != null ) count = stack.pop();
InsufficientStringBufferDeclarationRule.java,String str = literal.getImage();,if (literal != null ) String str = literal.getImage();
InsufficientStringBufferDeclarationRule.java,iConstructorLength = literal.getValueAsInt();,if (literal != null ) iConstructorLength = literal.getValueAsInt();
PMD.java,final PMDConfiguration configuration = params.toConfiguration();,if (params != null ) final PMDConfiguration configuration = params.toConfiguration();
UnusedImportsRule.java,this.thisPackageName = node.getPackageName();,if (node != null ) this.thisPackageName = node.getPackageName();
UnusedImportsRule.java,Matcher m = p.matcher(comment.getImage());,if (p != null ) Matcher m = p.matcher(comment.getImage());
UnusedImportsRule.java,String candFullName = candidate.getLeft();,if (candidate != null ) String candFullName = candidate.getLeft();
UnusedImportsRule.java,String candName = candidate.getRight();,if (candidate != null ) String candName = candidate.getRight();
UnusedImportsRule.java,Iterator<ImportWrapper> it = imports.iterator();,if (imports != null ) Iterator<ImportWrapper> it = imports.iterator();
UnusedImportsRule.java,ImportWrapper i = it.next();,if (it != null ) ImportWrapper i = it.next();
UnusedImportsRule.java,it = imports.iterator();,if (imports != null ) it = imports.iterator();
UnusedImportsRule.java,ImportWrapper i = it.next();,if (it != null ) ImportWrapper i = it.next();
UnusedImportsRule.java,String fullName = node.getImage();,if (node != null ) String fullName = node.getImage();
UnusedImportsRule.java,name = node.getImage();,if (node != null ) name = node.getImage();
UnusedImportsRule.java,Node primaryPrefix = node.getParent();,if (node != null ) Node primaryPrefix = node.getParent();
UnusedImportsRule.java,Node expression = primaryPrefix.getParent();,if (primaryPrefix != null ) Node expression = primaryPrefix.getParent();
UnusedImportsRule.java,Iterator<ImportWrapper> iterator = imports.iterator();,if (imports != null ) Iterator<ImportWrapper> iterator = imports.iterator();
UnusedImportsRule.java,ImportWrapper anImport = iterator.next();,if (iterator != null ) ImportWrapper anImport = iterator.next();
UnusedImportsRule.java,Iterator<ImportWrapper> iterator = imports.iterator();,if (imports != null ) Iterator<ImportWrapper> iterator = imports.iterator();
UnusedImportsRule.java,ImportWrapper anImport = iterator.next();,if (iterator != null ) ImportWrapper anImport = iterator.next();
UnusedImportsRule.java,String fullName = node.getImage();,if (node != null ) String fullName = node.getImage();
UnusedImportsRule.java,className = importedType.getImage();,if (importedType != null ) className = importedType.getImage();
DuplicateImportsRule.java,String singleTypeFullName = thisSingleTypeImport.getName(); // java.io.File,if (java != null ) String singleTypeFullName = thisSingleTypeImport.getName(); // java.io.File
CloseResourceRule.java,NameDeclaration statementVariable = name.getNameDeclaration();,if (name != null ) NameDeclaration statementVariable = name.getNameDeclaration();
ApexRootNode.java,this.endLine = positioner.getLastLine();,if (positioner != null ) this.endLine = positioner.getLastLine();
ApexRootNode.java,this.endColumn = positioner.getLastLineColumn();,if (positioner != null ) this.endColumn = positioner.getLastLineColumn();
CloseResourceRule.java,NameDeclaration statementVariable = name.getNameDeclaration();,if (name != null ) NameDeclaration statementVariable = name.getNameDeclaration();
ApexDocRule.java,Boolean flagPrivate = reportPrivate && modifier.isPrivate();,if (modifier != null ) Boolean flagPrivate = reportPrivate && modifier.isPrivate();
ApexDocRule.java,Boolean flagProtected = reportProtected && modifier.isProtected();,if (modifier != null ) Boolean flagProtected = reportProtected && modifier.isProtected();
ElEscapeDetector.java,prevId = child.getImage();,if (child != null ) prevId = child.getImage();
VfUnescapeElRule.java,char[] array = image.toCharArray();,if (image != null ) char[] array = image.toCharArray();
ElEscapeDetector.java,DataType dataType = node.getDataType();,if (node != null ) DataType dataType = node.getDataType();
AbstractInefficientZeroCheck.java,Node nameNode = node.getTypeNameNode();,if (node != null ) Node nameNode = node.getTypeNameNode();
SarifRenderer.java,final SarifLog sarifLog = sarifLogBuilder.build();,if (sarifLogBuilder != null ) final SarifLog sarifLog = sarifLogBuilder.build();
SarifRenderer.java,RuleViolation rv = violations.next();,if (violations != null ) RuleViolation rv = violations.next();
SarifRenderer.java,locations = result.getLocations();,if (result != null ) locations = result.getLocations();
SarifRenderer.java,SarifLog.Result result = new SarifLog.Result();,if (SarifLog != null ) SarifLog.Result result = new SarifLog.Result();
SarifRenderer.java,SarifLog.Message message = new SarifLog.Message();,if (SarifLog != null ) SarifLog.Message message = new SarifLog.Message();
SarifRenderer.java,SarifLog.Component result = new SarifLog.Component();,if (SarifLog != null ) SarifLog.Component result = new SarifLog.Component();
SarifRenderer.java,SarifLog.ReportingDescriptor result = new SarifLog.ReportingDescriptor();,if (SarifLog != null ) SarifLog.ReportingDescriptor result = new SarifLog.ReportingDescriptor();
SarifRenderer.java,SarifLog.ArtifactLocation artifactLocation = new SarifLog.ArtifactLocation();,if (SarifLog != null ) SarifLog.ArtifactLocation artifactLocation = new SarifLog.ArtifactLocation();
SarifRenderer.java,SarifLog.Region region = new SarifLog.Region();,if (SarifLog != null ) SarifLog.Region region = new SarifLog.Region();
SarifRenderer.java,SarifLog.PhysicalLocation physicalLocation = new SarifLog.PhysicalLocation();,if (SarifLog != null ) SarifLog.PhysicalLocation physicalLocation = new SarifLog.PhysicalLocation();
SarifRenderer.java,SarifLog.Location result = new SarifLog.Location();,if (SarifLog != null ) SarifLog.Location result = new SarifLog.Location();
SarifRenderer.java,SarifLog.PropertyBag result = new SarifLog.PropertyBag();,if (SarifLog != null ) SarifLog.PropertyBag result = new SarifLog.PropertyBag();
SarifRenderer.java,SarifLog.Result result = new SarifLog.Result();,if (SarifLog != null ) SarifLog.Result result = new SarifLog.Result();
SarifRenderer.java,SarifLog.Message message = new SarifLog.Message();,if (SarifLog != null ) SarifLog.Message message = new SarifLog.Message();
SarifRenderer.java,run = new SarifLog.Run();,if (SarifLog != null ) run = new SarifLog.Run();
SarifRenderer.java,driver = new SarifLog.Component();,if (SarifLog != null ) driver = new SarifLog.Component();
SarifRenderer.java,SarifLog.Tool tool = new SarifLog.Tool();,if (SarifLog != null ) SarifLog.Tool tool = new SarifLog.Tool();
SarifRenderer.java,SarifLog.Location location = new SarifLog.Location();,if (SarifLog != null ) SarifLog.Location location = new SarifLog.Location();
SarifRenderer.java,SarifLog.PropertyBag propertyBag = new SarifLog.PropertyBag();,if (SarifLog != null ) SarifLog.PropertyBag propertyBag = new SarifLog.PropertyBag();
PMDTaskImpl.java,int problemCount = reportSize.get();,if (reportSize != null ) int problemCount = reportSize.get();
GenerateRuleDocsCmd.java,Iterator<RuleSet> registeredRuleSets = ruleSetFactory.getRegisteredRuleSets();,if (ruleSetFactory != null ) Iterator<RuleSet> registeredRuleSets = ruleSetFactory.getRegisteredRuleSets();
RuleDocGenerator.java,RuleSetFactory ruleSetFactory = RulesetsFactoryUtils.defaultFactory();,if (RulesetsFactoryUtils != null ) RuleSetFactory ruleSetFactory = RulesetsFactoryUtils.defaultFactory();
RuleDocGenerator.java,RuleSet ruleset = rulesets.next();,if (rulesets != null ) RuleSet ruleset = rulesets.next();
VfExpressionTypeVisitor.java,this.fileName = AbstractTokenManager.getFileName();,if (AbstractTokenManager != null ) this.fileName = AbstractTokenManager.getFileName();
VfExpressionTypeVisitor.java,StringBuilder sb = new StringBuilder(identifier.getImage());,if (StringBuilder(identifier != null ) StringBuilder sb = new StringBuilder(identifier.getImage());
VfParser.java,VfExpressionTypeVisitor visitor = new VfExpressionTypeVisitor(this.getParserOptions());,if (VfExpressionTypeVisitor(this != null ) VfExpressionTypeVisitor visitor = new VfExpressionTypeVisitor(this.getParserOptions());
VfUnescapeElRule.java,IdentifierType identifierType = id.getIdentifierType();,if (id != null ) IdentifierType identifierType = id.getIdentifierType();
ApexClassPropertyTypesTest.java,String vfFileName = vfPagePath.toString();,if (vfPagePath != null ) String vfFileName = vfPagePath.toString();
ApexClassPropertyTypesTest.java,String vfFileName = vfPagePath.toString();,if (vfPagePath != null ) String vfFileName = vfPagePath.toString();
ObjectFieldTypesTest.java,String vfFileName = vfPagePath.toString();,if (vfPagePath != null ) String vfFileName = vfPagePath.toString();
ObjectFieldTypesTest.java,String vfFileName = vfPagePath.toString();,if (vfPagePath != null ) String vfFileName = vfPagePath.toString();
ScalaTokenizer.java,ScalaTokenFilter filter = new ScalaTokenFilter(tokens.iterator());,if (ScalaTokenFilter(tokens != null ) ScalaTokenFilter filter = new ScalaTokenFilter(tokens.iterator());
ScalaTokenizer.java,Position pos = token.pos();,if (token != null ) Position pos = token.pos();
JavaTypeDefinitionSimple.java,enclosing = clazz.getEnclosingClass();,if (clazz != null ) enclosing = clazz.getEnclosingClass();
JavaTypeDefinitionSimple.java,enclosing = clazz.getEnclosingClass();,if (clazz != null ) enclosing = clazz.getEnclosingClass();
VfHandler.java,VfExpressionTypeVisitor visitor = new VfExpressionTypeVisitor(astCompilationUnit.getPropertySource());,if (VfExpressionTypeVisitor(astCompilationUnit != null ) VfExpressionTypeVisitor visitor = new VfExpressionTypeVisitor(astCompilationUnit.getPropertySource());
AbstractVfTypedElExpressionRule.java,File file = ctx.getSourceCodeFile();,if (ctx != null ) File file = ctx.getSourceCodeFile();
AbstractPMDProcessor.java,"final RuleSets rs = createRuleSets(ruleSetFactory, ctx.getReport());","if (ctx != null ) final RuleSets rs = createRuleSets(ruleSetFactory, ctx.getReport());"
RuleSetLoader.java,ResourceLoader resourceLoader = new ResourceLoader(RuleSetLoader.class.getClassLoader());,if (ResourceLoader(RuleSetLoader != null ) ResourceLoader resourceLoader = new ResourceLoader(RuleSetLoader.class.getClassLoader());
PMD.java,final RuleSetFactory ruleSetFactory = RuleSetParser.fromPmdConfig(configuration).toFactory();,if (RuleSetParser != null ) final RuleSetFactory ruleSetFactory = RuleSetParser.fromPmdConfig(configuration).toFactory();
RuleSetLoader.java,ResourceLoader resourceLoader = new ResourceLoader(RuleSetParser.class.getClassLoader());,if (ResourceLoader(RuleSetParser != null ) ResourceLoader resourceLoader = new ResourceLoader(RuleSetParser.class.getClassLoader());
PMD5RulesetTest.java,RuleSetFactory ruleSetFactory = new RuleSetParser().toFactory();,if (RuleSetParser() != null ) RuleSetFactory ruleSetFactory = new RuleSetParser().toFactory();
