Filename,Buggy/Deleted,Fixed/Added
AbstractComposite.java,MenuBar menuBar = getBasePane().getMenuBar();,if (getBasePane() != null ) MenuBar menuBar = getBasePane().getMenuBar();
Issue460.java,result = !popupCancelled.get();,if (!popupCancelled != null ) result = !popupCancelled.get();
WindowShadowRenderer.java,for(int column = lowerLeft.getColumn(); column <= lowerRight.getColumn(); column++) {,if ({ != null ) for(int column = lowerLeft.getColumn(); column <= lowerRight.getColumn(); column++) {
WindowShadowRenderer.java,for(int row = upperRight.getRow(); row <= lowerRight.getRow(); row++) {,if ({ != null ) for(int row = upperRight.getRow(); row <= lowerRight.getRow(); row++) {
AbstractBasePane.java,TerminalPosition localCoordinates = fromGlobal(mouseAction.getPosition());,if (fromGlobal(mouseAction != null ) TerminalPosition localCoordinates = fromGlobal(mouseAction.getPosition());
AbstractBasePane.java,int menuBarHeight = menuBar.getPreferredSize().getRows();,if (menuBar != null ) int menuBarHeight = menuBar.getPreferredSize().getRows();
Menu.java,result = !popupCancelled.get();,if (!popupCancelled != null ) result = !popupCancelled.get();
MultiWindowTextGUI.java,TerminalPosition lastPosition = window.getPosition();,if (window != null ) TerminalPosition lastPosition = window.getPosition();
TerminalInputMethodRequests.java,offsetX = cursorPosition.getColumn() * terminalImplementation.getFontWidth();,if (terminalImplementation != null ) offsetX = cursorPosition.getColumn() * terminalImplementation.getFontWidth();
TerminalInputMethodRequests.java,int offsetX = cursorPosition.getColumn() * terminalImplementation.getFontWidth();,if (terminalImplementation != null ) int offsetX = cursorPosition.getColumn() * terminalImplementation.getFontWidth();
DefaultTableRenderer.java,int viewLeftColumn = table.getViewLeftColumn();,if (table != null ) int viewLeftColumn = table.getViewLeftColumn();
DefaultTableRenderer.java,int viewLeftColumn = table.getViewLeftColumn();,if (table != null ) int viewLeftColumn = table.getViewLeftColumn();
DefaultTableRenderer.java,int viewTopRow = table.getViewTopRow();,if (table != null ) int viewTopRow = table.getViewTopRow();
DefaultTableRenderer.java,int viewLeftColumn = table.getViewLeftColumn();,if (table != null ) int viewLeftColumn = table.getViewLeftColumn();
Issue392.java,terminal = terminalFactory.createTerminal();,if (terminalFactory != null ) terminal = terminalFactory.createTerminal();
DirectoryDialog.java,DirectoryDialog.this.directory = directory.getAbsoluteFile().getParentFile();,if (directory != null ) DirectoryDialog.this.directory = directory.getAbsoluteFile().getParentFile();
FileDialog.java,FileDialog.this.directory = directory.getAbsoluteFile().getParentFile();,if (directory != null ) FileDialog.this.directory = directory.getAbsoluteFile().getParentFile();
KeyStroke.java,characterStr = characterStr.toUpperCase();,if (characterStr != null ) characterStr = characterStr.toUpperCase();
TestUtils.java,InputStream inputStream = url.openStream();,if (url != null ) InputStream inputStream = url.openStream();
MiscComponentTest.java,LinearLayout layoutManager = (LinearLayout) leftPanel.getLayoutManager();,if (leftPanel != null ) LinearLayout layoutManager = (LinearLayout) leftPanel.getLayoutManager();
MultiWindowManagerTest.java,List<String> availableThemes = new ArrayList<String>(LanternaThemes.getRegisteredThemes());,if (ArrayList<String>(LanternaThemes != null ) List<String> availableThemes = new ArrayList<String>(LanternaThemes.getRegisteredThemes());
Issue409.java,systemThemes = new ArrayList<String>(LanternaThemes.getRegisteredThemes());,if (ArrayList<String>(LanternaThemes != null ) systemThemes = new ArrayList<String>(LanternaThemes.getRegisteredThemes());
MenuItemListBox.java,KeyType keyType = keyStroke.getKeyType();,if (keyStroke != null ) KeyType keyType = keyStroke.getKeyType();
LanternaThemes.java,ClassLoader classLoader = AbstractTextGUI.class.getClassLoader();,if (AbstractTextGUI != null ) ClassLoader classLoader = AbstractTextGUI.class.getClassLoader();
TelnetTerminal.java,int underlyingStreamAvailable = inputStream.available();,if (inputStream != null ) int underlyingStreamAvailable = inputStream.available();
LinearLayout.java,position = position.withColumn(availableHorizontalSpace - decidedSize.getColumns());,if (decidedSize != null ) position = position.withColumn(availableHorizontalSpace - decidedSize.getColumns());
TextColor.java,Color colored = fromColorCube.toColor();,if (fromColorCube != null ) Color colored = fromColorCube.toColor();
TextColor.java,Color grey = fromGreyRamp.toColor();,if (fromGreyRamp != null ) Color grey = fromGreyRamp.toColor();
AbstractTextGUIThread.java,Runnable r = customTasks.poll();,if (customTasks != null ) Runnable r = customTasks.poll();
DefaultTableRenderer.java,int viewLeftColumn = table.getViewLeftColumn();,if (table != null ) int viewLeftColumn = table.getViewLeftColumn();
DefaultTableRenderer.java,int viewTopRow = table.getViewTopRow();,if (table != null ) int viewTopRow = table.getViewTopRow();
DefaultTableRenderer.java,int visibleColumns = table.getVisibleColumns();,if (table != null ) int visibleColumns = table.getVisibleColumns();
DefaultTableRenderer.java,visibleColumns = table.getTableModel().getColumnCount();,if (table != null ) visibleColumns = table.getTableModel().getColumnCount();
DefaultTableRenderer.java,int visibleRows = table.getVisibleRows();,if (table != null ) int visibleRows = table.getVisibleRows();
DefaultTableRenderer.java,int visibleColumns = table.getVisibleColumns();,if (table != null ) int visibleColumns = table.getVisibleColumns();
DefaultTableRenderer.java,visibleColumns = tableModel.getColumnCount();,if (tableModel != null ) visibleColumns = tableModel.getColumnCount();
DefaultTableRenderer.java,visibleRows = tableModel.getRowCount();,if (tableModel != null ) visibleRows = tableModel.getRowCount();
FileDialog.java,"selectedFile = new File(directory, fileBox.getText());","if (fileBox != null ) selectedFile = new File(directory, fileBox.getText());"
AWTTerminalFontConfiguration.java,GraphicsEnvironment ge      = GraphicsEnvironment.getLocalGraphicsEnvironment();,if (GraphicsEnvironment != null ) GraphicsEnvironment ge      = GraphicsEnvironment.getLocalGraphicsEnvironment();
ComboBox.java,text = items.get(selectedIndex).toString();,if (items != null ) text = items.get(selectedIndex).toString();
ComboBox.java,textInputPosition = text.length();,if (text != null ) textInputPosition = text.length();
PropertiesTheme.java,String name = clazz.getName();,if (clazz != null ) String name = clazz.getName();
PropertiesTheme.java,ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());,if (path != null ) ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());
PropertiesTheme.java,ThemeTreeNode node = iterator.previous();,if (iterator != null ) ThemeTreeNode node = iterator.previous();
PropertiesTheme.java,ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());,if (path != null ) ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());
PropertiesTheme.java,ThemeTreeNode node = iterator.previous();,if (iterator != null ) ThemeTreeNode node = iterator.previous();
PropertiesTheme.java,ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());,if (path != null ) ListIterator<ThemeTreeNode> iterator = path.listIterator(path.size());
PropertiesTheme.java,ThemeTreeNode node = iterator.previous();,if (iterator != null ) ThemeTreeNode node = iterator.previous();
PropertiesTheme.java,value = value.trim();,if (value != null ) value = value.trim();
PropertiesTheme.java,value = value.trim();,if (value != null ) value = value.trim();
PropertiesTheme.java,entry = entry.trim().toUpperCase();,if (entry != null ) entry = entry.trim().toUpperCase();
PropertiesThemeTest.java,ThemeDefinition definition = theme.getDefaultDefinition();,if (theme != null ) ThemeDefinition definition = theme.getDefaultDefinition();
PropertiesThemeTest.java,ThemeStyle style = definition.getNormal();,if (definition != null ) ThemeStyle style = definition.getNormal();
PropertiesThemeTest.java,ThemeDefinition defaultDefinition = theme.getDefaultDefinition();,if (theme != null ) ThemeDefinition defaultDefinition = theme.getDefaultDefinition();
MultiWindowTextGUI.java,"TextGUIGraphics windowGraphics = new TextGUIGraphics(this, textImage.newTextGraphics());","if (textImage != null ) TextGUIGraphics windowGraphics = new TextGUIGraphics(this, textImage.newTextGraphics());"
Tutorial03.java,screen = defaultTerminalFactory.createScreen();,if (defaultTerminalFactory != null ) screen = defaultTerminalFactory.createScreen();
AbstractListBox.java,int componentWidth = graphics.getSize().getColumns();,if (graphics != null ) int componentWidth = graphics.getSize().getColumns();
TestTerminalFactory.java,terminal = factory.createTerminalEmulator();,if (factory != null ) terminal = factory.createTerminalEmulator();
TestTerminalFactory.java,terminal = factory.createTerminal();,if (factory != null ) terminal = factory.createTerminal();
TextGraphicsWriter.java,cursorPosition = cursorPosition.withRelativeColumn(repl.length());,if (cursorPosition != null ) cursorPosition = cursorPosition.withRelativeColumn(repl.length());
AbstractTextGraphics.java,EnumSet<SGR> entryPointSGRs = activeModifiers.clone();,if (activeModifiers != null ) EnumSet<SGR> entryPointSGRs = activeModifiers.clone();
AbstractTextGraphics.java,EnumSet<SGR> localModifiers = activeModifiers.clone();,if (activeModifiers != null ) EnumSet<SGR> localModifiers = activeModifiers.clone();
AbstractTextGraphics.java,EnumSet<SGR> newModifiers = localModifiers.clone();,if (localModifiers != null ) EnumSet<SGR> newModifiers = localModifiers.clone();
AbstractTextGraphics.java,newModifiers = activeModifiers.clone();,if (activeModifiers != null ) newModifiers = activeModifiers.clone();
LinearLayout.java,LinearLayoutData layoutData = (LinearLayoutData)component.getLayoutData();,if ((LinearLayoutData)component != null ) LinearLayoutData layoutData = (LinearLayoutData)component.getLayoutData();
LinearLayout.java,LinearLayoutData layoutData = (LinearLayoutData)component.getLayoutData();,if ((LinearLayoutData)component != null ) LinearLayoutData layoutData = (LinearLayoutData)component.getLayoutData();
FileDialog.java,FileDialog.this.directory = directory.getAbsoluteFile().getParentFile();,if (directory != null ) FileDialog.this.directory = directory.getAbsoluteFile().getParentFile();
DefaultWindowDecorationRenderer.java,TerminalSize drawableArea = graphics.getSize();,if (graphics != null ) TerminalSize drawableArea = graphics.getSize();
MultiWindowTextGUI.java,Theme theme = window.getTheme();,if (window != null ) Theme theme = window.getTheme();
MultiWindowTextGUI.java,theme = graphics.getTheme();,if (graphics != null ) theme = graphics.getTheme();
NativeGNULinuxTerminalDeviceController.java,PosixLibC.termios termios = new PosixLibC.termios();,if (PosixLibC != null ) PosixLibC.termios termios = new PosixLibC.termios();
UnixLikeTerminal.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
UnixLikeTerminal.java,InputStream stdout = process.getInputStream();,if (process != null ) InputStream stdout = process.getInputStream();
UnixLikeTerminal.java,int readByte = stdout.read();,if (stdout != null ) int readByte = stdout.read();
UnixLikeTerminal.java,readByte = stdout.read();,if (stdout != null ) readByte = stdout.read();
UnixLikeTerminal.java,ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());,if (ByteArrayInputStream(stdoutBuffer != null ) ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());
CygwinSTTYTerminalDeviceController.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
CygwinSTTYTerminalDeviceController.java,InputStream stdout = process.getInputStream();,if (process != null ) InputStream stdout = process.getInputStream();
CygwinSTTYTerminalDeviceController.java,int readByte = stdout.read();,if (stdout != null ) int readByte = stdout.read();
CygwinSTTYTerminalDeviceController.java,readByte = stdout.read();,if (stdout != null ) readByte = stdout.read();
CygwinSTTYTerminalDeviceController.java,ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());,if (ByteArrayInputStream(stdoutBuffer != null ) ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());
STTYTerminalDeviceController.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
STTYTerminalDeviceController.java,InputStream stdout = process.getInputStream();,if (process != null ) InputStream stdout = process.getInputStream();
STTYTerminalDeviceController.java,int readByte = stdout.read();,if (stdout != null ) int readByte = stdout.read();
STTYTerminalDeviceController.java,readByte = stdout.read();,if (stdout != null ) readByte = stdout.read();
STTYTerminalDeviceController.java,ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());,if (ByteArrayInputStream(stdoutBuffer != null ) ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());
UnixLikeTerminal.java,TerminalSize terminalSize = deviceControlStrategy.getTerminalSize();,if (deviceControlStrategy != null ) TerminalSize terminalSize = deviceControlStrategy.getTerminalSize();
PropertiesTheme.java,value = value.trim();,if (value != null ) value = value.trim();
AbstractTextGUI.java,ClassLoader classLoader = AbstractTextGUI.class.getClassLoader();,if (AbstractTextGUI != null ) ClassLoader classLoader = AbstractTextGUI.class.getClassLoader();
UnixLikeTerminal.java,Process process = pb.start();,if (pb != null ) Process process = pb.start();
UnixLikeTerminal.java,InputStream stdout = process.getInputStream();,if (process != null ) InputStream stdout = process.getInputStream();
UnixLikeTerminal.java,int readByte = stdout.read();,if (stdout != null ) int readByte = stdout.read();
UnixLikeTerminal.java,readByte = stdout.read();,if (stdout != null ) readByte = stdout.read();
UnixLikeTerminal.java,ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());,if (ByteArrayInputStream(stdoutBuffer != null ) ByteArrayInputStream stdoutBufferInputStream = new ByteArrayInputStream(stdoutBuffer.toByteArray());
GraphicalTerminalImplementation.java,int scrollOffset = scrollController.getScrollingOffset();,if (scrollController != null ) int scrollOffset = scrollController.getScrollingOffset();
GraphicalTerminalImplementation.java,final TerminalPosition cursorPosition = virtualTerminal.getGlobalCursorPosition();,if (virtualTerminal != null ) final TerminalPosition cursorPosition = virtualTerminal.getGlobalCursorPosition();
GraphicalTerminalImplementation.java,final TerminalSize viewportSize = virtualTerminal.getViewportSize();,if (virtualTerminal != null ) final TerminalSize viewportSize = virtualTerminal.getViewportSize();
GraphicalTerminalImplementation.java,TerminalSize viewportSize = virtualTerminal.getViewportSize();,if (virtualTerminal != null ) TerminalSize viewportSize = virtualTerminal.getViewportSize();
GraphicalTerminalImplementation.java,TerminalPosition cursorPosition = virtualTerminal.getGlobalCursorPosition();,if (virtualTerminal != null ) TerminalPosition cursorPosition = virtualTerminal.getGlobalCursorPosition();
VirtualTerminal.java,boolean doubleWidth = TerminalTextUtils.isCharDoubleWidth(terminalCharacter.getCharacter());,if (TerminalTextUtils != null ) boolean doubleWidth = TerminalTextUtils.isCharDoubleWidth(terminalCharacter.getCharacter());
StreamBasedTerminal.java,TerminalPosition reportedTerminalPosition = report.getPosition();,if (report != null ) TerminalPosition reportedTerminalPosition = report.getPosition();
GraphicalTerminalImplementation.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
StreamBasedTerminal.java,TerminalPosition cursorPosition = cursorPositionReportQueue.poll();,if (cursorPositionReportQueue != null ) TerminalPosition cursorPosition = cursorPositionReportQueue.poll();
StreamBasedTerminal.java,cursorPosition = cursorPositionReportQueue.poll();,if (cursorPositionReportQueue != null ) cursorPosition = cursorPositionReportQueue.poll();
StreamBasedTerminal.java,TerminalSize newTerminalSize = terminalSizeReportQueue.poll();,if (terminalSizeReportQueue != null ) TerminalSize newTerminalSize = terminalSizeReportQueue.poll();
StreamBasedTerminal.java,newTerminalSize = terminalSizeReportQueue.poll();,if (terminalSizeReportQueue != null ) newTerminalSize = terminalSizeReportQueue.poll();
StreamBasedTerminal.java,KeyStroke previouslyReadKey = keyQueue.poll();,if (keyQueue != null ) KeyStroke previouslyReadKey = keyQueue.poll();
StreamBasedTerminal.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
StreamBasedTerminal.java,TerminalPosition reportedTerminalPosition = report.getPosition();,if (report != null ) TerminalPosition reportedTerminalPosition = report.getPosition();
GraphicalTerminalImplementation.java,final TerminalPosition cursorPosition = virtualTerminal.getCursorPosition();,if (virtualTerminal != null ) final TerminalPosition cursorPosition = virtualTerminal.getCursorPosition();
GraphicalTerminalImplementation.java,TerminalPosition cursorPosition = virtualTerminal.getCursorPosition();,if (virtualTerminal != null ) TerminalPosition cursorPosition = virtualTerminal.getCursorPosition();
GraphicalTerminalImplementation.java,final int scrollingOffsetInPixels = scrollController.getScrollingOffset();,if (scrollController != null ) final int scrollingOffsetInPixels = scrollController.getScrollingOffset();
ScrollingAWTTerminal.java,int lastMaximum = scrollBar.getMaximum();,if (scrollBar != null ) int lastMaximum = scrollBar.getMaximum();
ScrollingSwingTerminal.java,int value = scrollBar.getValue();,if (scrollBar != null ) int value = scrollBar.getValue();
ScrollingSwingTerminal.java,int maximum = scrollBar.getMaximum();,if (scrollBar != null ) int maximum = scrollBar.getMaximum();
ScrollingSwingTerminal.java,int visibleAmount = scrollBar.getVisibleAmount();,if (scrollBar != null ) int visibleAmount = scrollBar.getVisibleAmount();
GraphicalTerminalImplementation.java,final TerminalSize viewportSize = virtualTerminal.getViewportSize();,if (virtualTerminal != null ) final TerminalSize viewportSize = virtualTerminal.getViewportSize();
GraphicalTerminalImplementation.java,int result = textCharacter.hashCode();,if (textCharacter != null ) int result = textCharacter.hashCode();
ScrollingSwingTerminal.java,int lastMaximum = scrollBar.getMaximum();,if (scrollBar != null ) int lastMaximum = scrollBar.getMaximum();
GraphicalTerminalImplementation.java,TerminalPosition translatedCursorPosition = virtualTerminal.getCursorPosition();,if (virtualTerminal != null ) TerminalPosition translatedCursorPosition = virtualTerminal.getCursorPosition();
GraphicalTerminalImplementation.java,boolean foundBlinkingCharacters = deviceConfiguration.isCursorBlinking();,if (deviceConfiguration != null ) boolean foundBlinkingCharacters = deviceConfiguration.isCursorBlinking();
GraphicalTerminalImplementation.java,TerminalPosition translatedCursorPosition = virtualTerminal.getTranslatedCursorPosition();,if (virtualTerminal != null ) TerminalPosition translatedCursorPosition = virtualTerminal.getTranslatedCursorPosition();
TextBuffer.java,"final int length = Math.min(visibleRows, lineBuffer.size());","if (lineBuffer != null ) final int length = Math.min(visibleRows, lineBuffer.size());"
VirtualTerminal.java,int visibleSize = size.getRows();,if (size != null ) int visibleSize = size.getRows();
VirtualTerminal.java,int scrollingOffset = terminalScrollController.getScrollingOffset();,if (terminalScrollController != null ) int scrollingOffset = terminalScrollController.getScrollingOffset();
VirtualTerminal.java,int visibleRows = size.getRows();,if (size != null ) int visibleRows = size.getRows();
SwingTerminalTest.java,Terminal terminal = new TestTerminalFactory(args).createSwingTerminal();,if (TestTerminalFactory(args) != null ) Terminal terminal = new TestTerminalFactory(args).createSwingTerminal();
PrivateModeTest.java,Terminal terminal = new TestTerminalFactory(args).createTerminal();,if (TestTerminalFactory(args) != null ) Terminal terminal = new TestTerminalFactory(args).createTerminal();
DrawImageTest.java,Terminal terminal = new DefaultTerminalFactory().createTerminal();,if (DefaultTerminalFactory() != null ) Terminal terminal = new DefaultTerminalFactory().createTerminal();
TestTerminalFactory.java,Terminal terminal = factory.createTerminal();,if (factory != null ) Terminal terminal = factory.createTerminal();
AWTTerminal.java,int fontWidth = fontConfiguration.getFontWidth();,if (fontConfiguration != null ) int fontWidth = fontConfiguration.getFontWidth();
AWTTerminal.java,int fontHeight = fontConfiguration.getFontHeight();,if (fontConfiguration != null ) int fontHeight = fontConfiguration.getFontHeight();
AWTTerminal.java,boolean antiAliasing = fontConfiguration.isAntiAliased();,if (fontConfiguration != null ) boolean antiAliasing = fontConfiguration.isAntiAliased();
AWTTerminal.java,TerminalPosition translatedCursorPosition = virtualTerminal.getTranslatedCursorPosition();,if (virtualTerminal != null ) TerminalPosition translatedCursorPosition = virtualTerminal.getTranslatedCursorPosition();
AWTTerminal.java,TextColor foregroundColor = character.getForegroundColor();,if (character != null ) TextColor foregroundColor = character.getForegroundColor();
AWTTerminal.java,TextColor backgroundColor = character.getBackgroundColor();,if (character != null ) TextColor backgroundColor = character.getBackgroundColor();
AWTTerminal.java,boolean reverse = character.isReversed();,if (character != null ) boolean reverse = character.isReversed();
AWTTerminal.java,boolean blink = character.isBlinking();,if (character != null ) boolean blink = character.isBlinking();
AWTTerminal.java,TextColor foregroundColor = character.getForegroundColor();,if (character != null ) TextColor foregroundColor = character.getForegroundColor();
AWTTerminal.java,TextColor backgroundColor = character.getBackgroundColor();,if (character != null ) TextColor backgroundColor = character.getBackgroundColor();
AWTTerminal.java,boolean reverse = character.isReversed();,if (character != null ) boolean reverse = character.isReversed();
AWTTerminal.java,backgroundColor = deviceConfiguration.getCursorColor();,if (deviceConfiguration != null ) backgroundColor = deviceConfiguration.getCursorColor();
AwtTerminal.java,deviceConfiguration = SwingTerminalDeviceConfiguration.getDefault();,if (SwingTerminalDeviceConfiguration != null ) deviceConfiguration = SwingTerminalDeviceConfiguration.getDefault();
AwtTerminal.java,colorConfiguration = SwingTerminalColorConfiguration.getDefault();,if (SwingTerminalColorConfiguration != null ) colorConfiguration = SwingTerminalColorConfiguration.getDefault();
GraphicalTerminalImplementation.java,deviceConfiguration = SwingTerminalDeviceConfiguration.getDefault();,if (SwingTerminalDeviceConfiguration != null ) deviceConfiguration = SwingTerminalDeviceConfiguration.getDefault();
GraphicalTerminalImplementation.java,fontConfiguration = SwingTerminalFontConfiguration.getDefault();,if (SwingTerminalFontConfiguration != null ) fontConfiguration = SwingTerminalFontConfiguration.getDefault();
GraphicalTerminalImplementation.java,colorConfiguration = SwingTerminalColorConfiguration.getDefault();,if (SwingTerminalColorConfiguration != null ) colorConfiguration = SwingTerminalColorConfiguration.getDefault();
GraphicalTerminalImplementation.java,int fontWidth = fontConfiguration.getFontWidth();,if (fontConfiguration != null ) int fontWidth = fontConfiguration.getFontWidth();
GraphicalTerminalImplementation.java,int fontHeight = fontConfiguration.getFontHeight();,if (fontConfiguration != null ) int fontHeight = fontConfiguration.getFontHeight();
GraphicalTerminalImplementation.java,boolean antiAliasing = fontConfiguration.isAntiAliased();,if (fontConfiguration != null ) boolean antiAliasing = fontConfiguration.isAntiAliased();
SwingTerminalFontConfiguration.java,Font normalFont = getFontForCharacter(character.getCharacter());,if (getFontForCharacter(character != null ) Font normalFont = getFontForCharacter(character.getCharacter());
MultiWindowTextGUI.java,TerminalPosition lastPosition = window.getPosition();,if (window != null ) TerminalPosition lastPosition = window.getPosition();
MultiWindowTextGUI.java,textImage = new BasicTextImage(window.getDecoratedSize());,if (BasicTextImage(window != null ) textImage = new BasicTextImage(window.getDecoratedSize());
MultiWindowTextGUI.java,TextImage textImage = new BasicTextImage(window.getDecoratedSize());,if (BasicTextImage(window != null ) TextImage textImage = new BasicTextImage(window.getDecoratedSize());
DefaultWindowManager.java,contentAreaSize = window.getSize();,if (window != null ) contentAreaSize = window.getSize();
DefaultWindowManager.java,contentAreaSize = window.getPreferredSize();,if (window != null ) contentAreaSize = window.getPreferredSize();
DefaultWindowManager.java,TerminalPosition position = window.getPosition();,if (window != null ) TerminalPosition position = window.getPosition();
Button.java,int widthInColumns = CJKUtils.getColumnWidth(button.getLabel());,if (CJKUtils != null ) int widthInColumns = CJKUtils.getColumnWidth(button.getLabel());
TextBox.java,"int trueColumnPosition = CJKUtils.getColumnIndex(caretLine, caretPosition.getColumn());","if (caretPosition != null ) int trueColumnPosition = CJKUtils.getColumnIndex(caretLine, caretPosition.getColumn());"
ComboBox.java,text = items.get(selectedIndex).toString();,if (items != null ) text = items.get(selectedIndex).toString();
ComboBox.java,textInputPosition = text.length();,if (text != null ) textInputPosition = text.length();
TextBox.java,String string = bob.toString();,if (bob != null ) String string = bob.toString();
TextBox.java,String string = bob.toString();,if (bob != null ) String string = bob.toString();
TextBox.java,String line = lines.get(caretPosition.getRow());,if (lines != null ) String line = lines.get(caretPosition.getRow());
TextBox.java,line = lines.get(caretPosition.getRow());,if (lines != null ) line = lines.get(caretPosition.getRow());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,line = lines.get(caretPosition.getRow());,if (lines != null ) line = lines.get(caretPosition.getRow());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,String newLine = line.substring(caretPosition.getColumn());,if (line != null ) String newLine = line.substring(caretPosition.getColumn());
TextBox.java,caretPosition = caretPosition.withRelativeRow(getSize().getRows());,if (caretPosition != null ) caretPosition = caretPosition.withRelativeRow(getSize().getRows());
FileDialog.java,TerminalSize area = graphics.getSize();,if (graphics != null ) TerminalSize area = graphics.getSize();
AbstractWindow.java,lastKnownSize = graphics.getSize();,if (graphics != null ) lastKnownSize = graphics.getSize();
DefaultWindowManager.java,TerminalSize contentAreaSize = window.getPreferredSize();,if (window != null ) TerminalSize contentAreaSize = window.getPreferredSize();
TextBox.java,String string = bob.toString();,if (bob != null ) String string = bob.toString();
TextBox.java,String string = bob.toString();,if (bob != null ) String string = bob.toString();
TextBox.java,String line = lines.get(caretPosition.getRow());,if (lines != null ) String line = lines.get(caretPosition.getRow());
TextBox.java,line = lines.get(caretPosition.getRow());,if (lines != null ) line = lines.get(caretPosition.getRow());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,line = lines.get(caretPosition.getRow());,if (lines != null ) line = lines.get(caretPosition.getRow());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,caretPosition = caretPosition.withColumn(line.length());,if (caretPosition != null ) caretPosition = caretPosition.withColumn(line.length());
TextBox.java,String newLine = line.substring(caretPosition.getColumn());,if (line != null ) String newLine = line.substring(caretPosition.getColumn());
