Filename,Buggy/Deleted,Fixed/Added
NestedPropertyMappingMethod.java,this.presenceCheckerName = entry.getPresenceChecker().getSimpleName();,if (entry != null ) this.presenceCheckerName = entry.getPresenceChecker().getSimpleName();
SourceReference.java,"String newFullName = deepestProperty.getFullName() + ""."" + newDeepestReadAccessorEntry.getKey();","if (newDeepestReadAccessorEntry != null ) String newFullName = deepestProperty.getFullName() + ""."" + newDeepestReadAccessorEntry.getKey();"
Type.java,this.typeVarToMatch = (TypeVariable) typeVarToMatch.getTypeMirror();,if (typeVarToMatch != null ) this.typeVarToMatch = (TypeVariable) typeVarToMatch.getTypeMirror();
MethodMatcher.java,Parameter targetTypeParameter = candidateMethod.getTargetTypeParameter();,if (candidateMethod != null ) Parameter targetTypeParameter = candidateMethod.getTargetTypeParameter();
MethodMatcher.java,Type candidateResultType = candidateMethod.getResultType();,if (candidateMethod != null ) Type candidateResultType = candidateMethod.getResultType();
MethodMatcher.java,this.assignability = inverse.assignability.invert();,if (inverse != null ) this.assignability = inverse.assignability.invert();
ValueMappingMethod.java,TypeMirror unexpectedValueMappingException = enumMapping.getUnexpectedValueMappingException();,if (enumMapping != null ) TypeMirror unexpectedValueMappingException = enumMapping.getUnexpectedValueMappingException();
Executables.java,ExecutableElement executableInSubtype = it.next();,if (it != null ) ExecutableElement executableInSubtype = it.next();
EclipseAsMemberOfWorkaround.java,typeBinding = typeBinding.superclass();,if (typeBinding != null ) typeBinding = typeBinding.superclass();
TypeFactory.java,name = mirror.toString();,if (mirror != null ) name = mirror.toString();
DefaultVersionInformation.java,String className = processingEnv.getClass().getName();,if (processingEnv != null ) String className = processingEnv.getClass().getName();
Target.java,otherStringLongMap = Maps.newHashMap();,if (Maps != null ) otherStringLongMap = Maps.newHashMap();
BeanMappingMethod.java,returnTypeImpl = returnTypeBuilder.getBuilder();,if (returnTypeBuilder != null ) returnTypeImpl = returnTypeBuilder.getBuilder();
BeanMappingMethod.java,String targetErrorMessage = method.getReturnType().toString();,if (method != null ) String targetErrorMessage = method.getReturnType().toString();
XmlElementDeclSelector.java,TypeMirror scope = xmlElementDecl.scope().get();,if (xmlElementDecl != null ) TypeMirror scope = xmlElementDecl.scope().get();
MappingResolverImpl.java,this.savedPreferUpdateMapping = criteria.isPreferUpdateMapping();,if (criteria != null ) this.savedPreferUpdateMapping = criteria.isPreferUpdateMapping();
MappingResolverImpl.java,Type xTargetType = methodXCandidate.getReturnType();,if (methodXCandidate != null ) Type xTargetType = methodXCandidate.getReturnType();
ValueMappingMethod.java,List<String> targetConstants = method.getReturnType().getEnumConstants();,if (method != null ) List<String> targetConstants = method.getReturnType().getEnumConstants();
BeanMappingMethod.java,this.targetProperties = accessors.keySet();,if (accessors != null ) this.targetProperties = accessors.keySet();
ValueProvider.java,String value = accessor.getSimpleName().toString();,if (accessor != null ) String value = accessor.getSimpleName().toString();
BeanMappingMethod.java,String targetPropertyName = targetProperty.getName();,if (targetProperty != null ) String targetPropertyName = targetProperty.getName();
NestedTargetPropertyMappingHolder.java,PropertyEntry targetProperty = entryByTP.getKey();,if (entryByTP != null ) PropertyEntry targetProperty = entryByTP.getKey();
PropertyMapping.java,this.targetReadAccessor = targetProp.getReadAccessor();,if (targetProp != null ) this.targetReadAccessor = targetProp.getReadAccessor();
PropertyMapping.java,this.targetWriteAccessor = targetProp.getWriteAccessor();,if (targetProp != null ) this.targetWriteAccessor = targetProp.getWriteAccessor();
PropertyMapping.java,this.targetType = targetProp.getType();,if (targetProp != null ) this.targetType = targetProp.getType();
PropertyMapping.java,this.targetBuilderType = targetProp.getBuilderType();,if (targetProp != null ) this.targetBuilderType = targetProp.getBuilderType();
PropertyMapping.java,this.targetWriteAccessorType = targetWriteAccessor.getAccessorType();,if (targetWriteAccessor != null ) this.targetWriteAccessorType = targetWriteAccessor.getAccessorType();
TargetReference.java,this.isReversed = mapping.getInheritContext().isReversed();,if (mapping != null ) this.isReversed = mapping.getInheritContext().isReversed();
TargetReference.java,this.templateMethod = mapping.getInheritContext().getTemplateMethod();,if (mapping != null ) this.templateMethod = mapping.getInheritContext().getTemplateMethod();
TargetReference.java,this.isIgnored = mapping.isIgnored();,if (mapping != null ) this.isIgnored = mapping.isIgnored();
TargetReference.java,PropertyEntry newPropertyEntry = propertyEntry.pop();,if (propertyEntry != null ) PropertyEntry newPropertyEntry = propertyEntry.pop();
TargetReference.java,Set<String> readAccessors = nextType.getPropertyReadAccessors().keySet();,if (nextType != null ) Set<String> readAccessors = nextType.getPropertyReadAccessors().keySet();
MappingProcessor.java,erroneousElementName = erroneousElement.getSimpleName().toString();,if (erroneousElement != null ) erroneousElementName = erroneousElement.getSimpleName().toString();
ProcessorSuiteRunner.java,cliEnhancerConstructor = suite.commandLineEnhancer().getConstructor();,if (suite != null ) cliEnhancerConstructor = suite.commandLineEnhancer().getConstructor();
ProcessorSuiteRunner.java,CommandLineEnhancer enhancer = child.cliEnhancerConstructor.newInstance();,if (child != null ) CommandLineEnhancer enhancer = child.cliEnhancerConstructor.newInstance();
ProcessorSuiteRunner.java,Toolchain toolchain = child.processor.getToolchain();,if (child != null ) Toolchain toolchain = child.processor.getToolchain();
ProcessorSuiteRunner.java,Toolchain required = type.getToolchain();,if (type != null ) Toolchain required = type.getToolchain();
ProcessorSuiteRunner.java,ProviderDescription desc = tc.getProviderDescription();,if (tc != null ) ProviderDescription desc = tc.getProviderDescription();
BuilderFinisherMethodResolver.java,buildMethodPattern = builderMapping.buildMethod();,if (builderMapping != null ) buildMethodPattern = builderMapping.buildMethod();
ValueMappingMethod.java,List<TypeMirror> qualifiers = beanMappingPrism.qualifiedBy();,if (beanMappingPrism != null ) List<TypeMirror> qualifiers = beanMappingPrism.qualifiedBy();
ValueMappingMethod.java,List<String> qualifyingNames = beanMappingPrism.qualifiedByName();,if (beanMappingPrism != null ) List<String> qualifyingNames = beanMappingPrism.qualifiedByName();
ValueMappingMethod.java,TypeMirror resultType = beanMappingPrism.resultType();,if (beanMappingPrism != null ) TypeMirror resultType = beanMappingPrism.resultType();
MapperOptions.java,mapperConfigType = (DeclaredType) prism.config();,if (prism != null ) mapperConfigType = (DeclaredType) prism.config();
XmlElementDeclSelector.java,String name = xmlElementDecl.name();,if (xmlElementDecl != null ) String name = xmlElementDecl.name();
XmlElementDeclSelector.java,TypeMirror scope = xmlElementDecl.scope();,if (xmlElementDecl != null ) TypeMirror scope = xmlElementDecl.scope();
AnnotationBasedComponentModelProcessor.java,InjectionStrategyPrism injectionStrategy = mapperAnnotation.getInjectionStrategy();,if (mapperAnnotation != null ) InjectionStrategyPrism injectionStrategy = mapperAnnotation.getInjectionStrategy();
MapperCreationProcessor.java,BeanMappingMethod.Builder builder = new BeanMappingMethod.Builder();,if (BeanMappingMethod != null ) BeanMappingMethod.Builder builder = new BeanMappingMethod.Builder();
MapperCreationProcessor.java,MappingInheritanceStrategyPrism inheritanceStrategy = mapperConfig.getMappingInheritanceStrategy();,if (mapperConfig != null ) MappingInheritanceStrategyPrism inheritanceStrategy = mapperConfig.getMappingInheritanceStrategy();
MapperCreationProcessor.java,String name = inversePrism.name();,if (inversePrism != null ) String name = inversePrism.name();
MapperCreationProcessor.java,String name = forwardPrism.name();,if (forwardPrism != null ) String name = forwardPrism.name();
MapperCreationProcessor.java,String name = inversePrism.name();,if (inversePrism != null ) String name = inversePrism.name();
MapperCreationProcessor.java,String name = prism.name();,if (prism != null ) String name = prism.name();
BeanMappingMethod.java,BeanMappingOptions beanMapping = method.getMappingOptions().getBeanMapping();,if (method != null ) BeanMappingOptions beanMapping = method.getMappingOptions().getBeanMapping();
BeanMappingMethod.java,CollectionMappingStrategyPrism cms = this.method.getMapperConfiguration().getCollectionMappingStrategy();,if (this != null ) CollectionMappingStrategyPrism cms = this.method.getMapperConfiguration().getCollectionMappingStrategy();
BeanMappingMethod.java,MappingMethodOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingMethodOptions mappingOptions = method.getMappingOptions();
CollectionAssignmentBuilder.java,CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();,if (method != null ) CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();
PropertyMapping.java,MapperOptions mapperConfiguration = method.getMapperConfiguration();,if (method != null ) MapperOptions mapperConfiguration = method.getMapperConfiguration();
PropertyMapping.java,BeanMappingOptions beanMapping = method.getMappingOptions().getBeanMapping();,if (method != null ) BeanMappingOptions beanMapping = method.getMappingOptions().getBeanMapping();
PropertyMapping.java,this.nvms = mapperConfiguration.getNullValueMappingStrategy();,if (mapperConfiguration != null ) this.nvms = mapperConfiguration.getNullValueMappingStrategy();
SourceReference.java,templateMethod = mapping.getInheritContext().getInheritedFromMethod();,if (mapping != null ) templateMethod = mapping.getInheritContext().getInheritedFromMethod();
TargetReference.java,this.templateMethod = mapping.getInheritContext().getInheritedFromMethod();,if (mapping != null ) this.templateMethod = mapping.getInheritContext().getInheritedFromMethod();
TargetReference.java,CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();,if (method != null ) CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();
BeanMappingOptions.java,boolean ignoreByDefault = prism.ignoreByDefault();,if (prism != null ) boolean ignoreByDefault = prism.ignoreByDefault();
BeanMappingOptions.java,builderMapping = prism.builder();,if (prism != null ) builderMapping = prism.builder();
MapperOptions.java,this.config = (DeclaredType) mapperPrism.config();,if (mapperPrism != null ) this.config = (DeclaredType) mapperPrism.config();
MappingMethodOptions.java,MappingMethodOptions inherited = templateMethod.getMappingOptions();,if (templateMethod != null ) MappingMethodOptions inherited = templateMethod.getMappingOptions();
MappingMethodOptions.java,CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();,if (method != null ) CollectionMappingStrategyPrism cms = method.getMapperConfiguration().getCollectionMappingStrategy();
MapperCreationProcessor.java,MappingMethodOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingMethodOptions mappingOptions = method.getMappingOptions();
MapperCreationProcessor.java,formattingParameters = mappingOptions.getIterableMapping().getFormattingParameters();,if (mappingOptions != null ) formattingParameters = mappingOptions.getIterableMapping().getFormattingParameters();
MapperCreationProcessor.java,selectionParameters = mappingOptions.getIterableMapping().getSelectionParameters();,if (mappingOptions != null ) selectionParameters = mappingOptions.getIterableMapping().getSelectionParameters();
MapperCreationProcessor.java,nullValueMappingStrategy = mappingOptions.getIterableMapping().getNullValueMappingStrategy();,if (mappingOptions != null ) nullValueMappingStrategy = mappingOptions.getIterableMapping().getNullValueMappingStrategy();
MapperCreationProcessor.java,MappingMethodOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingMethodOptions mappingOptions = method.getMappingOptions();
MappingResolverImpl.java,ReportingPolicyPrism policy = attempt.mappingMethod.getMapperConfiguration().typeConversionPolicy();,if (attempt != null ) ReportingPolicyPrism policy = attempt.mappingMethod.getMapperConfiguration().typeConversionPolicy();
BeanMappingMethod.java,Mapping mapping = mappingRef.getMapping();,if (mappingRef != null ) Mapping mapping = mappingRef.getMapping();
MappingReferences.java,Mapping mapping = mappingRef.getMapping();,if (mappingRef != null ) Mapping mapping = mappingRef.getMapping();
BeanMappingMethod.java,BeanMapping beanMapping = method.getMappingOptions().getBeanMapping();,if (method != null ) BeanMapping beanMapping = method.getMappingOptions().getBeanMapping();
BeanMappingMethod.java,MappingOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingOptions mappingOptions = method.getMappingOptions();
PropertyMapping.java,MapperConfiguration mapperConfiguration = method.getMapperConfiguration();,if (method != null ) MapperConfiguration mapperConfiguration = method.getMapperConfiguration();
PropertyMapping.java,BeanMapping beanMapping = method.getMappingOptions().getBeanMapping();,if (method != null ) BeanMapping beanMapping = method.getMappingOptions().getBeanMapping();
MappingMethodOptions.java,MappingOptions inherited = templateMethod.getMappingOptions();,if (templateMethod != null ) MappingOptions inherited = templateMethod.getMappingOptions();
MapperCreationProcessor.java,MappingOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingOptions mappingOptions = method.getMappingOptions();
MapperCreationProcessor.java,MappingOptions mappingOptions = method.getMappingOptions();,if (method != null ) MappingOptions mappingOptions = method.getMappingOptions();
ValueMappingMethod.java,nullTarget = nullTargetValue.getTarget();,if (nullTargetValue != null ) nullTarget = nullTargetValue.getTarget();
ValueMappingMethod.java,List<String> targetEnumConstants = method.getReturnType().getEnumConstants();,if (method != null ) List<String> targetEnumConstants = method.getReturnType().getEnumConstants();
JavaFileAssert.java,Delta<String> delta = iterator.next();,if (iterator != null ) Delta<String> delta = iterator.next();
BuilderFinisherMethodResolver.java,buildMethodPattern = builderMapping.get().buildMethod();,if (builderMapping != null ) buildMethodPattern = builderMapping.get().buildMethod();
BeanMapping.java,boolean ignoreByDefault = beanMapping.ignoreByDefault();,if (beanMapping != null ) boolean ignoreByDefault = beanMapping.ignoreByDefault();
BeanMapping.java,builderMapping = beanMapping.builder();,if (beanMapping != null ) builderMapping = beanMapping.builder();
SourceReference.java,String sourceName = mapping.getSourceName();,if (mapping != null ) String sourceName = mapping.getSourceName();
SourceReference.java,Method templateMethod = mapping.getInheritContext().getInheritedFromMethod();,if (mapping != null ) Method templateMethod = mapping.getInheritContext().getInheritedFromMethod();
TargetReference.java,String targetName = mapping.getTargetName();,if (mapping != null ) String targetName = mapping.getTargetName();
TargetReference.java,Method templateMethod = mapping.getInheritContext().getInheritedFromMethod();,if (mapping != null ) Method templateMethod = mapping.getInheritContext().getInheritedFromMethod();
TargetReference.java,AnnotationMirror annotationMirror = mapping.getMirror();,if (mapping != null ) AnnotationMirror annotationMirror = mapping.getMirror();
AnnotationBasedComponentModelProcessor.java,InjectionStrategyPrism injectionStrategy = mapperConfiguration.getInjectionStrategy();,if (mapperConfiguration != null ) InjectionStrategyPrism injectionStrategy = mapperConfiguration.getInjectionStrategy();
TypeFactory.java,List<Type> originalParameters = collectionOrMap.getTypeParameters();,if (collectionOrMap != null ) List<Type> originalParameters = collectionOrMap.getTypeParameters();
BeanMappingMethod.java,TargetReference targetReference = mapping.getTargetReference();,if (mapping != null ) TargetReference targetReference = mapping.getTargetReference();
BeanMappingMethod.java,String target = first( targetReference.getPropertyEntries() ).getFullName();,if () != null ) String target = first( targetReference.getPropertyEntries() ).getFullName();
BeanMappingMethod.java,List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();,if (mapping != null ) List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();
BeanMappingMethod.java,String source = first( sourceEntries ).getFullName();,if () != null ) String source = first( sourceEntries ).getFullName();
BeanMappingMethod.java,SourceReference sourceRef = mappingRef.getSourceReference();,if (mappingRef != null ) SourceReference sourceRef = mappingRef.getSourceReference();
BeanMappingMethod.java,String targetPropertyName = targetProperty.getKey();,if (targetProperty != null ) String targetPropertyName = targetProperty.getKey();
BeanMappingMethod.java,Type sourceType = sourceParameter.getType();,if (sourceParameter != null ) Type sourceType = sourceParameter.getType();
PropertyMapping.java,List<PropertyEntry> propertyEntries = sourceReference.getPropertyEntries();,if (sourceReference != null ) List<PropertyEntry> propertyEntries = sourceReference.getPropertyEntries();
PropertyMapping.java,Type sourceType = last( propertyEntries ).getType();,if () != null ) Type sourceType = last( propertyEntries ).getType();
PropertyMapping.java,String desiredName = last( sourceReference.getPropertyEntries() ).getName();,if () != null ) String desiredName = last( sourceReference.getPropertyEntries() ).getName();
MappingReferences.java,Set<Mapping> mappings = sourceMethod.getMappingOptions().getMappings();,if (sourceMethod != null ) Set<Mapping> mappings = sourceMethod.getMappingOptions().getMappings();
BeanMappingMethod.java,SourceReference sourceReference = mapping.getSourceReference();,if (mapping != null ) SourceReference sourceReference = mapping.getSourceReference();
BeanMappingMethod.java,TargetReference targetRef = mapping.getTargetReference();,if (mapping != null ) TargetReference targetRef = mapping.getTargetReference();
BeanMappingMethod.java,String propertyName = targetProperty.getName();,if (targetProperty != null ) String propertyName = targetProperty.getName();
BeanMappingMethod.java,SourceReference sourceRef = mapping.getSourceReference();,if (mapping != null ) SourceReference sourceRef = mapping.getSourceReference();
NestedTargetPropertyMappingHolder.java,Set<Mapping> mappings = mappingOptions.getMappings();,if (mappingOptions != null ) Set<Mapping> mappings = mappingOptions.getMappings();
NestedTargetPropertyMappingHolder.java,Mapping newMapping = mapping.popTargetReference();,if (mapping != null ) Mapping newMapping = mapping.popTargetReference();
NestedTargetPropertyMappingHolder.java,Set<Mapping> mappings = entryByParam.getValue();,if (entryByParam != null ) Set<Mapping> mappings = entryByParam.getValue();
NestedTargetPropertyMappingHolder.java,Mapping newMapping = mapping.popSourceReference();,if (mapping != null ) Mapping newMapping = mapping.popSourceReference();
PropertyMapping.java,MapperConfiguration config = method.getMapperConfiguration();,if (method != null ) MapperConfiguration config = method.getMapperConfiguration();
PropertyMapping.java,MapperConfiguration config = method.getMapperConfiguration();,if (method != null ) MapperConfiguration config = method.getMapperConfiguration();
Mapping.java,TargetReference newTargetReference = targetReference.pop();,if (targetReference != null ) TargetReference newTargetReference = targetReference.pop();
Mapping.java,SourceReference newSourceReference = sourceReference.pop();,if (sourceReference != null ) SourceReference newSourceReference = sourceReference.pop();
MappingOptions.java,TargetReference targetReference = mapping.getTargetReference();,if (mapping != null ) TargetReference targetReference = mapping.getTargetReference();
SourceMethod.java,List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();,if (mapping != null ) List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();
XmlElementDeclSelector.java,String name = xmlElememtDecl.name();,if (xmlElememtDecl != null ) String name = xmlElememtDecl.name();
XmlElementDeclSelector.java,TypeMirror scope = xmlElememtDecl.scope();,if (xmlElememtDecl != null ) TypeMirror scope = xmlElememtDecl.scope();
BeanMappingMethod.java,this.methodMappings = this.method.getMappingOptions().getMappings();,if (this != null ) this.methodMappings = this.method.getMappingOptions().getMappings();
BeanMappingMethod.java,TargetReference targetReference = mapping.getTargetReference();,if (mapping != null ) TargetReference targetReference = mapping.getTargetReference();
BeanMappingMethod.java,String target = first( targetReference.getPropertyEntries() ).getFullName();,if () != null ) String target = first( targetReference.getPropertyEntries() ).getFullName();
BeanMappingMethod.java,List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();,if (mapping != null ) List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();
BeanMappingMethod.java,String source = first( sourceEntries ).getFullName();,if () != null ) String source = first( sourceEntries ).getFullName();
EnumMappingMethod.java,List<TypeMirror> qualifiers = beanMappingPrism.qualifiedBy();,if (beanMappingPrism != null ) List<TypeMirror> qualifiers = beanMappingPrism.qualifiedBy();
EnumMappingMethod.java,List<String> qualifyingNames = beanMappingPrism.qualifiedByName();,if (beanMappingPrism != null ) List<String> qualifyingNames = beanMappingPrism.qualifiedByName();
EnumMappingMethod.java,TypeMirror resultType = beanMappingPrism.resultType();,if (beanMappingPrism != null ) TypeMirror resultType = beanMappingPrism.resultType();
EnumMappingMethod.java,List<String> targetEnumConstants = method.getReturnType().getEnumConstants();,if (method != null ) List<String> targetEnumConstants = method.getReturnType().getEnumConstants();
EnumMappingMethod.java,List<String> targetEnumConstants = method.getReturnType().getEnumConstants();,if (method != null ) List<String> targetEnumConstants = method.getReturnType().getEnumConstants();
NestedTargetPropertyMappingHolder.java,TargetReference targetReference = firstMapping.getTargetReference();,if (firstMapping != null ) TargetReference targetReference = firstMapping.getTargetReference();
NestedTargetPropertyMappingHolder.java,Mapping newMapping = firstMapping.popTargetReference();,if (firstMapping != null ) Mapping newMapping = firstMapping.popTargetReference();
NestedTargetPropertyMappingHolder.java,List<Mapping> mappings = entryByParam.getValue();,if (entryByParam != null ) List<Mapping> mappings = entryByParam.getValue();
MappingOptions.java,TargetReference targetReference = mapping.getTargetReference();,if (mapping != null ) TargetReference targetReference = mapping.getTargetReference();
MappingOptions.java,TargetReference targetReference = mapping.getTargetReference();,if (mapping != null ) TargetReference targetReference = mapping.getTargetReference();
SourceMethod.java,List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();,if (mapping != null ) List<PropertyEntry> sourceEntries = mapping.getSourceReference().getPropertyEntries();
TargetReference.java,String targetName = mapping.getTargetName();,if (mapping != null ) String targetName = mapping.getTargetName();
MapperCreationProcessor.java,EnumMappingMethod.Builder builder = new EnumMappingMethod.Builder();,if (EnumMappingMethod != null ) EnumMappingMethod.Builder builder = new EnumMappingMethod.Builder();
MapperCreationProcessor.java,String name = reversePrism.name();,if (reversePrism != null ) String name = reversePrism.name();
MapperCreationProcessor.java,String name = reversePrism.name();,if (reversePrism != null ) String name = reversePrism.name();
UserMapperImpl.java,String[] settings = user.getSettings();,if (user != null ) String[] settings = user.getSettings();
UserMapperImpl.java,String[] settings = contactDataDTO.getSettings();,if (contactDataDTO != null ) String[] settings = contactDataDTO.getSettings();
UserMapperImpl.java,List<String> preferences = contactDataDTO.getPreferences();,if (contactDataDTO != null ) List<String> preferences = contactDataDTO.getPreferences();
UserMapperImpl.java,String phone = contactDataDTO.getPhone();,if (contactDataDTO != null ) String phone = contactDataDTO.getPhone();
UserMapperImpl.java,String email = contactDataDTO.getEmail();,if (contactDataDTO != null ) String email = contactDataDTO.getEmail();
DomainDtoWithNcvsAlwaysMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNcvsAlwaysMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNcvsAlwaysMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsDefaultMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsDefaultMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsDefaultMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsDefaultMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsNullMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsNullMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsNullMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithNvmsNullMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithPresenceCheckMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
DomainDtoWithPresenceCheckMapperImpl.java,List<String> list = source.getStrings();,if (source != null ) List<String> list = source.getStrings();
ArtistToChartEntryImpl.java,Label label = artist.getLabel();,if (artist != null ) Label label = artist.getLabel();
ArtistToChartEntryImpl.java,Studio studio = label.getStudio();,if (label != null ) Studio studio = label.getStudio();
ArtistToChartEntryImpl.java,String city = studio.getCity();,if (studio != null ) String city = studio.getCity();
ArtistToChartEntryImpl.java,String name = artist.getName();,if (artist != null ) String name = artist.getName();
ChartEntryToArtistImpl.java,Label label = artist.getLabel();,if (artist != null ) Label label = artist.getLabel();
ChartEntryToArtistImpl.java,Studio studio = label.getStudio();,if (label != null ) Studio studio = label.getStudio();
ChartEntryToArtistImpl.java,String city = studio.getCity();,if (studio != null ) String city = studio.getCity();
ChartEntryToArtistImpl.java,String name = artist.getName();,if (artist != null ) String name = artist.getName();
PropertyMapping.java,Type sourceType = rightHandSide.getSourceType();,if (rightHandSide != null ) Type sourceType = rightHandSide.getSourceType();
BeanMappingMethod.java,this.methodMappings = sourceMethod.getMappingOptions().getMappings();,if (sourceMethod != null ) this.methodMappings = sourceMethod.getMappingOptions().getMappings();
