Filename,Buggy/Deleted,Fixed/Added
JmxRegistration.java,MBeanServer server = ManagementFactory.getPlatformMBeanServer();,if (ManagementFactory != null ) MBeanServer server = ManagementFactory.getPlatformMBeanServer();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncLoadingCacheTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
CacheTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
EvictionTest.java,int count = context.absentKeys().size();,if (context != null ) int count = context.absentKeys().size();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpirationTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterAccessTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterVarTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterVarTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterVarTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterVarTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ExpireAfterWriteTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ReferenceTest.java,var firstKey = intern(context.firstKey());,if (intern(context != null ) var firstKey = intern(context.firstKey());
ReferenceTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ReferenceTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
RefreshAfterWriteTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
RefreshAfterWriteTest.java,var oldValue = cache.getIfPresent(context.firstKey());,if (cache != null ) var oldValue = cache.getIfPresent(context.firstKey());
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsyncAsMapTest.java,var value = key.asFuture();,if (key != null ) var value = key.asFuture();
CacheTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
CacheTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
ExpirationTest.java,Int key = context.firstKey();,if (context != null ) Int key = context.firstKey();
ExpirationTest.java,Int value = context.absentValue();,if (context != null ) Int value = context.absentValue();
ExpirationTest.java,Int key = context.firstKey();,if (context != null ) Int key = context.firstKey();
ExpirationTest.java,Int value = context.absentValue();,if (context != null ) Int value = context.absentValue();
BoundedLocalCache.java,"int initialCapacity = Math.min(limit, cache.size());","if (cache != null ) int initialCapacity = Math.min(limit, cache.size());"
BoundedLocalCache.java,"int initialCapacity = Math.min(limit, cache.size());","if (cache != null ) int initialCapacity = Math.min(limit, cache.size());"
ReferenceTest.java,Int key = context.absentKey();,if (context != null ) Int key = context.absentKey();
ReferenceTest.java,Int key = context.absentKey();,if (context != null ) Int key = context.absentKey();
ReferenceTest.java,Int key = context.absentKey();,if (context != null ) Int key = context.absentKey();
ReferenceTest.java,Int key = context.absentKey();,if (context != null ) Int key = context.absentKey();
JSR166TestCase.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
BoundedLocalCache.java,remainingNanos = end - System.nanoTime();,if (System != null ) remainingNanos = end - System.nanoTime();
ConcurrentHashMap8Test.java,Set set = map.keySet();,if (map != null ) Set set = map.keySet();
ConcurrentHashMap8Test.java,Spliterator<Integer> sp = set.spliterator();,if (set != null ) Spliterator<Integer> sp = set.spliterator();
ConcurrentHashMap8Test.java,Iterator it = full.iterator();,if (full != null ) Iterator it = full.iterator();
ConcurrentHashMap8Test.java,Object[] a = set().toArray();,if (set() != null ) Object[] a = set().toArray();
ConcurrentHashMapTest.java,"r = compare(size(), other.size());","if (other != null ) r = compare(size(), other.size());"
ConcurrentHashMapTest.java,Set s = map.keySet();,if (map != null ) Set s = map.keySet();
ConcurrentHashMapTest.java,Set s = map.keySet();,if (map != null ) Set s = map.keySet();
ConcurrentHashMapTest.java,Collection v = map.values();,if (map != null ) Collection v = map.values();
ConcurrentHashMapTest.java,Set s = map.entrySet();,if (map != null ) Set s = map.entrySet();
ConcurrentHashMapTest.java,Collection s = map.values();,if (map != null ) Collection s = map.values();
ConcurrentHashMapTest.java,Set s = map.entrySet();,if (map != null ) Set s = map.entrySet();
ConcurrentHashMapTest.java,Map.Entry e = (Map.Entry) it.next();,if (it != null ) Map.Entry e = (Map.Entry) it.next();
JSR166TestCase.java,long startTime = System.nanoTime();,if (System != null ) long startTime = System.nanoTime();
JSR166TestCase.java,long startTime = System.nanoTime();,if (System != null ) long startTime = System.nanoTime();
JSR166TestCase.java,Thread.State s = thread.getState();,if (thread != null ) Thread.State s = thread.getState();
BoundedLocalCache.java,proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();,if (cache != null ) proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();
BoundedLocalCache.java,proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();,if (cache != null ) proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();
BoundedLocalCache.java,proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();,if (cache != null ) proxy.refreshAfterWriteNanos = cache.refreshAfterWriteNanos();
BoundedLocalCache.java,this.executor = requireNonNull(builder.getExecutor());,if (requireNonNull(builder != null ) this.executor = requireNonNull(builder.getExecutor());
LocalAsyncCache.java,V value = Async.getIfReady(entry.getValue());,if (Async != null ) V value = Async.getIfReady(entry.getValue());
LocalAsyncCache.java,K key = cursor.getKey();,if (cursor != null ) K key = cursor.getKey();
AsMapTest.java,var toString = map.toString();,if (map != null ) var toString = map.toString();
AsyncAsMapTest.java,String toString = cache.asMap().toString();,if (cache != null ) String toString = cache.asMap().toString();
ReferenceTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ReferenceTest.java,long count = context.initialSize();,if (context != null ) long count = context.initialSize();
ReferenceTest.java,long size = cache.estimatedSize();,if (cache != null ) long size = cache.estimatedSize();
TimerWheelTest.java,var iterator = factory.get();,if (factory != null ) var iterator = factory.get();
TimerWheelTest.java,iterator = factory.get();,if (factory != null ) iterator = factory.get();
BoundedLocalCache.java,K key = node.getKey();,if (node != null ) K key = node.getKey();
BoundedLocalCache.java,K key = node.getKey();,if (node != null ) K key = node.getKey();
BoundedLocalCache.java,V value = transformer.apply(node.getValue());,if (transformer != null ) V value = transformer.apply(node.getValue());
BoundedLocalCache.java,this.now = cache.expirationTicker().read();,if (cache != null ) this.now = cache.expirationTicker().read();
BoundedLocalCache.java,isWeighted = builder.isWeighted();,if (builder != null ) isWeighted = builder.isWeighted();
TimerWheel.java,K key = node.getKey();,if (node != null ) K key = node.getKey();
TimerWheel.java,V value = transformer.apply(node.getValue());,if (transformer != null ) V value = transformer.apply(node.getValue());
EmptyCachesTest.java,Collection<Object> values = cache.asMap().keySet();,if (cache != null ) Collection<Object> values = cache.asMap().keySet();
LocalLoadingCacheTest.java,Set<Object> actualValues = ImmutableSet.copyOf(map.values());,if (ImmutableSet != null ) Set<Object> actualValues = ImmutableSet.copyOf(map.values());
LocalCacheFactoryGenerator.java,parentFeatures = ImmutableSet.of();,if (ImmutableSet != null ) parentFeatures = ImmutableSet.of();
NodeFactoryGenerator.java,parentFeatures = ImmutableSet.of();,if (ImmutableSet != null ) parentFeatures = ImmutableSet.of();
ElasticSearchPolicy.java,cache = builder.build();,if (builder != null ) cache = builder.build();
ElasticSearchPolicy.java,AccessEvent value = cache.get(event.key());,if (cache != null ) AccessEvent value = cache.get(event.key());
ElasticSearchPolicy.java,CacheStats stats = cache.stats();,if (cache != null ) CacheStats stats = cache.stats();
Synthetic.java,UniformSettings uniform = settings.synthetic().uniform();,if (settings != null ) UniformSettings uniform = settings.synthetic().uniform();
BoundedLocalCache.java,Runnable task = writeBuffer().poll();,if (writeBuffer() != null ) Runnable task = writeBuffer().poll();
Stresser.java,pendingWrites = local.writeBuffer().size();,if (local != null ) pendingWrites = local.writeBuffer().size();
Simulator.java,stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) stopwatch = Stopwatch.createStarted();
PolicyActor.java,long priorHits = policy.stats().hitCount();,if (policy != null ) long priorHits = policy.stats().hitCount();
PolicyActor.java,long priorMisses = policy.stats().missCount();,if (policy != null ) long priorMisses = policy.stats().missCount();
CoalescingBulkloader.java,private ScheduledExecutorService timer = Executors.newSingleThreadScheduledExecutor();,if (Executors != null ) private ScheduledExecutorService timer = Executors.newSingleThreadScheduledExecutor();
CoalescingBulkloader.java,waitingKey.waitingSince = System.currentTimeMillis();,if (System != null ) waitingKey.waitingSince = System.currentTimeMillis();
CoalescingBulkloader.java,final WaitingKey waitingKey = waitingKeys.poll();,if (waitingKeys != null ) final WaitingKey waitingKey = waitingKeys.poll();
CoalescingBulkloader.java,final WaitingKey nextWaitingKey = waitingKeys.peek();,if (waitingKeys != null ) final WaitingKey nextWaitingKey = waitingKeys.peek();
BoundedLocalCacheTest.java,var lookupKey = localCache.nodeFactory.newLookupKey(oldEntry.getKey());,if (localCache != null ) var lookupKey = localCache.nodeFactory.newLookupKey(oldEntry.getKey());
BoundedLocalCacheTest.java,long protectedSize = localCache.mainProtectedWeightedSize();,if (localCache != null ) long protectedSize = localCache.mainProtectedWeightedSize();
BoundedLocalCacheTest.java,long protectedMaximum = localCache.mainProtectedMaximum();,if (localCache != null ) long protectedMaximum = localCache.mainProtectedMaximum();
BoundedLocalCacheTest.java,long windowSize = localCache.windowWeightedSize();,if (localCache != null ) long windowSize = localCache.windowWeightedSize();
BoundedLocalCacheTest.java,long windowMaximum = localCache.windowMaximum();,if (localCache != null ) long windowMaximum = localCache.windowMaximum();
BoundedLocalCacheTest.java,long protectedSize = localCache.mainProtectedWeightedSize();,if (localCache != null ) long protectedSize = localCache.mainProtectedWeightedSize();
BoundedLocalCacheTest.java,long protectedMaximum = localCache.mainProtectedMaximum();,if (localCache != null ) long protectedMaximum = localCache.mainProtectedMaximum();
BoundedLocalCacheTest.java,long windowSize = localCache.windowWeightedSize();,if (localCache != null ) long windowSize = localCache.windowWeightedSize();
BoundedLocalCacheTest.java,long windowMaximum = localCache.windowMaximum();,if (localCache != null ) long windowMaximum = localCache.windowMaximum();
CacheProvider.java,Options options = Options.fromSystemProperties();,if (Options != null ) Options options = Options.fromSystemProperties();
CacheProvider.java,Parameter[] parameters = testMethod.getParameters();,if (testMethod != null ) Parameter[] parameters = testMethod.getParameters();
CacheProvider.java,params[i] = context.cache();,if (context != null ) params[i] = context.cache();
CacheProvider.java,params[i] = context.cache().asMap();,if (context != null ) params[i] = context.cache().asMap();
CacheProvider.java,"params[i] = expirationPolicy(parameters[i], context.cache());","if (context != null ) params[i] = expirationPolicy(parameters[i], context.cache());"
CacheProvider.java,"params[i] = refreshPolicy(parameters[i], context.cache());","if (context != null ) params[i] = refreshPolicy(parameters[i], context.cache());"
LocalAsyncCache.java,V value = AsMapView.this.get(entry.getKey());,if (AsMapView != null ) V value = AsMapView.this.get(entry.getKey());
UnboundedLocalCache.java,V value = cache.get(entry.getKey());,if (cache != null ) V value = cache.get(entry.getKey());
JSR166TestCase.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
JSR166TestCase.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
JSR166TestCase.java,Policy savedPolicy = Policy.getPolicy();,if (Policy != null ) Policy savedPolicy = Policy.getPolicy();
JSR166TestCase.java,Policy savedPolicy = Policy.getPolicy();,if (Policy != null ) Policy savedPolicy = Policy.getPolicy();
BoundedLocalCache.java,var iterator = iteratorSupplier.get();,if (iteratorSupplier != null ) var iterator = iteratorSupplier.get();
Solr10141Test.java,Random r = new Random(rnd.nextLong());,if (Random(rnd != null ) Random r = new Random(rnd.nextLong());
Solr10141Test.java,Random r = new Random(rnd.nextLong());,if (Random(rnd != null ) Random r = new Random(rnd.nextLong());
CacheValidationListener.java,TestRunner runner = (TestRunner) testResult.getTestContext();,if (testResult != null ) TestRunner runner = (TestRunner) testResult.getTestContext();
CacheValidationListener.java,TrackingExecutor executor = (TrackingExecutor) context.executor();,if (context != null ) TrackingExecutor executor = (TrackingExecutor) context.executor();
CacheValidationListener.java,TrackingExecutor executor = (TrackingExecutor) context.executor();,if (context != null ) TrackingExecutor executor = (TrackingExecutor) context.executor();
MapTestFactory.java,var name = context.toString();,if (context != null ) var name = context.toString();
CacheProvider.java,CacheContext context = entry.getKey();,if (entry != null ) CacheContext context = entry.getKey();
CacheProvider.java,params[i] = cache.asMap();,if (cache != null ) params[i] = cache.asMap();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int count = context.firstMiddleLastKeys().size();,if (context != null ) int count = context.firstMiddleLastKeys().size();
AsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsMapTest.java,var array = map.keySet().toArray();,if (map != null ) var array = map.keySet().toArray();
AsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsMapTest.java,var array = map.values().toArray();,if (map != null ) var array = map.values().toArray();
AsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsMapTest.java,var array = map.entrySet().toArray();,if (map != null ) var array = map.entrySet().toArray();
AsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncAsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsyncAsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncAsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsyncAsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncAsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncAsMapTest.java,int length = context.original().size();,if (context != null ) int length = context.original().size();
AsyncAsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncAsMapTest.java,int count = context.original().size();,if (context != null ) int count = context.original().size();
AsyncCacheTest.java,int misses = context.absentKeys().size();,if (context != null ) int misses = context.absentKeys().size();
AsyncCacheTest.java,int misses = context.absentKeys().size();,if (context != null ) int misses = context.absentKeys().size();
AsyncCacheTest.java,int misses = context.absentKeys().size();,if (context != null ) int misses = context.absentKeys().size();
AsyncLoadingCacheTest.java,CompletableFuture<Int> future = cache.get(context.absentKey());,if (cache != null ) CompletableFuture<Int> future = cache.get(context.absentKey());
AsyncLoadingCacheTest.java,var result = cache.getAll(List.of());,if (cache != null ) var result = cache.getAll(List.of());
AsyncLoadingCacheTest.java,int misses = context.absentKeys().size();,if (context != null ) int misses = context.absentKeys().size();
AsyncLoadingCacheTest.java,int misses = context.absentKeys().size();,if (context != null ) int misses = context.absentKeys().size();
CacheTest.java,var result = cache.getAllPresent(List.of());,if (cache != null ) var result = cache.getAllPresent(List.of());
IsValidBoundedLocalCache.java,adjustment = cache.adjustment();,if (cache != null ) adjustment = cache.adjustment();
IsValidBoundedLocalCache.java,remainingNanos = end - System.nanoTime();,if (System != null ) remainingNanos = end - System.nanoTime();
IsValidBoundedLocalCache.java,var next = node.getNextInVariableOrder();,if (node != null ) var next = node.getNextInVariableOrder();
IsValidBoundedLocalCache.java,var prev = node.getPreviousInVariableOrder();,if (node != null ) var prev = node.getPreviousInVariableOrder();
IsValidBoundedLocalCache.java,totalSize += cell.getValue().size();,if (cell != null ) totalSize += cell.getValue().size();
IsValidBoundedLocalCache.java,weightedSize += node.getWeight();,if (node != null ) weightedSize += node.getWeight();
IsValidBoundedLocalCache.java,V value = node.getValue();,if (node != null ) V value = node.getValue();
IsValidBoundedLocalCache.java,K key = node.getKey();,if (node != null ) K key = node.getKey();
IsValidBoundedLocalCache.java,boolean success = future.isDone() && !future.isCompletedExceptionally();,if (!future != null ) boolean success = future.isDone() && !future.isCompletedExceptionally();
IsValidLinkedDeque.java,Set<E> seen = Sets.newIdentityHashSet();,if (Sets != null ) Set<E> seen = Sets.newIdentityHashSet();
IsValidLinkedDeque.java,E element = iterator.next();,if (iterator != null ) E element = iterator.next();
IsValidLinkedDeque.java,E first = deque.peekFirst();,if (deque != null ) E first = deque.peekFirst();
IsValidLinkedDeque.java,E last = deque.peekLast();,if (deque != null ) E last = deque.peekLast();
IsValidUnboundedLocalCache.java,boolean success = future.isDone() && !future.isCompletedExceptionally();,if (!future != null ) boolean success = future.isDone() && !future.isCompletedExceptionally();
LoadingCacheTest.java,var result = cache.getAll(List.of());,if (cache != null ) var result = cache.getAll(List.of());
CacheGenerator.java,"Set<Stats> statistics = filterTypes(options.stats(), cacheSpec.stats());","if (cacheSpec != null ) Set<Stats> statistics = filterTypes(options.stats(), cacheSpec.stats());"
CacheGenerator.java,"Set<ReferenceType> keys = filterTypes(options.keys(), cacheSpec.keys());","if (cacheSpec != null ) Set<ReferenceType> keys = filterTypes(options.keys(), cacheSpec.keys());"
CacheGenerator.java,"Set<ReferenceType> values = filterTypes(options.values(), cacheSpec.values());","if (cacheSpec != null ) Set<ReferenceType> values = filterTypes(options.values(), cacheSpec.values());"
CacheGenerator.java,"Set<Compute> computations = filterTypes(options.compute(), cacheSpec.compute());","if (cacheSpec != null ) Set<Compute> computations = filterTypes(options.compute(), cacheSpec.compute());"
StatsVerifier.java,TrackingExecutor executor = (TrackingExecutor) context.executor();,if (context != null ) TrackingExecutor executor = (TrackingExecutor) context.executor();
AbstractJCacheTest.java,CachingProvider provider = Caching.getCachingProvider(CaffeineCachingProvider.class.getName());,if (Caching != null ) CachingProvider provider = Caching.getCachingProvider(CaffeineCachingProvider.class.getName());
JCacheProfiler.java,CachingProvider provider = Caching.getCachingProvider(CaffeineCachingProvider.class.getName());,if (Caching != null ) CachingProvider provider = Caching.getCachingProvider(CaffeineCachingProvider.class.getName());
JCacheProfiler.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
EventDispatcherTest.java,dispatcher = new EventDispatcher<>(MoreExecutors.directExecutor());,if (EventDispatcher<>(MoreExecutors != null ) dispatcher = new EventDispatcher<>(MoreExecutors.directExecutor());
Issue412Test.java,listener = RemovalListeners.consuming();,if (RemovalListeners != null ) listener = RemovalListeners.consuming();
Rewriter.java,Stopwatch stopwatch = Stopwatch.createStarted();,if (Stopwatch != null ) Stopwatch stopwatch = Stopwatch.createStarted();
Rewriter.java,Stream<AccessEvent> events = inputFormat.readFiles(inputFiles).events();,if (inputFormat != null ) Stream<AccessEvent> events = inputFormat.readFiles(inputFiles).events();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer newValue = context.absentValue();,if (context != null ) Integer newValue = context.absentValue();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer newValue = context.absentValue();,if (context != null ) Integer newValue = context.absentValue();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer newValue = context.absentValue();,if (context != null ) Integer newValue = context.absentValue();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer newValue = context.absentValue();,if (context != null ) Integer newValue = context.absentValue();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
AsMapTest.java,Integer newValue = context.absentValue();,if (context != null ) Integer newValue = context.absentValue();
AsMapTest.java,Integer key = context.absentKey();,if (context != null ) Integer key = context.absentKey();
