Filename,Buggy/Deleted,Fixed/Added
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,ResultSet resultSet = delegate.getClientInfoProperties();,if (delegate != null ) ResultSet resultSet = delegate.getClientInfoProperties();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyDatabaseMetaData.java,Statement statement = resultSet.getStatement();,if (resultSet != null ) Statement statement = resultSet.getStatement();
ProxyStatement.java,final String delegateToString = delegate.toString();,if (delegate != null ) final String delegateToString = delegate.toString();
ProxyStatement.java,final ResultSet resultSet = delegate.getResultSet();,if (delegate != null ) final ResultSet resultSet = delegate.getResultSet();
ProxyStatement.java,ResultSet resultSet = delegate.getGeneratedKeys();,if (delegate != null ) ResultSet resultSet = delegate.getGeneratedKeys();
DriverDataSource.java,Enumeration<Driver> drivers = DriverManager.getDrivers();,if (DriverManager != null ) Enumeration<Driver> drivers = DriverManager.getDrivers();
DriverDataSource.java,Driver d = drivers.nextElement();,if (drivers != null ) Driver d = drivers.nextElement();
DriverDataSource.java,ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();
DriverDataSource.java,final Properties cloned = (Properties) driverProperties.clone();,if (driverProperties != null ) final Properties cloned = (Properties) driverProperties.clone();
JavassistProxyFactory.java,String packageName = ProxyConnection.class.getPackage().getName();,if (ProxyConnection != null ) String packageName = ProxyConnection.class.getPackage().getName();
JavassistProxyFactory.java,CtClass intfCt = classPool.getCtClass(intf.getName());,if (classPool != null ) CtClass intfCt = classPool.getCtClass(intf.getName());
JavassistProxyFactory.java,final String signature = intfMethod.getName() + intfMethod.getSignature();,if (intfMethod != null ) final String signature = intfMethod.getName() + intfMethod.getSignature();
PropertyElf.java,String name = method.getName();,if (method != null ) String name = method.getName();
DriverDataSource.java,driver = (Driver) driverClass.newInstance();,if (driverClass != null ) driver = (Driver) driverClass.newInstance();
TestPropertySetter.java,DataSource dataSource = (DataSource) clazz.newInstance();,if (clazz != null ) DataSource dataSource = (DataSource) clazz.newInstance();
TestPropertySetter.java,DataSource dataSource = (DataSource) clazz.newInstance();,if (clazz != null ) DataSource dataSource = (DataSource) clazz.newInstance();
TestPropertySetter.java,DataSource dataSource = (DataSource) clazz.newInstance();,if (clazz != null ) DataSource dataSource = (DataSource) clazz.newInstance();
TomcatConcurrentBagLeakTest.java,Object fauxWebContext = clazz.newInstance();,if (clazz != null ) Object fauxWebContext = clazz.newInstance();
TomcatConcurrentBagLeakTest.java,Object fauxWebContext = clazz.newInstance();,if (clazz != null ) Object fauxWebContext = clazz.newInstance();
HikariPool.java,final long keepaliveTime = config.getKeepaliveTime();,if (config != null ) final long keepaliveTime = config.getKeepaliveTime();
HikariPool.java,LinkedBlockingQueue<Runnable> addConnectionQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());,if (LinkedBlockingQueue<>(config != null ) LinkedBlockingQueue<Runnable> addConnectionQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());
HikariPool.java,LinkedBlockingQueue<Runnable> addQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());,if (LinkedBlockingQueue<>(config != null ) LinkedBlockingQueue<Runnable> addQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());
HikariConfig.java,ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();
HikariPool.java,LinkedBlockingQueue<Runnable> addConnectionQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());,if (LinkedBlockingQueue<>(config != null ) LinkedBlockingQueue<Runnable> addConnectionQueue = new LinkedBlockingQueue<>(config.getMaximumPoolSize());
PoolBase.java,final MBeanServer mBeanServer = ManagementFactory.getPlatformMBeanServer();,if (ManagementFactory != null ) final MBeanServer mBeanServer = ManagementFactory.getPlatformMBeanServer();
PoolBase.java,DataSource dataSource = config.getDataSource();,if (config != null ) DataSource dataSource = config.getDataSource();
PoolBase.java,defaultTransactionIsolation = connection.getTransactionIsolation();,if (connection != null ) defaultTransactionIsolation = connection.getTransactionIsolation();
PrometheusMetricsTrackerFactory.java,collector = new HikariCPCollector().register();,if (HikariCPCollector() != null ) collector = new HikariCPCollector().register();
HikariJNDIFactory.java,Enumeration<RefAddr> enumeration = ref.getAll();,if (ref != null ) Enumeration<RefAddr> enumeration = ref.getAll();
HikariJNDIFactory.java,RefAddr element = enumeration.nextElement();,if (enumeration != null ) RefAddr element = enumeration.nextElement();
HikariJNDIFactory.java,String type = element.getType();,if (element != null ) String type = element.getType();
HikariConfig.java,ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();
DriverDataSource.java,ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader threadContextClassLoader = Thread.currentThread().getContextClassLoader();
DriverDataSource.java,driver = (Driver) driverClass.newInstance();,if (driverClass != null ) driver = (Driver) driverClass.newInstance();
OSGiBundleTest.java,Bundle[] bundles = context.getBundles();,if (context != null ) Bundle[] bundles = context.getBundles();
HikariPool.java,this.houseKeepingExecutorService = config.getScheduledExecutor();,if (config != null ) this.houseKeepingExecutorService = config.getScheduledExecutor();
ProxyConnection.java,final String methodName = method.getName();,if (method != null ) final String methodName = method.getName();
HikariPool.java,final Connection connection = poolEntry.close();,if (poolEntry != null ) final Connection connection = poolEntry.close();
QueuedSequenceSynchronizer.java,this.sequence = Sequence.Factory.create();,if (Sequence != null ) this.sequence = Sequence.Factory.create();
PoolBase.java,cause = (Exception) e.getCause();,if (e != null ) cause = (Exception) e.getCause();
HikariPool.java,this.houseKeepingExecutorService = config.getScheduledExecutorService();,if (config != null ) this.houseKeepingExecutorService = config.getScheduledExecutorService();
PoolStats.java,final long now = clock.currentTime();,if (clock != null ) final long now = clock.currentTime();
HikariPool.java,final long startTime = clockSource.currentTime();,if (clockSource != null ) final long startTime = clockSource.currentTime();
HikariPool.java,final long now = clockSource.currentTime();,if (clockSource != null ) final long now = clockSource.currentTime();
HikariPool.java,final long start = clockSource.currentTime();,if (clockSource != null ) final long start = clockSource.currentTime();
HikariPool.java,final long startTime = clockSource.currentTime();,if (clockSource != null ) final long startTime = clockSource.currentTime();
HikariPool.java,final long now = clockSource.currentTime();,if (clockSource != null ) final long now = clockSource.currentTime();
PoolBase.java,final long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long start = ClockSource.INSTANCE.currentTime();
PoolBase.java,final long now = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long now = ClockSource.INSTANCE.currentTime();
PoolEntry.java,this.lastAccessed = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) this.lastAccessed = ClockSource.INSTANCE.currentTime();
PoolEntry.java,final long now = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long now = ClockSource.INSTANCE.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ClockSource.java,ClockSource INSTANCE = Factory.create();,if (Factory != null ) ClockSource INSTANCE = Factory.create();
ConcurrentBag.java,final long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long start = ClockSource.INSTANCE.currentTime();
ConnectionPoolSizeVsThreadsTest.java,final long start = clockSource.currentTime();,if (clockSource != null ) final long start = clockSource.currentTime();
PostgresTest.java,final long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long start = ClockSource.INSTANCE.currentTime();
PostgresTest.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
PostgresTest.java,final long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long start = ClockSource.INSTANCE.currentTime();
ShutdownTest.java,long startTime = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long startTime = ClockSource.INSTANCE.currentTime();
TestConnectionCloseBlocking.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
TestConnectionTimeoutRetry.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
TestConnectionTimeoutRetry.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
TestConnectionTimeoutRetry.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
TestConnectionTimeoutRetry.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
HikariPool.java,final int connectionsToAdd = connectionBag.getPendingQueue() - addConnectionQueue.size();,if (addConnectionQueue != null ) final int connectionsToAdd = connectionBag.getPendingQueue() - addConnectionQueue.size();
HikariPool.java,ThreadFactory threadFactory = config.getThreadFactory();,if (config != null ) ThreadFactory threadFactory = config.getThreadFactory();
HikariPool.java,int removable = idleList.size() - config.getMinimumIdle();,if (config != null ) int removable = idleList.size() - config.getMinimumIdle();
ConcurrentBag.java,List<Object> list = threadList.get();,if (threadList != null ) List<Object> list = threadList.get();
ConcurrentBag.java,final long startTime = System.nanoTime();,if (System != null ) final long startTime = System.nanoTime();
ConcurrentBag.java,startSeq = synchronizer.currentSequence();,if (synchronizer != null ) startSeq = synchronizer.currentSequence();
ConcurrentBag.java,addItemFuture = listener.addBagItem();,if (listener != null ) addItemFuture = listener.addBagItem();
HikariPool.java,this.houseKeepingExecutorService = config.getScheduledExecutorService();,if (config != null ) this.houseKeepingExecutorService = config.getScheduledExecutorService();
HikariPool.java,final long now = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) final long now = ClockSource.INSTANCE.currentTime();
HikariPool.java,Connection c = super.newConnection();,if (super != null ) Connection c = super.newConnection();
ConnectionPoolSizeVsThreadsTest.java,int createdAfterWorkAllFinished = postLoad.getMaxTotal() - underLoad.getMaxTotal();,if (underLoad != null ) int createdAfterWorkAllFinished = postLoad.getMaxTotal() - underLoad.getMaxTotal();
ConnectionPoolSizeVsThreadsTest.java,int maxTotal = pool.getTotalConnections();,if (pool != null ) int maxTotal = pool.getTotalConnections();
ConnectionPoolSizeVsThreadsTest.java,int maxActive = pool.getActiveConnections();,if (pool != null ) int maxActive = pool.getActiveConnections();
HikariPool.java,final long now = clockSource.currentTime();,if (clockSource != null ) final long now = clockSource.currentTime();
TestConnectionTimeoutRetry.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestMetrics.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestProxies.java,Connection conn = ds.getConnection();,if (ds != null ) Connection conn = ds.getConnection();
HikariPool.java,final int tc = totalConnections.decrementAndGet();,if (totalConnections != null ) final int tc = totalConnections.decrementAndGet();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,ResultSet resultSet = statement.executeQuery();,if (statement != null ) ResultSet resultSet = statement.executeQuery();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,ResultSet resultSet = statement.executeQuery();,if (statement != null ) ResultSet resultSet = statement.executeQuery();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
ProxyConnection.java,nse = nse.getNextException();,if (nse != null ) nse = nse.getNextException();
ProxyConnection.java,nse = sqle.getNextException();,if (sqle != null ) nse = sqle.getNextException();
ProxyConnection.java,nse = sqle.getNextException();,if (sqle != null ) nse = sqle.getNextException();
BasicPoolTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
BasicPoolTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
ExceptionTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
ExceptionTest.java,ResultSet resultSet = statement.executeQuery();,if (statement != null ) ResultSet resultSet = statement.executeQuery();
ExceptionTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
ExceptionTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
IsolationTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
IsolationTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
JdbcDriverTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
MiscTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
MiscTest.java,String s = new String(baos.toByteArray());,if (String(baos != null ) String s = new String(baos.toByteArray());
ShutdownTest.java,long startTime = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long startTime = ClockSource.INSTANCE.currentTime();
ShutdownTest.java,connections[i] = ds.getConnection();,if (ds != null ) connections[i] = ds.getConnection();
ShutdownTest.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
StatementTest.java,Statement statement = connection.createStatement();,if (connection != null ) Statement statement = connection.createStatement();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConcurrentBag.java,PoolEntry reserved = pool.newPoolEntry();,if (pool != null ) PoolEntry reserved = pool.newPoolEntry();
TestConcurrentBag.java,PoolEntry inuse = pool.newPoolEntry();,if (pool != null ) PoolEntry inuse = pool.newPoolEntry();
TestConcurrentBag.java,PoolEntry notinuse = pool.newPoolEntry();,if (pool != null ) PoolEntry notinuse = pool.newPoolEntry();
TestConcurrentBag.java,PoolEntry bagEntry = pool.newPoolEntry();,if (pool != null ) PoolEntry bagEntry = pool.newPoolEntry();
TestConnectionCloseBlocking.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnectionCloseBlocking.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
PrometheusMetricsTrackerTest.java,Connection connection = hikariDataSource.getConnection();,if (hikariDataSource != null ) Connection connection = hikariDataSource.getConnection();
PropertyElf.java,Object key = propertyNames.nextElement();,if (propertyNames != null ) Object key = propertyNames.nextElement();
PropertyElf.java,String propName = key.toString();,if (key != null ) String propName = key.toString();
Sequence.java,longAdder = constructor.newInstance();,if (constructor != null ) longAdder = constructor.newInstance();
ProxyConnection.java,final String sqlState = sqle.getSQLState();,if (sqle != null ) final String sqlState = sqle.getSQLState();
ProxyConnection.java,final SQLException nse = sqle.getNextException();,if (sqle != null ) final SQLException nse = sqle.getNextException();
TestConnectionTimeoutRetry.java,long start = ClockSource.INSTANCE.currentTime();,if (ClockSource != null ) long start = ClockSource.INSTANCE.currentTime();
TestConnectionTimeoutRetry.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
PoolBase.java,defaultTransactionIsolation = connection.getTransactionIsolation();,if (connection != null ) defaultTransactionIsolation = connection.getTransactionIsolation();
ConcurrentBag.java,final long startScan = System.nanoTime();,if (System != null ) final long startScan = System.nanoTime();
PropertyElf.java,"methodName = ""set"" + propName.toUpperCase();","if (propName != null ) methodName = ""set"" + propName.toUpperCase();"
UtilityElf.java,final String upperName = transactionIsolationName.toUpperCase();,if (transactionIsolationName != null ) final String upperName = transactionIsolationName.toUpperCase();
HikariPool.java,connectionTimeout = config.getConnectionTimeout();,if (config != null ) connectionTimeout = config.getConnectionTimeout();
HikariPool.java,validationTimeout = config.getValidationTimeout();,if (config != null ) validationTimeout = config.getValidationTimeout();
HikariPool.java,final long idleTimeout = config.getIdleTimeout();,if (config != null ) final long idleTimeout = config.getIdleTimeout();
HikariPool.java,final long now = clockSource.currentTime();,if (clockSource != null ) final long now = clockSource.currentTime();
HikariPool.java,int removable = idleList.size() - config.getMinimumIdle();,if (config != null ) int removable = idleList.size() - config.getMinimumIdle();
HikariConfig.java,final Properties sysProps = System.getProperties();,if (System != null ) final Properties sysProps = System.getProperties();
HikariConfig.java,final Properties sysProps = System.getProperties();,if (System != null ) final Properties sysProps = System.getProperties();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ClockSource.java,final ClockSource INSTANCE = Factory.create();,if (Factory != null ) final ClockSource INSTANCE = Factory.create();
UnwrapTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
ProxyConnection.java,lastAccess = clockSource.currentTime();,if (clockSource != null ) lastAccess = clockSource.currentTime();
ProxyConnection.java,final String sqlState = sqle.getSQLState();,if (sqle != null ) final String sqlState = sqle.getSQLState();
PoolBase.java,final int defaultLevel = connection.getTransactionIsolation();,if (connection != null ) final int defaultLevel = connection.getTransactionIsolation();
ConcurrentBag.java,final List threadLocalList = threadList.get();,if (threadList != null ) final List threadLocalList = threadList.get();
HikariPool.java,final long now = clockSource.currentTime();,if (clockSource != null ) final long now = clockSource.currentTime();
PoolBase.java,final long validationTimeout = config.getValidationTimeout();,if (config != null ) final long validationTimeout = config.getValidationTimeout();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
StatementTest.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
UnwrapTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
UnwrapTest.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,connection = ds.getConnection();,if (ds != null ) connection = ds.getConnection();
StatementTest.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
TestConnections.java,Connection connection = ds.getConnection();,if (ds != null ) Connection connection = ds.getConnection();
