Filename,Buggy/Deleted,Fixed/Added
MapCloseTest.java,Thread t = new Thread(() -> map.close());,if (map != null ) Thread t = new Thread(() -> map.close());
MapCloseTest.java,Thread t = new Thread(() -> map.close());,if (map != null ) Thread t = new Thread(() -> map.close());
WordCountTest.java,ClassLoader cl = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader cl = Thread.currentThread().getContextClassLoader();
ChronicleMap3_8FormatCompatibilityTest.java,ClassLoader cl = Thread.currentThread().getContextClassLoader();,if (Thread != null ) ClassLoader cl = Thread.currentThread().getContextClassLoader();
ChronicleMap3_8FormatCompatibilityTest.java,File file = new File(fileUrl.toURI());,if (File(fileUrl != null ) File file = new File(fileUrl.toURI());
ChronicleMap3_8FormatCompatibilityTest.java,File persistenceFile = Builder.getPersistenceFile();,if (Builder != null ) File persistenceFile = Builder.getPersistenceFile();
FileLockUtil.java,final int cnt = flr.release();,if (flr != null ) final int cnt = flr.release();
ByteBufferDataAccess.java,nativeBytesStore = NativeBytesStore.uninitialized();,if (NativeBytesStore != null ) nativeBytesStore = NativeBytesStore.uninitialized();
ReplicatedChronicleMap.java,globalMutableStateClass = ReplicatedGlobalMutableState.class.getName();,if (ReplicatedGlobalMutableState != null ) globalMutableStateClass = ReplicatedGlobalMutableState.class.getName();
ReplicatedChronicleMapTest.java,Set s = map.keySet();,if (map != null ) Set s = map.keySet();
ReplicatedChronicleMapTest.java,Set s = map.keySet();,if (map != null ) Set s = map.keySet();
ReplicatedChronicleMapTest.java,Collection v = map.values();,if (map != null ) Collection v = map.values();
ReplicatedChronicleMapTest.java,ArrayList<CharSequence> s = new ArrayList(map.values());,if (ArrayList(map != null ) ArrayList<CharSequence> s = new ArrayList(map.values());
ReplicatedChronicleMapTest.java,Set s = map.entrySet();,if (map != null ) Set s = map.entrySet();
ReplicatedChronicleMapTest.java,Collection s = map.values();,if (map != null ) Collection s = map.values();
ReplicatedChronicleMapTest.java,Set s = map.entrySet();,if (map != null ) Set s = map.entrySet();
ReplicatedChronicleMapTest.java,String s = map.toString();,if (map != null ) String s = map.toString();
ChronicleMapTest.java,remainingAutoResizes = map.remainingAutoResizes();,if (map != null ) remainingAutoResizes = map.remainingAutoResizes();
ChronicleMapTest.java,percentageFreeSpace = map.percentageFreeSpace();,if (map != null ) percentageFreeSpace = map.percentageFreeSpace();
ReplicatedChronicleMap.java,final boolean traceEnabled = LOG.isTraceEnabled();,if (LOG != null ) final boolean traceEnabled = LOG.isTraceEnabled();
ReplicatedChronicleMap.java,final boolean debugEnabled = LOG.isDebugEnabled();,if (LOG != null ) final boolean debugEnabled = LOG.isDebugEnabled();
FileLockUtil.java,final int cnt = flr.release();,if (flr != null ) final int cnt = flr.release();
MapStress.java,final Random random = ThreadLocalRandom.current();,if (ThreadLocalRandom != null ) final Random random = ThreadLocalRandom.current();
OldDeletedEntriesCleanupThread.java,Random rnd = ThreadLocalRandom.current();,if (ThreadLocalRandom != null ) Random rnd = ThreadLocalRandom.current();
ReplicatedMapSegmentIteration.java,return entriesToTest == ALL || !e.entryDeleted();,if (!e != null ) return entriesToTest == ALL || !e.entryDeleted();
ChronicleStampedLock.java,l = offHeapLock.getEntryLockState();,if (offHeapLock != null ) l = offHeapLock.getEntryLockState();
MapFileManager.java,keyClass = map.keyType();,if (map != null ) keyClass = map.keyType();
ChronicleStampedLock.java,l = offHeapLock.getEntryLockState();,if (offHeapLock != null ) l = offHeapLock.getEntryLockState();
MarshallableReaderWriter.java,Wire wire = Wires.acquireBinaryWire();,if (Wires != null ) Wire wire = Wires.acquireBinaryWire();
ChronicleMapTest.java,remainingAutoResizes = map.remainingAutoResizes();,if (map != null ) remainingAutoResizes = map.remainingAutoResizes();
ChronicleMapTest.java,percentageFreeSpace = map.percentageFreeSpace();,if (map != null ) percentageFreeSpace = map.percentageFreeSpace();
ReplicatedChronicleMap.java,boolean traceEnabled = LOG.isTraceEnabled();,if (LOG != null ) boolean traceEnabled = LOG.isTraceEnabled();
ReplicatedChronicleMap.java,byte hunk = source.readByte();,if (source != null ) byte hunk = source.readByte();
ReplicatedChronicleMap.java,ReplicableEntry entry = (ReplicableEntry) context.entryForIteration();,if (context != null ) ReplicableEntry entry = (ReplicableEntry) context.entryForIteration();
ReplicatedChronicleMap.java,boolean debugEnabled = LOG.isDebugEnabled();,if (LOG != null ) boolean debugEnabled = LOG.isDebugEnabled();
FileLockUtil.java,final int cnt = flr.release();,if (flr != null ) final int cnt = flr.release();
VanillaChronicleHash.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
VanillaChronicleHash.java,int allocatedExtraTierBulks = globalMutableState.getAllocatedExtraTierBulks();,if (globalMutableState != null ) int allocatedExtraTierBulks = globalMutableState.getAllocatedExtraTierBulks();
VanillaChronicleHash.java,int firstBulkToMapIndex = tierBulkOffsets.size();,if (tierBulkOffsets != null ) int firstBulkToMapIndex = tierBulkOffsets.size();
VanillaChronicleHash.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
VanillaChronicleHash.java,int firstBulkToAllocateIndex = tierBulkOffsets.size();,if (tierBulkOffsets != null ) int firstBulkToAllocateIndex = tierBulkOffsets.size();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
VanillaChronicleMap.java,long positionAddr = entry.addressForRead(entry.readPosition());,if (entry != null ) long positionAddr = entry.addressForRead(entry.readPosition());
VanillaChronicleMap.java,ChainingInterface queryContext = contextHolder.get();,if (contextHolder != null ) ChainingInterface queryContext = contextHolder.get();
VanillaChronicleMap.java,ChainingInterface iterationContext = contextHolder.get();,if (contextHolder != null ) ChainingInterface iterationContext = contextHolder.get();
VanillaChronicleMap.java,long inputKeySize = inputKey.size();,if (inputKey != null ) long inputKeySize = inputKey.size();
VanillaChronicleMap.java,LocksInterface root = locks.rootContextLockedOnThisSegment();,if (locks != null ) LocksInterface root = locks.rootContextLockedOnThisSegment();
VanillaChronicleMap.java,long keyOffset = bs.readPosition();,if (bs != null ) long keyOffset = bs.readPosition();
ChronicleMapBuilder.java,SizeMarshaller sizeMarshaller = builder.sizeMarshaller();,if (builder != null ) SizeMarshaller sizeMarshaller = builder.sizeMarshaller();
ChronicleMapBuilder.java,int headerLimit = (int) headerBytes.writePosition();,if (headerBytes != null ) int headerLimit = (int) headerBytes.writePosition();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,long pageSize = OS.pageSize();,if (OS != null ) long pageSize = OS.pageSize();
ChronicleMapBuilder.java,file = file.getCanonicalFile();,if (file != null ) file = file.getCanonicalFile();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,long dataStoreSize = map.globalMutableState().getDataStoreSize();,if (map != null ) long dataStoreSize = map.globalMutableState().getDataStoreSize();
ChronicleStampedLock.java,long t = System.currentTimeMillis();,if (System != null ) long t = System.currentTimeMillis();
CHMTest5.java,long timenow = System.currentTimeMillis();,if (System != null ) long timenow = System.currentTimeMillis();
CHMTest5.java,long timenow = System.currentTimeMillis();,if (System != null ) long timenow = System.currentTimeMillis();
ChronicleStampedLock.java,l = offHeapLock.getEntryLockState();,if (offHeapLock != null ) l = offHeapLock.getEntryLockState();
ChronicleStampedLock.java,long t = System.currentTimeMillis();,if (System != null ) long t = System.currentTimeMillis();
ReplicatedChronicleMap.java,boolean debugEnabled = LOG.isDebugEnabled();,if (LOG != null ) boolean debugEnabled = LOG.isDebugEnabled();
ReplicatedChronicleMap.java,byte hunk = source.readByte();,if (source != null ) byte hunk = source.readByte();
VanillaChronicleMap.java,long positionAddr = entry.addressForRead(entry.readPosition());,if (entry != null ) long positionAddr = entry.addressForRead(entry.readPosition());
ReplicatedMapSegmentIteration.java,return entriesToTest == ALL || !e.entryDeleted();,if (!e != null ) return entriesToTest == ALL || !e.entryDeleted();
MemoryLeaksTest.java,long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();,if (map != null ) long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();
RecoverTest.java,ExecutorService executorService = Executors.newSingleThreadExecutor();,if (Executors != null ) ExecutorService executorService = Executors.newSingleThreadExecutor();
DirtyReadVictim.java,Double coupon = bond.getCoupon();,if (bond != null ) Double coupon = bond.getCoupon();
MapFileManager.java,keyClass = map.keyType();,if (map != null ) keyClass = map.keyType();
ReplicatedChronicleMap.java,byte hunk = source.readByte();,if (source != null ) byte hunk = source.readByte();
VanillaChronicleMap.java,long positionAddr = entry.addressForRead(entry.readPosition());,if (entry != null ) long positionAddr = entry.addressForRead(entry.readPosition());
ReplicatedMapSegmentIteration.java,return entriesToTest == ALL || !e.entryDeleted();,if (!e != null ) return entriesToTest == ALL || !e.entryDeleted();
MapFileManager.java,keyClass = map.keyType();,if (map != null ) keyClass = map.keyType();
MapStress.java,final Random random = randomTL.get();,if (randomTL != null ) final Random random = randomTL.get();
ReplicatedChronicleMap.java,boolean debugEnabled = LOG.isDebugEnabled();,if (LOG != null ) boolean debugEnabled = LOG.isDebugEnabled();
RecoverTest.java,ExecutorService executorService = Executors.newSingleThreadExecutor();,if (Executors != null ) ExecutorService executorService = Executors.newSingleThreadExecutor();
MemoryLeaksTest.java,long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();,if (map != null ) long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();
ChronicleAcidIsolationGovernor.java,this.priorCoupon = cMap.get(cusip).getCoupon();,if (cMap != null ) this.priorCoupon = cMap.get(cusip).getCoupon();
ChronicleAcidIsolationGovernor.java,Thread tx = Thread.currentThread();,if (Thread != null ) Thread tx = Thread.currentThread();
ForEachSegmentTest.java,transient Bytes bytes = Bytes.elasticByteBuffer();,if (Bytes != null ) transient Bytes bytes = Bytes.elasticByteBuffer();
SampleValues.java,ee = in.readInt();,if (in != null ) ee = in.readInt();
SampleValues.java,ff = in.readInt();,if (in != null ) ff = in.readInt();
SampleValues.java,gg = in.readDouble();,if (in != null ) gg = in.readDouble();
SampleValues.java,hh = in.readDouble();,if (in != null ) hh = in.readDouble();
SampleValues.java,ii = in.readLong();,if (in != null ) ii = in.readLong();
SampleValues.java,jj = in.readLong();,if (in != null ) jj = in.readLong();
ByteArrayDataAccess.java,bs = HeapBytesStore.uninitialized();,if (HeapBytesStore != null ) bs = HeapBytesStore.uninitialized();
ByteBufferDataAccess.java,heapBytesStore = HeapBytesStore.uninitialized();,if (HeapBytesStore != null ) heapBytesStore = HeapBytesStore.uninitialized();
MemoryLeaksTest.java,long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();,if (map != null ) long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();
MemoryLeaksTest.java,long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();,if (map != null ) long expectedNativeMemory = nativeMemoryUsedBeforeMap + map.offHeapMemoryUsed();
MapEntryStages.java,"long entrySize = innerEntrySize(newSizeOfEverythingBeforeValue, newValue.size());","if (newValue != null ) long entrySize = innerEntrySize(newSizeOfEverythingBeforeValue, newValue.size());"
MapJLBHTest.java,ts = bytes.readLong();,if (bytes != null ) ts = bytes.readLong();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
OldDeletedEntriesCleanupThread.java,Random rnd = ThreadLocalRandom.current();,if (ThreadLocalRandom != null ) Random rnd = ThreadLocalRandom.current();
PortfolioValueTest.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
PortfolioValueTest.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
PortfolioValueTest.java,total += future.get();,if (future != null ) total += future.get();
PortfolioValueTest.java,total += asset.getShares() * asset.getPrice();,if (asset != null ) total += asset.getShares() * asset.getPrice();
MarkTest.java,long ms = System.currentTimeMillis();,if (System != null ) long ms = System.currentTimeMillis();
MarkTest.java,Random r = ThreadLocalRandom.current();,if (ThreadLocalRandom != null ) Random r = ThreadLocalRandom.current();
VanillaChronicleMap.java,long positionAddr = entry.address(entry.readPosition());,if (entry != null ) long positionAddr = entry.address(entry.readPosition());
TimeProvider.java,long now = MILLISECONDS.toNanos(System.currentTimeMillis());,if (MILLISECONDS != null ) long now = MILLISECONDS.toNanos(System.currentTimeMillis());
BasicReplicationTest.java,final long writeLimit = buffer.writeLimit();,if (buffer != null ) final long writeLimit = buffer.writeLimit();
BasicReplicationTest.java,final boolean changed = entry.isChanged();,if (entry != null ) final boolean changed = entry.isChanged();
BasicReplicationTest.java,final byte originIdentifier = entry.originIdentifier();,if (entry != null ) final byte originIdentifier = entry.originIdentifier();
BasicReplicationTest.java,final long originTimestamp = entry.originTimestamp();,if (entry != null ) final long originTimestamp = entry.originTimestamp();
BasicReplicationTest.java,final long writeLimit = destination.writeLimit();,if (destination != null ) final long writeLimit = destination.writeLimit();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,headerSize = headerBuffer.remaining();,if (headerBuffer != null ) headerSize = headerBuffer.remaining();
TierRecovery.java,Data key = (Data) e.key();,if (e != null ) Data key = (Data) e.key();
ChronicleHashResources.java,ContextHolder contextHolder = contextHolderRef.get();,if (contextHolderRef != null ) ContextHolder contextHolder = contextHolderRef.get();
VanillaChronicleMap.java,ChainingInterface iterContext = contextHolder.get();,if (contextHolder != null ) ChainingInterface iterContext = contextHolder.get();
ChronicleMapBuilder.java,String mapIdentityString = map.toIdentityString();,if (map != null ) String mapIdentityString = map.toIdentityString();
VanillaChronicleHash.java,ChainingInterface context = contextRef.get();,if (contextRef != null ) ChainingInterface context = contextRef.get();
ReplicatedChronicleMap.java,ChainingInterface queryContext = cxt.get();,if (cxt != null ) ChainingInterface queryContext = cxt.get();
ReplicatedChronicleMap.java,ChainingInterface iterContext = cxt.get();,if (cxt != null ) ChainingInterface iterContext = cxt.get();
VanillaChronicleMap.java,ChainingInterface queryContext = cxt.get();,if (cxt != null ) ChainingInterface queryContext = cxt.get();
VanillaChronicleMap.java,ChainingInterface iterContext = cxt.get();,if (cxt != null ) ChainingInterface iterContext = cxt.get();
AbstractCharSequenceUtf8DataAccess.java,bytes = DefaultElasticBytes.allocateDefaultElasticBytes();,if (DefaultElasticBytes != null ) bytes = DefaultElasticBytes.allocateDefaultElasticBytes();
BytesMarshallableDataAccess.java,bytes = DefaultElasticBytes.allocateDefaultElasticBytes();,if (DefaultElasticBytes != null ) bytes = DefaultElasticBytes.allocateDefaultElasticBytes();
ExternalBytesMarshallableDataAccess.java,bytes = DefaultElasticBytes.allocateDefaultElasticBytes();,if (DefaultElasticBytes != null ) bytes = DefaultElasticBytes.allocateDefaultElasticBytes();
SerializableDataAccess.java,bytes = DefaultElasticBytes.allocateDefaultElasticBytes();,if (DefaultElasticBytes != null ) bytes = DefaultElasticBytes.allocateDefaultElasticBytes();
SizedMarshallableDataAccess.java,bytes = DefaultElasticBytes.allocateDefaultElasticBytes();,if (DefaultElasticBytes != null ) bytes = DefaultElasticBytes.allocateDefaultElasticBytes();
BigSegmentHeader.java,long now = System.currentTimeMillis();,if (System != null ) long now = System.currentTimeMillis();
BigSegmentHeader.java,long now = System.currentTimeMillis();,if (System != null ) long now = System.currentTimeMillis();
VanillaChronicleHash.java,ChainingInterface context = contextRef.get();,if (contextRef != null ) ChainingInterface context = contextRef.get();
ChronicleMapBuilder.java,assert headerSize == headerBuffer.remaining();,if (headerBuffer != null ) assert headerSize == headerBuffer.remaining();
VanillaChronicleHash.java,int firstBulkToMapIndex = tierBulkOffsets.size();,if (tierBulkOffsets != null ) int firstBulkToMapIndex = tierBulkOffsets.size();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
Chaining.java,firstContextLockedInThisThread = rootContextInThisThread.lockContextLocally();,if (rootContextInThisThread != null ) firstContextLockedInThisThread = rootContextInThisThread.lockContextLocally();
OldDeletedEntriesCleanupThread.java,int segmentIndex = map.globalMutableState().getCurrentCleanupSegmentIndex();,if (map != null ) int segmentIndex = map.globalMutableState().getCurrentCleanupSegmentIndex();
VanillaChronicleHash.java,ChainingInterface context = contextRef.get();,if (contextRef != null ) ChainingInterface context = contextRef.get();
OldDeletedEntriesCleanupThread.java,runnerThread = Thread.currentThread();,if (Thread != null ) runnerThread = Thread.currentThread();
ReplicatedChronicleMap.java,queryContext = cxt.get();,if (cxt != null ) queryContext = cxt.get();
ReplicatedChronicleMap.java,iterContext = cxt.get();,if (cxt != null ) iterContext = cxt.get();
VanillaChronicleMap.java,queryContext = cxt.get();,if (cxt != null ) queryContext = cxt.get();
VanillaChronicleMap.java,iterContext = cxt.get();,if (cxt != null ) iterContext = cxt.get();
BytesMarshallableValueTest.java,x = bytes.readInt();,if (bytes != null ) x = bytes.readInt();
ChronicleMapBuilder.java,SizeMarshaller sizeMarshaller = builder.sizeMarshaller();,if (builder != null ) SizeMarshaller sizeMarshaller = builder.sizeMarshaller();
ChronicleMapBuilder.java,int headerLimit = (int) headerBytes.writePosition();,if (headerBytes != null ) int headerLimit = (int) headerBytes.writePosition();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
CHMTest5.java,long start = System.currentTimeMillis();,if (System != null ) long start = System.currentTimeMillis();
CHMUseCasesTest.java,long magic = in.readLong();,if (in != null ) long magic = in.readLong();
CHMUseCasesTest.java,number = in.readInt();,if (in != null ) number = in.readInt();
ProcessInstanceLimiterMain.java,long start = System.currentTimeMillis();,if (System != null ) long start = System.currentTimeMillis();
PortfolioValueTest.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
PortfolioValueTest.java,long startTime = System.currentTimeMillis();,if (System != null ) long startTime = System.currentTimeMillis();
PortfolioValueTest.java,total += future.get();,if (future != null ) total += future.get();
PortfolioValueTest.java,total += asset.getShares() * asset.getPrice();,if (asset != null ) total += asset.getShares() * asset.getPrice();
MaximumChronicleMapSizeTest.java,File file = Builder.getPersistenceFile();,if (Builder != null ) File file = Builder.getPersistenceFile();
LongPairArrayReader.java,pair.first = in.readLong();,if (in != null ) pair.first = in.readLong();
LongPairArrayReader.java,pair.second = in.readLong();,if (in != null ) pair.second = in.readLong();
MapEntryStages.java,RandomDataInput valueBytes = value.bytes();,if (value != null ) RandomDataInput valueBytes = value.bytes();
MapQuery.java,boolean underUpdatedLockIsHeld = !s.innerUpdateLock.isHeldByCurrentThread();,if (!s != null ) boolean underUpdatedLockIsHeld = !s.innerUpdateLock.isHeldByCurrentThread();
MapEntryStages.java,assert oldValueSize == value.size();,if (value != null ) assert oldValueSize == value.size();
QueryMapEntryStages.java,"long entrySize = innerEntrySize(newSizeOfEverythingBeforeValue, newValue.size());","if (newValue != null ) long entrySize = innerEntrySize(newSizeOfEverythingBeforeValue, newValue.size());"
ChronicleMapBuilder.java,long expectedFileLength = map.expectedFileSize();,if (map != null ) long expectedFileLength = map.expectedFileSize();
VanillaChronicleHash.java,long firstFreeTierIndex = globalMutableState.getFirstFreeTierIndex();,if (globalMutableState != null ) long firstFreeTierIndex = globalMutableState.getFirstFreeTierIndex();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,int headerSize = headerBuffer.remaining();,if (headerBuffer != null ) int headerSize = headerBuffer.remaining();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,long fileLength = file.length();,if (file != null ) long fileLength = file.length();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,long readHeaderSize = headerBytes.readPosition();,if (headerBytes != null ) long readHeaderSize = headerBytes.readPosition();
ChronicleMapBuilder.java,long expectedFileLength = map.expectedFileSize();,if (map != null ) long expectedFileLength = map.expectedFileSize();
ChronicleMapBuilder.java,FileChannel fileChannel = raf.getChannel();,if (raf != null ) FileChannel fileChannel = raf.getChannel();
ChronicleMapBuilder.java,int headerSize = (int) headerBytes.writePosition();,if (headerBytes != null ) int headerSize = (int) headerBytes.writePosition();
VanillaChronicleHash.java,address = OS.pageAlign(address) - OS.pageSize();,if (OS != null ) address = OS.pageAlign(address) - OS.pageSize();
VanillaChronicleHash.java,entriesPerSegment = privateAPI.entriesPerSegment();,if (privateAPI != null ) entriesPerSegment = privateAPI.entriesPerSegment();
VanillaChronicleHash.java,ChronicleHashBuilderPrivateAPI<K> privateAPI = builder.privateAPI();,if (builder != null ) ChronicleHashBuilderPrivateAPI<K> privateAPI = builder.privateAPI();
TcpInetSocketAddress.java,toString = super.toString();,if (super != null ) toString = super.toString();
ThrottlingConfig.java,h ^= throttlePerUnit.hashCode();,if (throttlePerUnit != null ) h ^= throttlePerUnit.hashCode();
ThrottlingConfig.java,h ^= bucketIntervalUnit.hashCode();,if (bucketIntervalUnit != null ) h ^= bucketIntervalUnit.hashCode();
UdpTransportConfig.java,h ^= address.hashCode();,if (address != null ) h ^= address.hashCode();
UdpTransportConfig.java,h ^= networkInterface.hashCode();,if (networkInterface != null ) h ^= networkInterface.hashCode();
UdpTransportConfig.java,h ^= throttlingConfig.hashCode();,if (throttlingConfig != null ) h ^= throttlingConfig.hashCode();
AbstractChannelReplicator.java,Selector result = Selector.open();,if (Selector != null ) Selector result = Selector.open();
AbstractChannelReplicator.java,SelectionKey[] keys = selectedKeys.flip();,if (selectedKeys != null ) SelectionKey[] keys = selectedKeys.flip();
AbstractChannelReplicator.java,SelectionKey[] keys = selectedKeys.flip();,if (selectedKeys != null ) SelectionKey[] keys = selectedKeys.flip();
AbstractChannelReplicator.java,result = SocketChannel.open();,if (SocketChannel != null ) result = SocketChannel.open();
AbstractChannelReplicator.java,long start = System.currentTimeMillis();,if (System != null ) long start = System.currentTimeMillis();
AbstractChannelReplicator.java,private long lastTime = System.currentTimeMillis();,if (System != null ) private long lastTime = System.currentTimeMillis();
AbstractChannelReplicator.java,final long time = System.currentTimeMillis();,if (System != null ) final long time = System.currentTimeMillis();
AbstractChannelReplicator.java,long sizeLocation = entryIn.writePosition();,if (entryIn != null ) long sizeLocation = entryIn.writePosition();
AbstractChannelReplicator.java,long start = entryIn.writePosition();,if (entryIn != null ) long start = entryIn.writePosition();
ChannelProvider.java,TcpTransportAndNetworkConfig tcpConfig = hub.tcpTransportAndNetwork();,if (hub != null ) TcpTransportAndNetworkConfig tcpConfig = hub.tcpTransportAndNetwork();
ChannelProvider.java,UdpTransportConfig udpConfig = hub.udpTransport();,if (hub != null ) UdpTransportConfig udpConfig = hub.udpTransport();
ChannelProvider.java,final int chronicleId = (int) source.readStopBit();,if (source != null ) final int chronicleId = (int) source.readStopBit();
ChannelProvider.java,localIdentifier = hub.identifier();,if (hub != null ) localIdentifier = hub.identifier();
ChannelProvider.java,final byte type = bytes.readByte();,if (bytes != null ) final byte type = bytes.readByte();
ChannelProvider.java,final byte remoteIdentifier = bytes.readByte();,if (bytes != null ) final byte remoteIdentifier = bytes.readByte();
ChannelProvider.java,final int chronicleChannel = bytes.readUnsignedShort();,if (bytes != null ) final int chronicleChannel = bytes.readUnsignedShort();
ChannelProvider.java,final long bootstrapFrom = bytes.readLong();,if (bytes != null ) final long bootstrapFrom = bytes.readLong();
ChannelProvider.java,final Bytes payload = payloads.poll();,if (payloads != null ) final Bytes payload = payloads.poll();
ChronicleMapBuilder.java,replication = channel.hub();,if (channel != null ) replication = channel.hub();
ChronicleMapBuilder.java,replication = channel.hub();,if (channel != null ) replication = channel.hub();
ChronicleMapBuilder.java,ReplicationHub hub = channel.hub();,if (channel != null ) ReplicationHub hub = channel.hub();
ChronicleMapBuilder.java,ChannelProvider.ChronicleChannel ch = provider.createChannel(channel.channelId());,if (provider != null ) ChannelProvider.ChronicleChannel ch = provider.createChannel(channel.channelId());
ReplicatedChronicleMap.java,this.localIdentifier = replication.identifier();,if (replication != null ) this.localIdentifier = replication.identifier();
ReplicatedChronicleMap.java,this.bootstrapOnlyLocalEntries = replication.bootstrapOnlyLocalEntries();,if (replication != null ) this.bootstrapOnlyLocalEntries = replication.bootstrapOnlyLocalEntries();
TcpReplicator.java,final ThrottlingConfig throttlingConfig = replicationConfig.throttlingConfig();,if (replicationConfig != null ) final ThrottlingConfig throttlingConfig = replicationConfig.throttlingConfig();
