Filename,Buggy/Deleted,Fixed/Added
LineReaderImpl.java,buffer = buffer.substring(width - prompt.length());,if (prompt != null ) buffer = buffer.substring(width - prompt.length());
SystemRegistryImpl.java,output = byteOutputStream.toString();,if (byteOutputStream != null ) output = byteOutputStream.toString();
SystemRegistryImpl.java,PrintStream ps = new PrintStream(terminal.output());,if (PrintStream(terminal != null ) PrintStream ps = new PrintStream(terminal.output());
TerminalBuilder.java,Pty pty = load(JnaSupport.class).current();,if (load(JnaSupport != null ) Pty pty = load(JnaSupport.class).current();
TerminalBuilder.java,Pty pty = load(JansiSupport.class).current();,if (load(JansiSupport != null ) Pty pty = load(JansiSupport.class).current();
TerminalBuilder.java,winConsole = support.isWindowsConsole();,if (support != null ) winConsole = support.isWindowsConsole();
TerminalBuilder.java,winConsole = support.isWindowsConsole();,if (support != null ) winConsole = support.isWindowsConsole();
JansiSupportImpl.java,v = Ansi.class.getPackage().getImplementationVersion();,if (Ansi != null ) v = Ansi.class.getPackage().getImplementationVersion();
ConsoleEngineImpl.java,name = arg.getClass().getCanonicalName();,if (arg != null ) name = arg.getClass().getCanonicalName();
ConsoleEngineImpl.java,doc = entry.getValue();,if (entry != null ) doc = entry.getValue();
SystemRegistryImpl.java,List<String> ws = ap.args();,if (ap != null ) List<String> ws = ap.args();
SystemRegistryImpl.java,output = byteOutputStream.toString();,if (byteOutputStream != null ) output = byteOutputStream.toString();
GroovyEngine.java,out = sharedData.getVariables();,if (sharedData != null ) out = sharedData.getVariables();
GroovyEngine.java,value = value.trim();,if (value != null ) value = value.trim();
GroovyEngine.java,out = new ArrayList<>(imports.keySet());,if (ArrayList<>(imports != null ) out = new ArrayList<>(imports.keySet());
GroovyEngine.java,out = shell.evaluate(e.toString());,if (shell != null ) out = shell.evaluate(e.toString());
GroovyEngine.java,"int idx = p.indexOf('.', domain.length());","if (domain != null ) int idx = p.indexOf('.', domain.length());"
GroovyEngine.java,"int idx = name.indexOf('.', domain.length());","if (domain != null ) int idx = name.indexOf('.', domain.length());"
GroovyEngine.java,idx = name.length();,if (name != null ) idx = name.length();
GroovyEngine.java,String s = entry.getKey();,if (entry != null ) String s = entry.getKey();
GroovyEngine.java,String wordbuffer = commandLine.word();,if (commandLine != null ) String wordbuffer = commandLine.word();
GroovyEngine.java,access = new AccessRules(groovyEngine.groovyOptions());,if (AccessRules(groovyEngine != null ) access = new AccessRules(groovyEngine.groovyOptions());
GroovyEngine.java,Object involvedObject = inspector.getInvolvedObject();,if (inspector != null ) Object involvedObject = inspector.getInvolvedObject();
GroovyEngine.java,Object involvedObject = inspector.getInvolvedObject();,if (inspector != null ) Object involvedObject = inspector.getInvolvedObject();
GroovyEngine.java,Object involvedObject = inspector.getInvolvedObject();,if (inspector != null ) Object involvedObject = inspector.getInvolvedObject();
GroovyEngine.java,cc = cc.getSuperclass();,if (cc != null ) cc = cc.getSuperclass();
GroovyEngine.java,this.access = new AccessRules(groovyEngine.groovyOptions());,if (AccessRules(groovyEngine != null ) this.access = new AccessRules(groovyEngine.groovyOptions());
GroovyEngine.java,out = involvedObject.getClass();,if (involvedObject != null ) out = involvedObject.getClass();
GroovyEngine.java,out = shell.evaluate(e.toString());,if (shell != null ) out = shell.evaluate(e.toString());
GroovyEngine.java,List<String> args = line.getArgs();,if (line != null ) List<String> args = line.getArgs();
GroovyEngine.java,String buffer = line.getHead();,if (line != null ) String buffer = line.getHead();
GroovyEngine.java,int nb = new Brackets(st).numberOfRounds();,if (Brackets(st) != null ) int nb = new Brackets(st).numberOfRounds();
GroovyEngine.java,clazz = clazz.getSuperclass();,if (clazz != null ) clazz = clazz.getSuperclass();
GroovyEngine.java,String out = sb.toString();,if (sb != null ) String out = sb.toString();
GroovyEngine.java,int openingRound = Brackets.indexOfOpeningRound(line.getHead());,if (Brackets != null ) int openingRound = Brackets.indexOfOpeningRound(line.getHead());
GroovyEngine.java,int end = line.getHead().length();,if (line != null ) int end = line.getHead().length();
GroovyEngine.java,marked = new HashSet<>(cache.keySet());,if (HashSet<>(cache != null ) marked = new HashSet<>(cache.keySet());
GroovyEngine.java,char[] chars = line.toCharArray();,if (line != null ) char[] chars = line.toCharArray();
GroovyEngine.java,out = execute(objectStatement).getClass();,if (execute(objectStatement) != null ) out = execute(objectStatement).getClass();
SystemRegistryImpl.java,int last = words.size();,if (words != null ) int last = words.size();
GroovyEngine.java,String buffer = line.getHead();,if (line != null ) String buffer = line.getHead();
GroovyEngine.java,"int idx = name.indexOf('.', domain.length());","if (domain != null ) int idx = name.indexOf('.', domain.length());"
GroovyEngine.java,idx = name.length();,if (name != null ) idx = name.length();
GroovyCommand.java,"int idx = optionIdx(Command.INSPECT, input.args());","if (input != null ) int idx = optionIdx(Command.INSPECT, input.args());"
GroovyEngine.java,out = execute(objectStatement).getClass();,if (execute(objectStatement) != null ) out = execute(objectStatement).getClass();
GroovyEngine.java,boolean blancksep = eqsep == brackets.lastBlanck();,if (brackets != null ) boolean blancksep = eqsep == brackets.lastBlanck();
SystemRegistryImpl.java,TreeSet<String> cmds = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> cmds = new TreeSet<>(r.commandNames());
PackageHelper.java,name = jarEntry.getName();,if (jarEntry != null ) name = jarEntry.getName();
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.xargs());","if (input != null ) Options opt = parseOptions(usage, input.xargs());"
ConsoleEngineImpl.java,List<Object> args = opt.argObjects();,if (opt != null ) List<Object> args = opt.argObjects();
Widgets.java,status = Status.getStatus(reader.getTerminal());,if (Status != null ) status = Status.getStatus(reader.getTerminal());
Widgets.java,String lbuf = buf.upToCursor();,if (buf != null ) String lbuf = buf.upToCursor();
Widgets.java,String rbuf = buf.substring(lbuf.length());,if (buf != null ) String rbuf = buf.substring(lbuf.length());
Widgets.java,int curPos = buffer.cursor();,if (buffer != null ) int curPos = buffer.cursor();
Widgets.java,CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());,if (cmdDescs != null ) CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());
Widgets.java,List<ArgDesc> params = cmdDesc.getArgsDesc();,if (cmdDesc != null ) List<ArgDesc> params = cmdDesc.getArgsDesc();
Widgets.java,List<AttributedString> mainDesc = cmdDesc.getMainDesc();,if (cmdDesc != null ) List<AttributedString> mainDesc = cmdDesc.getMainDesc();
Widgets.java,StyleResolver resolver = HelpException.defaultStyle();,if (HelpException != null ) StyleResolver resolver = HelpException.defaultStyle();
Widgets.java,StyleResolver resolver = HelpException.defaultStyle();,if (HelpException != null ) StyleResolver resolver = HelpException.defaultStyle();
Console.java,String[] argv = input.args();,if (input != null ) String[] argv = input.args();
Console.java,TreeSet<String> commands = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> commands = new TreeSet<>(r.commandNames());
Console.java,TerminalBuilder builder = TerminalBuilder.builder();,if (TerminalBuilder != null ) TerminalBuilder builder = TerminalBuilder.builder();
Console.java,completer = new Completers.FileNameCompleter();,if (Completers != null ) completer = new Completers.FileNameCompleter();
Console.java,Status status = Status.getStatus(reader.getTerminal());,if (Status != null ) Status status = Status.getStatus(reader.getTerminal());
Console.java,Terminal terminal = builder.build();,if (builder != null ) Terminal terminal = builder.build();
Console.java,MouseEvent event = reader.readMouseEvent();,if (reader != null ) MouseEvent event = reader.readMouseEvent();
Console.java,int w = terminal.getWidth();,if (terminal != null ) int w = terminal.getWidth();
Console.java,line = line.trim();,if (line != null ) line = line.trim();
Console.java,String cmd = parser.getCommand(pl.word());,if (parser != null ) String cmd = parser.getCommand(pl.word());
Styles.java,SystemRegistry sr = SystemRegistry.get();,if (SystemRegistry != null ) SystemRegistry sr = SystemRegistry.get();
Example.java,TreeSet<String> commands = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> commands = new TreeSet<>(r.commandNames());
Example.java,String[] argv = input.args();,if (input != null ) String[] argv = input.args();
Example.java,String[] argv = input.args();,if (input != null ) String[] argv = input.args();
Example.java,String cmd = parser.getCommand(pl.word());,if (parser != null ) String cmd = parser.getCommand(pl.word());
ConsoleEngineImpl.java,prntStyle = Styles.prntStyle();,if (Styles != null ) prntStyle = Styles.prntStyle();
ConsoleEngineImpl.java,long start = new Date().getTime();,if (Date() != null ) long start = new Date().getTime();
ConsoleEngineImpl.java,prntStyle = Styles.prntStyle();,if (Styles != null ) prntStyle = Styles.prntStyle();
ConsoleEngineImpl.java,out = asb.toAttributedString();,if (asb != null ) out = asb.toAttributedString();
ConsoleEngineImpl.java,Object elem = collection.iterator().next();,if (collection != null ) Object elem = collection.iterator().next();
ConsoleEngineImpl.java,Object elem = collection.iterator().next();,if (collection != null ) Object elem = collection.iterator().next();
ConsoleEngineImpl.java,Object elem = entry.getValue();,if (entry != null ) Object elem = entry.getValue();
Nano.java,this.file = file.toFile();,if (file != null ) this.file = file.toFile();
Graal.java,"Options opt = parseOptions(usage, input.xargs());","if (input != null ) Options opt = parseOptions(usage, input.xargs());"
Graal.java,List<Object> xargs = opt.argObjects();,if (opt != null ) List<Object> xargs = opt.argObjects();
Graal.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
Graal.java,List<String> argv = opt.args();,if (opt != null ) List<String> argv = opt.args();
Graal.java,Process process = builder.start();,if (builder != null ) Process process = builder.start();
Graal.java,int exitCode = process.waitFor();,if (process != null ) int exitCode = process.waitFor();
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
Builtins.java,String d = s.substring(ind).trim();,if (s != null ) String d = s.substring(ind).trim();
ConsoleEngineImpl.java,String tp = obj.toString();,if (obj != null ) String tp = obj.toString();
ConsoleEngineImpl.java,out = asb.toAttributedString();,if (asb != null ) out = asb.toAttributedString();
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
ConsoleEngineImpl.java,"Options opt = parseOptions(usage, input.xargs());","if (input != null ) Options opt = parseOptions(usage, input.xargs());"
ConsoleEngineImpl.java,String name = arg.getClass().getCanonicalName();,if (arg != null ) String name = arg.getClass().getCanonicalName();
Repl.java,"Options opt = parseOptions(usage, input.args());","if (input != null ) Options opt = parseOptions(usage, input.args());"
Repl.java,List<Object> xargs = opt.argObjects();,if (opt != null ) List<Object> xargs = opt.argObjects();
Repl.java,"Options opt = parseOptions(usage, input.xargs());","if (input != null ) Options opt = parseOptions(usage, input.xargs());"
Repl.java,List<String> args = opt.args();,if (opt != null ) List<String> args = opt.args();
GroovyCommand.java,out = inspector.methods();,if (inspector != null ) out = inspector.methods();
GroovyCommand.java,out = inspector.metaMethods();,if (inspector != null ) out = inspector.metaMethods();
GroovyCommand.java,out = inspector.properties();,if (inspector != null ) out = inspector.properties();
ConsoleEngineImpl.java,long start = new Date().getTime();,if (Date() != null ) long start = new Date().getTime();
Builtins.java,this.terminal = session.terminal();,if (session != null ) this.terminal = session.terminal();
Builtins.java,this.in = session.in();,if (session != null ) this.in = session.in();
Builtins.java,this.out = session.out();,if (session != null ) this.out = session.out();
Builtins.java,this.err = session.err();,if (session != null ) this.err = session.err();
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,List<Object> args = opt.argObjects();,if (opt != null ) List<Object> args = opt.argObjects();
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
SystemRegistryImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
SystemRegistryImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
CommandRegistry.java,Completers.SystemCompleter out = new Completers.SystemCompleter();,if (Completers != null ) Completers.SystemCompleter out = new Completers.SystemCompleter();
Completers.java,Set<String> cmds = new HashSet<>(completers.keySet());,if (HashSet<>(completers != null ) Set<String> cmds = new HashSet<>(completers.keySet());
SystemRegistryImpl.java,Completers.SystemCompleter local = new Completers.SystemCompleter();,if (Completers != null ) Completers.SystemCompleter local = new Completers.SystemCompleter();
SystemRegistryImpl.java,List<String> args = line.getArgs();,if (line != null ) List<String> args = line.getArgs();
GroovyEngine.java,variable = variable.trim();,if (variable != null ) variable = variable.trim();
ConsoleEngineImpl.java,Set<String> refKeys = map.keySet();,if (map != null ) Set<String> refKeys = map.keySet();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,List<Object> xargs = opt.argObjects();,if (opt != null ) List<Object> xargs = opt.argObjects();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,List<String> args = opt.args();,if (opt != null ) List<String> args = opt.args();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,List<Object> xargs = opt.argObjects();,if (opt != null ) List<Object> xargs = opt.argObjects();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,List<String> argv = opt.args();,if (opt != null ) List<String> argv = opt.args();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
SystemRegistryImpl.java,int id = registryId(cmd.command());,if (registryId(cmd != null ) int id = registryId(cmd.command());
SystemRegistryImpl.java,out = new Widgets.CmdDesc();,if (Widgets != null ) out = new Widgets.CmdDesc();
Repl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
Repl.java,Widgets.CmdDesc out = new Widgets.CmdDesc();,if (Widgets != null ) Widgets.CmdDesc out = new Widgets.CmdDesc();
Repl.java,out = Builtins.compileCommandDescription(e.getMessage());,if (Builtins != null ) out = Builtins.compileCommandDescription(e.getMessage());
SystemRegistryImpl.java,"out = localExecute(cmd.command(), cmd.args());","if (cmd != null ) out = localExecute(cmd.command(), cmd.args());"
ConsoleEngineImpl.java,Object elem = collection.iterator().next();,if (collection != null ) Object elem = collection.iterator().next();
ConsoleEngineImpl.java,String v = engine.toString(entry.getValue());,if (engine != null ) String v = engine.toString(entry.getValue());
GroovyEngine.java,Object elem = collection.iterator().next();,if (collection != null ) Object elem = collection.iterator().next();
GroovyEngine.java,Object elem = collection.iterator().next();,if (collection != null ) Object elem = collection.iterator().next();
GroovyEngine.java,String v = Utils.toString(entry.getValue());,if (Utils != null ) String v = Utils.toString(entry.getValue());
SystemRegistryImpl.java,List<String> ws = pl.words();,if (pl != null ) List<String> ws = pl.words();
SystemRegistryImpl.java,nextRawLine = sb.toString();,if (sb != null ) nextRawLine = sb.toString();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
GroovyEngine.java,out = classes.values();,if (classes != null ) out = classes.values();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
SystemRegistry.java,String message = exception.getMessage();,if (exception != null ) String message = exception.getMessage();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
SystemRegistryImpl.java,last = words.size();,if (words != null ) last = words.size();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
Example.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
SystemRegistryImpl.java,List<String> words = pl.words();,if (pl != null ) List<String> words = pl.words();
SystemRegistryImpl.java,words = pl.words();,if (pl != null ) words = pl.words();
SystemRegistryImpl.java,"out = localExecute(cmd.command(), cmd.args());","if (cmd != null ) out = localExecute(cmd.command(), cmd.args());"
SystemRegistryImpl.java,int id = registryId(cmd.command());,if (registryId(cmd != null ) int id = registryId(cmd.command());
SystemRegistryImpl.java,List<String> words = pl.words();,if (pl != null ) List<String> words = pl.words();
SystemRegistryImpl.java,int lastArg = words.size();,if (words != null ) int lastArg = words.size();
ConsoleEngineImpl.java,String line = pl.line().trim();,if (pl != null ) String line = pl.line().trim();
ConsoleEngineImpl.java,script = path.toFile();,if (path != null ) script = path.toFile();
ConsoleEngineImpl.java,String line = pl.line();,if (pl != null ) String line = pl.line();
ConsoleEngineImpl.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
ConsoleEngineImpl.java,exception = new HelpException(opt.usage());,if (HelpException(opt != null ) exception = new HelpException(opt.usage());
ConsoleEngineImpl.java,List<Object> args = opt.argObjects();,if (opt != null ) List<Object> args = opt.argObjects();
SystemRegistryImpl.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
Repl.java,line = line.trim();,if (line != null ) line = line.trim();
Example.java,Terminal terminal = builder.build();,if (builder != null ) Terminal terminal = builder.build();
SystemRegistryImpl.java,TreeSet<String> commands = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> commands = new TreeSet<>(r.commandNames());
Builtins.java,String d = s.substring(ind).trim();,if (s != null ) String d = s.substring(ind).trim();
Builtins.java,args[i] = xargs[i].toString();,if (xargs[i] != null ) args[i] = xargs[i].toString();
ConsoleEngineImpl.java,String name = file.getName();,if (file != null ) String name = file.getName();
ConsoleEngineImpl.java,line = sb.toString();,if (sb != null ) line = sb.toString();
ConsoleEngineImpl.java,out = engine.execute(pl.line());,if (engine != null ) out = engine.execute(pl.line());
Example.java,Terminal terminal = builder.build();,if (builder != null ) Terminal terminal = builder.build();
ConsoleEngine.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
ConsoleEngine.java,String name = file.getName();,if (file != null ) String name = file.getName();
ConsoleEngine.java,out = engine.execute(pl.line());,if (engine != null ) out = engine.execute(pl.line());
Master.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
Master.java,TreeSet<String> commands = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> commands = new TreeSet<>(r.commandNames());
Example.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
Example.java,TreeSet<String> commands = new TreeSet<>(r.commandNames());,if (TreeSet<>(r != null ) TreeSet<String> commands = new TreeSet<>(r.commandNames());
Example.java,String cmd = Parser.getCommand(pl.word());,if (Parser != null ) String cmd = Parser.getCommand(pl.word());
NonBlockingPumpReader.java,timeout = end - System.currentTimeMillis();,if (System != null ) timeout = end - System.currentTimeMillis();
NonBlockingPumpReader.java,int count = readBuffer.remaining();,if (readBuffer != null ) int count = readBuffer.remaining();
NonBlockingPumpReader.java,count += writeBuffer.position();,if (writeBuffer != null ) count += writeBuffer.position();
NonBlockingPumpReader.java,"int count = Math.min(len, writeBuffer.remaining());","if (writeBuffer != null ) int count = Math.min(len, writeBuffer.remaining());"
Display.java,int firstLength = firstChar.length(); // normally 1,if (1 != null ) int firstLength = firstChar.length(); // normally 1
Example.java,TreeSet<String> commands = new TreeSet<>(builtins.commandNames());,if (TreeSet<>(builtins != null ) TreeSet<String> commands = new TreeSet<>(builtins.commandNames());
Example.java,SystemCompleter systemCompleter = builtins.compileCompleters();,if (builtins != null ) SystemCompleter systemCompleter = builtins.compileCompleters();
Nano.java,style = style.faint();,if (style != null ) style = style.faint();
Widgets.java,CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());,if (cmdDescs != null ) CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());
Widgets.java,CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());,if (cmdDescs != null ) CmdDesc cmdDesc = cmdDescs.getDescription(cmdkey.getU());
LineReaderImpl.java,Buffer copy = buf.copy();,if (buf != null ) Buffer copy = buf.copy();
Example.java,String command = Parser.getCommand(pl.word());,if (Parser != null ) String command = Parser.getCommand(pl.word());
Example.java,this.terminal = reader.getTerminal();,if (reader != null ) this.terminal = reader.getTerminal();
Widgets.java,List<String> args = args(buffer.toString());,if (args(buffer != null ) List<String> args = args(buffer.toString());
Widgets.java,List<String> bp = args(buffer.toString());,if (args(buffer != null ) List<String> bp = args(buffer.toString());
Widgets.java,List<ArgDesc> params = cmdDesc.getArgsDesc();,if (cmdDesc != null ) List<ArgDesc> params = cmdDesc.getArgsDesc();
Widgets.java,Reference w = (Reference)bound.getValue();,if ((Reference)bound != null ) Reference w = (Reference)bound.getValue();
Widgets.java,Reference w = (Reference)bound.getValue();,if ((Reference)bound != null ) Reference w = (Reference)bound.getValue();
